Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2011,18.02,18.49,16.95,17.88,7.73,1041023.0,0.55,0.55,8.280000000000001
2012,16.95,17.415,16.42,16.96,7.82,700825.0,1.292,1.842,9.662
2013,18.605,19.08,18.035,18.465,9.219999999999999,818130.0,1.4060000000000001,3.248,12.468
2014,16.6,17.13,16.195,16.43,8.79,1085509.5,1.416,4.664,13.453999999999999
2015,15.5,16.229999999999997,14.705,15.51,9.190000000000001,585941.5,1.413,6.077,15.267000000000001
2016,15.575,16.439999999999998,15.280000000000001,15.835,10.350000000000001,687941.5,1.416,7.493,17.843000000000004
2017,17.39,17.755,16.93,17.549999999999997,12.370000000000001,1032861.0,1.416,8.909,21.279000000000003
2018,16.695,17.165,16.415,16.64,12.59,802765.5,1.416,10.325000000000001,22.915
2019,16.86,17.455,16.505,17.04,14.085,709114.5,1.416,11.741000000000001,25.826
2020,12.97,14.135,12.32,12.975,11.71,1117739.5,1.272,13.013000000000002,24.723000000000003
2021,15.39,15.815000000000001,14.865,15.29,15.11,992061.5,0.7000000000000001,13.713000000000001,28.823
2022,14.015,14.75,13.26,13.8,13.8,706673.0,0.0,13.713000000000001,27.513
