Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2000,51.0,57.75,30.75,38.25,38.25,419117.0,0,0,38.25
2001,45.45,51.675,36.6,45.989999999999995,45.989999999999995,747057.0,0,0,45.989999999999995
2002,5.73,6.24,4.29,5.34,5.34,781691.0,0,0,5.34
2003,4.98,6.12,4.23,5.19,5.19,909583.5,0,0,5.19
2004,7.26,8.52,6.42,7.2,7.2,526058.5,0,0,7.2
2005,8.04,9.66,7.23,8.25,8.25,222924.0,0,0,8.25
2006,11.219999999999999,12.6,9.27,11.19,11.19,253900.5,0,0,11.19
2007,8.370000000000001,8.850000000000001,7.26,8.16,8.16,205633.0,0,0,8.16
2008,4.35,5.4,2.88,4.14,4.14,115384.5,0,0,4.14
2009,3.0300000000000002,3.625,2.64,3.06,3.06,146942.0,0,0,3.06
2010,3.5949999999999998,4.0,3.2350000000000003,3.76,3.76,144250.0,0,0,3.76
2011,2.98,3.475,2.415,2.51,2.51,190050.0,0,0,2.51
2012,2.0700000000000003,2.2649999999999997,1.845,2.02,2.02,379850.0,0,0,2.02
2013,1.77,2.04,1.5350000000000001,1.635,1.635,578350.0,0,0,1.635
2014,1.955,2.1,1.795,1.975,1.975,594100.0,0,0,1.975
2015,1.5750000000000002,1.72,1.44,1.47,1.47,263250.0,0,0,1.47
2016,1.2,1.46,1.0,1.2349999999999999,1.2349999999999999,351750.0,0,0,1.2349999999999999
2017,2.38,2.535,1.995,2.39,2.39,1884200.0,0,0,2.39
2018,2.7800000000000002,3.21,2.52,2.885,2.885,1368600.0,0,0,2.885
2019,3.3049999999999997,3.675,3.1,3.34,3.34,1388250.0,0,0,3.34
2020,3.81,4.279999999999999,3.425,3.91,3.91,2557000.0,0,0,3.91
2021,5.425000000000001,6.025,4.745,5.51,5.51,3712750.0,0,0,5.51
2022,7.550000000000001,8.455,6.390000000000001,7.04,7.04,5699300.0,0,0,7.04
