Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2011,11.08,11.46,10.975,11.125,10.25,222000.0,0.0,0.0,10.25
2012,12.59,13.32,12.4,12.875,11.865,69950.0,0.0,0.0,11.865
2013,15.370000000000001,15.69,15.18,15.44,14.23,53600.0,0.05,0.05,14.280000000000001
2014,16.53,16.935000000000002,16.490000000000002,16.71,15.469999999999999,62550.0,0.1,0.15000000000000002,15.62
2015,16.895,17.125,16.5,16.8,15.65,58550.0,0.1,0.25,15.9
2016,18.68,19.130000000000003,18.22,18.59,17.490000000000002,35350.0,0.16,0.41000000000000003,17.900000000000002
2017,19.64,20.005000000000003,19.43,19.705,18.715,48850.0,0.18,0.5900000000000001,19.305
2018,21.29,22.520000000000003,20.555,21.02,20.17,53550.0,0.225,0.8150000000000001,20.985000000000003
2019,20.84,21.975,20.145,21.055,20.314999999999998,51250.0,0.275,1.09,21.404999999999998
2020,16.310000000000002,18.73,15.790000000000001,16.515,16.32,34250.0,0.3,1.3900000000000001,17.71
2021,22.34,23.189999999999998,21.405,22.535,22.535,46750.0,0.15,1.54,24.075
2022,25.884999999999998,26.265,24.08,24.950000000000003,24.950000000000003,30550.0,0.0,1.54,26.490000000000002
