Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2002,6.470000000000001,6.765000000000001,5.49,6.16,3.83,17271110.0,0.0,0.0,3.83
2003,6.0,7.54,5.78,7.074999999999999,4.4,8765156.0,0.12915,0.12915,4.5291500000000005
2004,12.52,14.43,11.03,13.1,8.385,66208988.0,0.31976,0.44891,8.83391
2005,14.155000000000001,14.719999999999999,12.805,14.305,9.285,46662668.0,0.33981,0.78872,10.07372
2006,14.415,15.095,13.665,14.280000000000001,9.45,43510552.5,0.092,0.88072,10.33072
2007,15.9,17.115,14.825,16.415,10.895,35583050.0,0.06,0.94072,11.83572
2008,16.18,17.39,13.219999999999999,13.89,9.535,70965200.0,0.822,1.7627199999999998,11.29772
2009,9.8,10.83,9.075,9.77,7.0,78786250.0,0.089,1.8517199999999998,8.85172
2010,10.395,10.76,9.434999999999999,10.2,7.34,57865550.0,0.0,1.8517199999999998,9.19172
2011,7.515000000000001,7.5649999999999995,6.025,6.195,4.455,53439300.0,0.138,1.9897199999999997,6.44472
2012,4.199999999999999,4.455,3.8049999999999997,4.07,2.99,23835150.0,0.0,1.9897199999999997,4.97972
2013,3.91,4.145,3.57,3.745,2.75,19222450.0,0.0,1.9897199999999997,4.73972
2014,3.935,4.475,3.75,4.175000000000001,3.085,8068200.0,0.05,2.0397199999999995,5.12472
2015,4.72,4.87,3.725,3.895,2.9,38922950.0,0.162,2.2017199999999995,5.101719999999999
2016,3.175,3.6500000000000004,3.025,3.515,2.765,13636150.0,0.109979,2.3116989999999995,5.076699
2017,4.0600000000000005,4.29,3.76,4.04,3.355,31928800.0,0.185,2.4966989999999996,5.851699
2018,4.305,4.545,4.005,4.285,3.68,18189150.0,0.485726,2.9824249999999997,6.662425
2019,2.955,3.1799999999999997,2.6950000000000003,2.94,2.77,17525650.0,0.159098,3.141523,5.911523
2020,3.285,3.5250000000000004,3.02,3.2750000000000004,3.2350000000000003,4690300.0,0.0,3.141523,6.376523000000001
2021,7.35,8.32,6.41,7.335,7.335,3243100.0,0.108,3.249523,10.584523
2022,7.69,8.325,6.705,7.24,7.24,1583650.0,0.0,3.249523,10.489523
