Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2005,186.0,192.0,150.0,180.0,180.0,4927.0,0,0,180.0
2006,239.0,339.0,174.0,307.0,307.0,39169.5,0,0,307.0
2007,326.0,405.0,295.0,365.0,365.0,104016.5,0,0,365.0
2008,314.0,334.0,212.0,289.0,289.0,38807.0,0,0,289.0
2009,32.0,40.0,26.0,33.0,33.0,10838.5,0,0,33.0
2010,23.0,26.0,18.0,23.0,23.0,40502.0,0,0,23.0
2011,18.0,20.0,16.0,18.0,18.0,50848.0,0,0,18.0
2012,7.0,9.0,6.0,6.0,6.0,10986.0,0,0,6.0
2013,13.5,17.1,12.5,16.85,16.85,77950.0,0,0,16.85
2014,17.275,18.275,14.17,16.25,16.25,57350.0,0,0,16.25
2015,9.825,10.4,8.925,9.325,9.325,12250.0,0,0,9.325
2016,6.205,7.275,4.505,6.279999999999999,6.279999999999999,15600.0,0,0,6.279999999999999
2017,2.49,2.57,2.1550000000000002,2.165,2.165,7400.0,0,0,2.165
2018,1.0150000000000001,1.02,0.995,1.005,1.005,10650.0,0,0,1.005
2019,0.515,0.54,0.51,0.515,0.515,6250.0,0,0,0.515
2020,0.36,0.43,0.25,0.345,0.345,42750.0,0,0,0.345
2021,2.5250000000000004,2.88,1.88,2.475,2.475,124100.0,0,0,2.475
2022,2.195,2.295,1.52,1.6,1.6,51500.0,0,0,1.6
