Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1999,5906.25,6187.5,5531.25,5906.25,5906.25,3.5,0,0,5906.25
2000,5062.5,5437.5,3017.5781500000003,4640.625,4640.625,22.5,0,0,4640.625
2001,2111.25,2493.75,1687.5,2250.0,2250.0,28.0,0,0,2250.0
2002,787.5,825.0,525.0,787.5,787.5,63.0,0,0,787.5
2003,333.75,412.5,266.25,360.0,360.0,36.0,0,0,360.0
2004,438.75,637.5,352.5,431.25,431.25,959.0,0,0,431.25
2005,213.75,270.0,176.25,213.75,213.75,2124.5,0,0,213.75
2006,236.25,273.75,195.0,228.75,228.75,2059.0,0,0,228.75
2007,487.5,573.75,416.25,502.5,502.5,1970.5,0,0,502.5
2008,322.5,371.25,270.0,300.0,300.0,1400.5,0,0,300.0
2009,180.0,225.0,165.0,195.0,195.0,3505.0,0,0,195.0
2010,217.5,240.0,176.25,213.75,213.75,2836.5,0,0,213.75
2011,67.5,86.25,60.0,67.5,67.5,5940.5,0,0,67.5
2012,67.5,82.5,48.75,67.5,67.5,6556.5,0,0,67.5
2013,78.75,112.5,71.25,93.75,93.75,7738.5,0,0,93.75
2014,135.0,165.0,120.0,138.75,138.75,10943.5,0,0,138.75
2015,123.75,158.25,103.05,118.425,118.425,47345.5,0,0,118.425
2016,77.175,90.975,69.825,75.75,75.75,31289.5,0,0,75.75
2017,31.8,39.375,24.525,31.05,31.05,66456.0,0,0,31.05
2018,18.675,22.875,17.174999999999997,18.825,18.825,205663.0,0,0,18.825
2019,5.475,7.945,3.975,4.95,4.95,207348.5,0,0,4.95
2020,1.52,2.345,1.295,1.69,1.69,15644450.0,0,0,1.69
2021,2.4699999999999998,3.41,2.105,2.365,2.365,9224600.0,0,0,2.365
2022,1.665,1.79,1.23,1.42,1.42,1874150.0,0,0,1.42
