Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1994,4.03,4.5,3.6799999999999997,4.25,4.25,297400.0,0.0,0.0,4.25
1995,4.8149999999999995,5.41,4.13,4.88,4.88,309100.0,0.0,0.0,4.88
1996,7.41,8.16,6.609999999999999,7.529999999999999,7.529999999999999,1771300.0,0.0,0.0,7.529999999999999
1997,10.690000000000001,12.38,9.690000000000001,11.780000000000001,11.780000000000001,3404100.0,0.0,0.0,11.780000000000001
1998,14.065000000000001,16.125,11.755,14.125,14.125,6665700.0,0.0,0.0,14.125
1999,14.16,16.345,12.875,14.08,14.08,4638200.0,0.0,0.0,14.08
2000,39.795,55.065,37.375,45.17,45.17,12778000.0,0.0,0.0,45.17
2001,22.865000000000002,27.175,14.82,19.965,19.965,19042250.0,0.0,0.0,19.965
2002,8.465,9.475000000000001,6.51,7.99,7.99,9080700.0,0.0,0.0,7.99
2003,8.864999999999998,11.530000000000001,7.79,10.184999999999999,10.184999999999999,10448550.0,0.0,0.0,10.184999999999999
2004,18.18,20.035,16.09,18.87,18.87,20562400.0,0.0,0.0,18.87
2005,16.935000000000002,19.03,15.655000000000001,16.86,16.86,19718900.0,0.0,0.0,16.86
2006,17.995,19.65,15.875,17.93,17.93,33833400.0,0.0,0.0,17.93
2007,10.475,10.99,8.67,9.16,9.16,44042800.0,0.0,0.0,9.16
2008,4.9,5.66,3.875,4.9,4.9,23054650.0,0.0,0.0,4.9
2009,6.715,7.525,5.675,6.915,6.915,15921100.0,0.0,0.0,6.915
2010,13.0,15.025,12.28,12.82,12.82,14735500.0,0.0,0.0,12.82
2011,8.4,8.71,6.640000000000001,6.855,6.855,25615650.0,0.0,0.0,6.855
2012,7.755000000000001,8.379999999999999,6.76,7.775,7.775,22340950.0,0.0,0.0,7.775
2013,10.625,11.565,9.135,10.92,10.92,20874150.0,0.0,0.0,10.92
2014,12.495000000000001,14.545,11.39,12.825,12.825,25442050.0,0.0,0.0,12.825
2015,12.254999999999999,14.184999999999999,10.82,12.19,12.19,30393900.0,0.0,0.0,12.19
2016,14.765,16.395,12.805,13.99,13.99,29159050.0,0.0,0.0,13.99
2017,20.515,23.785,17.795,21.43,21.43,25419900.0,0.0,0.0,21.43
2018,63.3,77.225,53.115,63.724999999999994,63.724999999999994,54195050.0,0.0,0.0,63.724999999999994
2019,32.225,36.195,29.045,29.89,29.89,39557500.0,0.0,0.0,29.89
2020,20.07,22.03,17.115000000000002,19.27,19.27,24641150.0,0.0,0.0,19.27
2021,17.6,19.03,15.86,17.560000000000002,17.560000000000002,20952950.0,0.0,0.0,17.560000000000002
2022,12.36,12.825,9.72,10.55,10.55,38297600.0,0.0,0.0,10.55
