Date,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2013,13.0,13.65,11.254999999999999,12.375,11.0408,1693450.0,0.0,0.0,11.0408
2014,11.235,11.545,10.945,11.239999999999998,10.0282,2458950.0,0.0,0.0,10.0282
2015,9.2,9.51,7.665,7.965,7.1063,1993900.0,0.0,0.0,7.1063
2016,5.465,5.95,4.92,5.35,4.773199999999999,1335450.0,0.0,0.0,4.773199999999999
2017,4.970000000000001,5.1,4.55,4.904999999999999,4.376200000000001,2701200.0,0.0,0.0,4.376200000000001
2018,3.38,3.5549999999999997,3.135,3.315,2.9576000000000002,1986250.0,0.0,0.0,2.9576000000000002
2019,3.37,3.46,3.25,3.365,3.0022,740850.0,0.0,0.0,3.0022
2020,2.55,2.925,2.29,2.62,2.3724,1051450.0,0.21500000000000002,0.21500000000000002,2.5873999999999997
2021,3.83,4.045,3.715,3.835,3.835,1304600.0,0.18,0.395,4.23
2022,3.5,3.585,3.01,3.115,3.115,3622350.0,0.0,0.395,3.5100000000000002
