,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
1989,41700000,,,,,16300000,,16300000,,,,80700000,49800000,2900000,59000000,1.4149,,,,6300000,0.1511,-300000,6600000,0.1583,0.35,0.35,18669910,18669910,56900000,,56900000,11400000,,,,25700000,,,,,,,,980600000,980600000,,,,,,,6800000,,,,6800000,911900000,,905100000,,,10100000,,65400000,75500000,980600000,,980600000,6600000,2900000,-600000,,2100000,,,,,3400000,14400000,-1500000,,-206200000,162700000,-34900000,-78400000,-7900000,,,-3100000,80400000,69400000,,69400000,,46500000,12900000
1990,52500000,,,,,20600000,,20600000,,,,102100000,62700000,3400000,75600000,1.4400,,,,9500000,0.1810,1500000,8000000,0.1524,0.42,0.42,18888194,18888194,76200000,,76200000,14500000,,,,34200000,,,,,,,,1405000000,1405000000,,,,,,,24900000,,,,24900000,1349600000,,1324700000,,,14900000,,65400000,80300000,1405000000,,1405000000,8000000,3400000,-500000,,-3400000,,,,,4800000,12300000,-2300000,,-385900000,362500000,52400000,29000000,-700000,,,-3200000,-20500000,-24400000,,-24400000,,51900000,10000000
1991,76000000,,,,,25800000,,25800000,,,,124800000,68800000,3700000,88900000,1.1697,,,,16400000,0.2158,4000000,12400000,0.1632,0.64,0.64,19365317,19365317,80900000,,80900000,16800000,,,,36100000,,,,,,,,1554500000,1554500000,,,,,,,6400000,,,,6400000,1447100000,,1440700000,,,21800000,,92000000,113800000,1554500000,,1554500000,12400000,3700000,400000,,-3400000,,,,,8400000,21500000,-3600000,,-483100000,389100000,-16600000,-110600000,-18500000,,,-3500000,122400000,100400000,,100400000,,68700000,17900000
1992,93800000,,,,,28500000,,28500000,,,,126600000,52300000,3900000,82100000,0.8753,,,,25900000,0.2761,6700000,19200000,0.2047,0.79,0.79,24189586,24189586,104400000,,104400000,15300000,,,,35100000,,,,,,,,1735200000,1735200000,,,,,,,4600000,,,,4600000,1611600000,,1607000000,,,23100000,,105100000,128200000,1735200000,,1735200000,19200000,3900000,-400000,,-100000,,,,,14400000,37000000,-2900000,,-522600000,385300000,-39400000,-176700000,,,,-4800000,164100000,159300000,,159300000,,80000000,34100000
1993,97700000,,,,,30600000,,30600000,,,,123200000,45300000,3800000,80900000,0.8280,,,,31800000,0.3255,9700000,22100000,0.2262,0.89,0.89,24819051,24819051,92400000,,92400000,13800000,,,,35000000,,,,,,,,1821100000,1821100000,,,,,,,3800000,,,,3800000,1681100000,,1677300000,,,24800000,,119000000,143800000,1821100000,,1821100000,22100000,3800000,100000,,2600000,,,,,-2600000,26000000,-3700000,,-256300000,245200000,-101100000,-112200000,,,,-6500000,83900000,77400000,,77400000,,99500000,22300000
1994,101500000,,,,,34900000,,34900000,,,,130400000,48400000,6000000,86100000,0.8483,,,,31700000,0.3123,9900000,21800000,0.2148,0.83,0.83,26114583,26114583,116300000,,116300000,17100000,,,,34800000,,,,,,,,1940800000,1940800000,,,,,1842000000,1842000000,3000000,,,,3000000,,,1770900000,,,,,169900000,169900000,1940800000,,1940800000,21800000,6000000,-500000,,-1700000,,,,,1200000,26800000,-3900000,,-344700000,334200000,-12200000,-22700000,-1300000,,,-7000000,24900000,16600000,,16600000,,94200000,22900000
1995,124400000,,,,,41300000,,41300000,,,,161600000,61200000,6800000,108100000,0.8690,,,,40100000,0.3223,13100000,27000000,0.2170,0.88,0.88,30540984,30593840,125900000,,125900000,19400000,,,,38700000,,,,,,,,2234300000,2234300000,,,,,2008000000,2008000000,2000000,,,,2000000,4100000,,2010100000,,,63800000,,160400000,224200000,2234300000,,2234300000,27000000,6800000,-800000,,800000,,,,,5300000,39100000,-3500000,,-460300000,402800000,-34400000,-91900000,-900000,,,-8700000,66200000,56600000,,56600000,,120500000,35600000
1996,133200000,,,,,42400000,,42400000,,,,171500000,64800000,7000000,118600000,0.8904,,,,46800000,0.3514,15200000,31600000,0.2372,1.03,1.03,30779221,30779221,122400000,,122400000,20200000,,,,40400000,,,,,,,,2289600000,2289600000,,,,,2027000000,2027000000,1100000,,,-100000,1000000,,,2027700000,,,31800000,,230100000,261900000,2289600000,,2289600000,31600000,7000000,-800000,,-300000,,,,,5500000,43000000,-5000000,,-419700000,544600000,-113300000,11600000,-1000000,,,-9200000,-49200000,-59400000,,-59400000,,124300000,38000000
1997,142100000,,,,,46500000,,46500000,,,,183900000,71700000,7000000,126700000,0.8916,,,,48000000,0.3378,17400000,30600000,0.2153,0.94,0.94,32553191,32553191,115200000,,115200000,21000000,,,,42800000,,,,,,,,2538000000,2538000000,,,,,2248000000,2248000000,1300000,,,-300000,1000000,2400000,,2249400000,,,51400000,,237200000,288600000,2538000000,,2538000000,30600000,7000000,-400000,,-300000,,,,,7300000,44200000,-5200000,,-475200000,292900000,-14600000,-196900000,-1100000,,,-11000000,158400000,146300000,,146300000,,119500000,39000000
1998,144200000,,,,,50800000,,50800000,,,,193700000,81800000,7600000,134800000,0.9348,,,,44200000,0.3065,14400000,31000000,0.2150,0.97,0.96,32068966,32179931,161400000,,161400000,23800000,,2556300000,2741500000,46800000,,,26400000,,,,73200000,,2814700000,,,,,2528000000,2528000000,,,,,,,,2527900000,,,71500000,,215300000,286800000,2814700000,,2814700000,31000000,7600000,-400000,,-2000000,,,,,-2800000,33400000,-12700000,,-475100000,344100000,-100900000,-231900000,-1300000,,,-10900000,258800000,246600000,,246600000,,113100000,20700000
