,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
1999,55438,127345,-71907,-1.2971,906532,4094505,,4094505,270908,5271945,5399290,,,270908,-5202040,-93.8353,-5343852,-96.3933,-15391,,,,-5472948,-98.7220,-7.50,-7.50,725076,725076,7069423,,7069423,40449,,380776,7490648,1513510,,,,,,394010,1907520,,9398168,589480,309313,,,303638,1202431,254394,,,5300,259694,,,1462125,,13113,-5772654,-258055,13953639,7936043,9398168,,9398168,-5472948,270908,,,338349,,,,6288217,491428,-4372263,-1127459,,-275496,,-56925,-1459880,,12707239,,,-135291,12571948,,6739805,7069423,329618,-5499722
2000,612340,3653200,-3040860,-4.9660,767751,15752657,,15752657,940955,17461363,21114563,686824,140651,940955,-18926717,-30.9088,-20502223,-33.4818,,,,,-20008323,-32.6752,-20.25,-20.25,986246,986246,6171822,1013900,7185722,782537,,880284,8848543,4518347,,52500,52500,,,1871152,6441999,,15290542,726804,1681128,,,1149605,3557537,148428,,,578467,726895,,,4284432,,15528,-25780977,-1178813,37950372,11006110,15290542,,15290542,-20008323,940955,,,-997211,,,,5291006,9020847,-11043732,-3652712,,-7864759,,5098552,-6418919,,15577281,,,987769,16565050,,-897601,6171822,7069423,-14696444
2001,2968678,4995161,-2026483,-0.6826,760082,6423315,,6423315,1555626,8739023,13734184,355262,40079,1555626,-8810001,-2.9677,-10765506,-3.6264,359800,-10405706,-3.5052,,-10405706,-3.5052,-8.70,-8.70,1201142,1201142,6192550,236948,6429498,437677,,387949,7255124,3701205,,37500,37500,,,421307,4160012,,11415136,201513,148228,,490829,664200,1504770,,,,161800,161800,,,1666570,,20539,-36181383,-2718953,48628363,9748566,11415136,,11415136,-10405706,1555626,,,459348,,,,5750354,-590333,-8981065,-722748,,,2028680,221218,1527150,,9155971,,,-1681328,7474643,,20728,6192550,6171822,-9703813
2002,4206554,4690344,-483790,-0.1150,461065,4822459,,4822459,2514003,7797527,12487871,81799,1114798,1896535,-7943344,-1.8883,-8281317,-1.9687,-2673360,-10954677,-2.6042,,-10954677,-2.6042,-7.95,-7.95,1372760,1372760,286105,,286105,659074,,1569794,2514973,2171790,,22500,22500,,,,2194290,,4709263,797211,1831315,,309492,1985879,4923897,,,,130636,130636,,39168,5054533,,20604,-47136060,-3747539,50517725,-345270,4709263,,4709263,-10954677,1896535,,,-8159278,,,,-2408924,11588128,-5629292,-401904,,,,259377,-142527,,63235,,,1821090,1884325,,-3887494,286105,4173599,-6031196
2003,119297,138009,-18712,-0.1569,,1726028,,1726028,130671,1856699,1994708,5122,61432,130671,676999,5.6749,-1875411,-15.7205,101112,-1774299,-14.8730,,484896,4.0646,0.30,0.30,1392221,1392221,528119,,528119,43693,,113650,685462,215156,,,,,,37782,252938,,938400,501488,,,,224180,725668,,,,,,,,725668,,20988,-46651164,-568775,47411683,212732,938400,,938400,484896,130671,,,2368718,,,,-40206,-5160404,-2176119,-66395,,,,4193826,4127431,,56856,,,-1766154,-1709298,,242014,528119,286105,-2242514
2004,357566,327474,30092,0.0842,,1374779,,1374779,95190,1469969,1797443,712,46111,123355,-1345065,-3.7617,-1439877,-4.0269,-74654,-1514531,-4.2357,,-1514531,-4.2357,-1.05,-1.05,1454272,1454272,153966,,153966,57788,,47833,259587,132064,,,,,,23589,155653,,415240,482788,264165,,,392515,1139468,,,,,,,,1139468,,23569,-48165695,-656465,48074363,-724228,415240,,415240,-1514531,123355,,,-839675,,,,-879881,1289992,-940859,-4598,,,6693,,2095,,328611,,,236000,564611,,-374153,153966,528119,-945457
2005,1180753,1038346,142407,0.1206,,1696015,,1696015,86374,1782389,2820735,950,171330,226209,-798151,-0.6760,-1639982,-1.3889,444292,-1195690,-1.0127,,-1195690,-1.0127,-0.60,-0.60,1950318,1950318,378098,,378098,59558,,51962,489618,162600,,,,,,20833,183433,,673051,524520,,,44038,776595,1345153,,,,,,,,1345153,,32827,-49361385,-829687,49486143,-672102,673051,,673051,-1195690,226209,,,24346,,,,-855535,53349,-891786,-106910,,,6896,950000,849986,,689932,,,-424000,265932,,224132,378098,153966,-998696
2006,2522572,2021051,501521,0.1988,,1673089,,1673089,80157,1753246,3774297,275,91408,147769,-1157161,-0.4587,-1251725,-0.4962,-144613,-1396338,-0.5535,,-1396338,-0.5535,-0.45,-0.45,2770062,2770062,198759,,198759,89021,,129441,417221,157616,,,,,,26693,184309,,601530,131055,359280,,36434,639925,1166694,,,,,,,,1166694,,44879,-50757723,-588775,50736455,-565164,601530,,601530,-1396338,147769,,,106062,,,,-749473,320779,-821728,-75173,,,,,-75173,,475894,,,241668,717562,,-179339,198759,378098,-896901
2007,3036554,2481126,555428,0.1829,,2027364,,2027364,75531,2102895,4584021,623,79781,132919,-1508913,-0.4969,-1547467,-0.5096,-174146,-1721613,-0.5670,,-1721613,-0.5670,-0.30,-0.30,4603164,4603164,115597,,115597,85677,,30895,232169,112072,,,,,,26693,138765,,370934,161031,,,31325,553901,746257,,,,,,,,746257,,80173,-52479336,-1558804,53582644,-375323,370934,,370934,-1721613,132919,,,235385,,,,-514088,547255,-806054,-29987,,,,,-29987,,1169547,,,-416668,752879,,-83162,115597,198759,-836041
2008,3001487,2422364,579123,0.1929,,2211207,,2211207,58216,2269423,4691787,9091,423,58216,-874153,-0.2912,-1690300,-0.5632,757508,-932792,-0.3108,11825,-944617,-0.3147,-0.15,-0.15,6404180,6404180,103428,,103428,158736,,20852,283016,62114,,,,,,262861,324975,,607991,108055,,,71537,796244,975836,,,,,,,,975836,,115774,-53423953,-956633,53896967,-367845,607991,,607991,-944617,58216,,,-178732,-73059,,,-692820,316525,-748608,-19418,,,,750000,730582,,5857,,,,5857,,-12169,103428,115597,-768026
