,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2018,1244000,,,,4975000,3528000,,3528000,,8503000,8503000,,,82000,-5947000,-4.7805,-7259000,-5.8352,1230000,-6029000,-4.8465,,-6029000,-4.8465,-0.98,-0.98,6266472,6266472,23888000,,23888000,167000,,872000,24927000,103000,,,,,,329000,432000,,25359000,631000,,,,1329000,1960000,,,,130473000,130473000,,,132433000,130353000,,-111451000,-2802000,7179000,-107074000,25359000,,25359000,-6029000,82000,,406000,79000,,,134000,22967000,-1178000,-6640000,-37000,,,,,-37000,,,,,29213000,29213000,,22536000,24217000,1681000,-6677000
2019,,,,,12032000,4487000,,4487000,,16519000,16519000,,,27000,-16492000,-Infinity,-16519000,-Infinity,213000,-16306000,-Infinity,,-16306000,-Infinity,-2.65,-2.65,6266472,6266472,9808000,,9808000,,,311000,10119000,3419000,,,,,,1425000,4844000,,14963000,1069000,899000,,,3240000,5208000,,,,2427000,2427000,,3326000,7635000,130666000,6000,-127757000,-2829000,7242000,7328000,14963000,,14963000,-16306000,27000,,244000,-18056000,,,-205000,4911000,20337000,-13754000,-211000,,,,,-211000,,,,,-115000,-115000,,-14080000,10137000,24217000,-13965000
2020,,,,,12522000,9687000,,9687000,,22209000,22209000,82000,,95000,-22114000,-Infinity,-22209000,-Infinity,82000,-22127000,-Infinity,,-22127000,-Infinity,-2.59,-2.59,8590205,8590205,74593000,,74593000,,,1324000,75917000,4466000,,,,,,447000,4913000,,80830000,922000,985000,,,2977000,4884000,,,,1454000,1454000,,2439000,6338000,,13000,-149884000,,224363000,74492000,80830000,,80830000,-22127000,95000,,1813000,66122000,,,345000,71033000,-67046000,-21143000,-1775000,,,,,-1775000,,59892000,,,27811000,87703000,,64785000,74922000,10137000,-22918000
2021,285000,,,,29694000,14206000,,14206000,,43900000,,102000,,,-43513000,-152.6772,-43615000,-153.0351,102000,-43513000,-152.6772,,-43513000,-152.6772,-3.35,-3.35,13001514,13001514,45747000,,45747000,,,2171000,47918000,5858000,,,,,,1091000,6949000,,54867000,3125000,1074000,,9789000,4258000,18246000,379000,1926000,,,2305000,,,20551000,,13000,-193397000,,227700000,34316000,54867000,,54867000,-43513000,,,,-41361000,,,,29672000,59054000,-25820000,,,,,-3385000,-3385000,,,,,359000,359000,,-28846000,,74922000,-25820000
