,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2008,1007,,1007,1.0000,,66855,1186,68041,,68041,68041,1007,,,-67034,-66.5416,-67034,-66.5416,,,,,-67034,-66.5416,-0.16,-0.16,195068,195068,147174,,147174,1089,,712,148975,,,,,,,37313,37313,,186288,,,,,48334,48334,,,,,,,,48334,,,-74346,,,137955,186288,,186288,-67034,,,24929,2024,,,3825,100642,,-40081,,,,,,,,164339,,,-49062,115276,,75195,147174,71979,-40081
2009,308,,308,1.0000,,88661,254,88915,-0,88915,88915,308,,,-88607,-287.2446,-88607,-287.2446,,,,,-88607,-287.2446,-0.14,-0.14,600000,600000,96539,,96539,2023,,,98562,,,,,,,,,,98562,26829,,,,,26829,,,,,,,,26829,,,-175016,,,71732,98562,,98562,-88607,,,,-28909,,,14021,71732,89571,-27945,,,,,-46571,-46571,,,,,,,,-74515,96539,171054,-27945
2010,,,,,,67954,390,68344,,68344,68344,,,,-68344,-Infinity,-68344,-Infinity,,,,,-68344,-Infinity,-0.10,-0.10,625777,625777,232177,,232177,5152,,883,238212,,,,,,,,,,238212,,,,,17011,17011,,,,,,,,17011,,,-251574,,,221201,238212,,238212,-68344,,,,149468,,,-11077,221201,-164463,-83339,,,,,,,,217465,-3020,,,214446,,131107,232177,101070,-83339
2011,,,,,,62109,107,62215,,62215,62215,,,,-62215,-Infinity,-62215,-Infinity,,,,,-62215,-Infinity,-0.05,-0.05,1180000,1180000,164079,,164079,3541,,1633,169253,,,,,,,,,,169253,,,,,14783,14783,,,,,,,,14783,,,-308654,,,154470,169253,,169253,-62215,,,,-66730,,,-1881,154470,65587,-63358,,,,,,,,,,,,,,-63358,164079,227438,-63358
2012,,,,,,171148,381,171529,,171529,171529,,,,-171529,-Infinity,-171529,-Infinity,,-171529,-Infinity,,-171529,-Infinity,-0.15,-0.15,1180000,1180000,583,,583,10943,,1676,13201,,,,,,,,,,13201,,,,,26196,26196,,,,,,,,26196,,,-488303,,,-12995,13201,,13201,-171529,,,,-167465,,,11025,-12995,171182,-167813,,,,,,,,,,,,,,-167813,583,168396,-167813
2013,,,,,,40087,,40087,,40087,40087,,,,-40087,-Infinity,-40087,-Infinity,,-40087,-Infinity,,-40087,-Infinity,-0.05,-0.05,980000,980000,1035,,1035,1408,,,2443,,,,,,,,,,2443,54671,,,,,54671,,,,,,,,54671,,,-496315,89271,,-52228,2443,0,2443,-40087,,,,-39233,,,,-52228,71827,-7493,,,,,,,,,,,7983,7983,,490,1035,545,-7493
2014,,,,,,49309,,49309,,49309,49309,1365,,,-49309,-Infinity,-49309,-Infinity,1365,-47945,-Infinity,,-47945,-Infinity,-0.04,-0.04,1154739,1154739,190985,,190985,1365,,,192350,,,,,,,,,,192350,31493,,,,,31493,,,,,,,,31493,,,-503177,81882,,160857,192350,,192350,-47945,,,,213085,,,,160857,-224488,-59348,,,,,,,,,,,249384,249384,,190036,190985,949,-59348
2015,,,,,,28271,,28271,,28271,28271,902,,,-28271,-Infinity,-28271,-Infinity,902,-27369,-Infinity,,-27369,-Infinity,-0.02,-0.02,1592000,1592000,117207,,117207,521,,-0,117728,,,,,,,,,,117728,651,,,,9883,10534,,,,,,,,10534,,,-448298,68497,,107194,117728,-0,117728,-27369,,,,-53663,,,,107194,38472,-42560,,,,,,,,,,,,,,-42560,117207,159767,-42560
2016,,,,,,57353,,57353,,57353,57353,3275,,,-57353,-Infinity,-57353,-Infinity,3275,-54078,-Infinity,,-54078,-Infinity,-0.04,-0.04,1214195,1214195,186586,,186586,188947,,-0,375533,,,,,,,,,,375533,30310,,,,5580,35890,,,,,,,,35890,,,-516914,76127,,339643,375533,,375533,-54078,,,,232449,,,,339643,-209846,-31475,,,,,-185998,-185998,,306116,,,-23065,283050,,65578,186586,121008,-31475
2017,15795820,2618715,13177105,0.8342,,3092222,398731,3490953,17674282,21165235,23783950,,,205836,-7116165,-0.4505,-6531184,-0.4135,-790817,-7322001,-0.4635,-1820843,-5501158,-0.3483,-0.85,-0.85,6645039,6645039,215326,,215326,18947710,,130060,19293096,499123,,,,2259663,,,2758786,,22051882,632204,181787,22475,,1962377,2776368,291063,,92276,16465077,16848416,,472850,19624784,,35505,-3687522,,,2427098,22051882,,22051882,-5501158,205836,-1675658,74148,16177085,-11473965,,1613933,16516728,-11955531,-2675278,-39532,,,,1133601,1094069,-102686,2263618,,-676769,223489,1707652,,126443,215326,88883,-2714810
2018,14812234,3551278,11260956,0.7602,,5311884,807285,6119169,265394,6384563,9935841,7150,7150,406967,6465108,0.4365,4734820,0.3197,1316171,6050991,0.4085,1731223,4319768,0.2916,0.60,0.50,7110446,8987246,830966,,830966,25141009,,85238,26057213,679881,,,,2255819,,,2935700,,28992913,3015794,479540,267190,,267190,3762524,381453,,665839,16313155,17360447,,587294,21122971,,35562,632246,,,7869942,28992913,,28992913,4319768,406967,573563,364167,5777961,-5551373,,511275,22294689,-11803599,-361173,-296392,,,,1171292,874900,-976889,,,,1078802,101913,,615640,830966,215326,-657565
