,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
1987,254749329,52305540,202443789,0.7947,,177038241,,177038241,6137895,183176136,235481676,,,6137895,18573804,0.0729,19267653,0.0756,-6831744,12435909,0.0488,6084522,6351387,0.0249,0.72,0.72,8814815,8814815,72800772,,72800772,,38001576,364057233,474859581,79365651,,,,,,3469245,82834896,,557694477,,455912166,,,74935692,530847858,91588068,,,960714,92548782,,,623396640,,,-747222,-5924403,,-65702163,557694477,,557694477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8867
1988,540919512,92622824,448296688,0.8288,,385974680,,385974680,11487672,397462352,490085176,,18813144,11487672,69869464,0.1292,50834336,0.0940,-11265688,39568648,0.0732,18702152,20866496,0.0386,2.72,2.72,7673469,7673469,92955800,,92955800,,34463016,281420216,408839032,86740248,,175700336,175700336,,,4717160,267157744,,675996776,,438806872,,,34740496,473547368,141292816,,,1220912,142513728,,,616061096,,,332976,-18480168,78082872,59935680,675996776,,675996776,20866496,11487672,,,,,,,,-32354168,,,,,,,,,,,,,,,,,,,1.8089
1989,1028217680,145828800,882388880,0.8582,,758559040,,758559040,20254000,778813040,924641840,,44496480,20254000,139160560,0.1353,103575840,0.1007,-29165760,74410080,0.0724,35335440,39074640,0.0380,3.73,3.65,8177258,8358974,238934880,,238934880,,93043760,670376240,1002354880,160162400,,357966080,357966080,,,20191680,538320160,,1540675040,,120090640,,,1055825440,1175916080,451570720,,42689200,242549440,736809360,,,1912725440,,,41879040,-39884800,,-372050400,1540675040,,1540675040,39074640,20254000,,,,,,,,-59328640,,,,,,,,,,,,,,,,,,,1.6115
1990,1264789274,163198616,1101590658,0.8710,,944613082,,944613082,25454422,970067504,1133266120,,57233568,25454422,169678866,0.1342,131523154,0.1040,-44532278,86990876,0.0688,36393084,50597792,0.0400,3.90,3.57,8432935,9229651,229556376,,229556376,,62003032,615260856,906820264,136292618,,350192710,350192710,,,12545764,499031092,,1405851356,,63506450,,,922683916,986190366,459320120,,34682298,187097778,681100196,,,1667290562,,,73874850,-59877510,,-261439206,1405851356,,1405851356,50597792,25454422,,,,,,,,-76052214,,,,,,,,,,,,,,,,,,,1.9335
1991,1203353514,162196470,1041157044,0.8652,,936517608,,936517608,25865928,962383536,1124580006,,55205586,25865928,135635796,0.1127,78773508,0.0655,-24209226,54564282,0.0453,23567922,30996360,0.0258,1.39,1.39,9615385,9615385,205270722,,205270722,,62740908,632592954,900604584,132856812,,349671006,349671006,,,15070644,497598462,,1398203046,,32973714,,,936090072,969063786,561515094,,34897626,90584190,686996910,,,1656060696,,,87591438,-75353220,,-257857650,1398203046,,1398203046,30996360,25865928,,,3420288,,-1656702,,,4221918,64504494,-21269916,,,2298006,12184776,-6787134,,11917566,,,93470058,105387624,,,,42165738,43234578,1.8675
1992,1271583838,180656420,1090927418,0.8579,,986621412,,986621412,22878751,1009500163,1190156583,,44768507,22878751,72987831,0.0574,81427255,0.0640,-60724293,20702962,0.0163,17208513,-11867940,-0.0093,0.67,0.67,9528000,9528000,250479467,,250479467,,65669268,752954860,1069103595,147426188,,349510833,349510833,,,19648034,516585055,,1585688650,713856591,,,,416037230,1129893821,578891740,,35801619,82679982,697373341,,,1827267162,,,96196247,-93756726,,-241578512,1585688650,,1585688650,-11867940,22878751,,,9889950,,6263635,,,21428225,42328986,-21098560,,-263732,,-10681146,-32043438,,,,,29999515,29999515,37911475,,,172216996,21230426,1.5105
1993,1430973868,195781184,1235192684,0.8632,,1109246432,,1109246432,25824728,1135071160,1330852344,,40359588,25824728,118442208,0.0828,100121524,0.0700,-47863632,52257892,0.0365,29340136,22917756,0.0160,1.22,0.85,16795580,24126984,316995156,,316995156,,76933352,681786340,1075714848,132436236,,350053512,350053512,,,22038904,504528652,,1580243500,757300008,,,,467616868,1224916876,321659832,,20822032,173742280,516224144,,,1741141020,,,111749412,-101406000,,-160897520,1580243500,,1580243500,22917756,25824728,,,77000956,,-16360168,,,-74499608,51243832,-23864212,,-2366140,,-3244992,-29475344,,84910624,,,-139129032,-54218408,-2704160,,,352149236,27379620,1.477
1994,1428357753,196622262,1231735491,0.8623,,1092935781,,1092935781,26608608,1119544389,1316166651,,35627391,26608608,145515825,0.1019,112191102,0.0785,-28911276,83279826,0.0583,35819280,47460546,0.0332,1.98,1.63,23462783,28431373,268772526,,268772526,,103875912,764869554,1137517992,129844890,,350389314,350389314,,,23218569,503452773,,1640970765,862349166,,,,420364836,1282714002,388127484,,7483671,68440410,464051565,,,1746765567,,,103811949,-121145922,,-105794802,1640970765,,1640970765,47460546,26608608,,,29934684,,-28847313,,,50658696,154662534,-30062610,,-3006261,,-14775453,-47844324,,,,-9722376,-105538950,-115261326,-11001636,,,288217278,124599924,1.5665
1995,1560691056,201460908,1359230148,0.8709,,1193233608,,1193233608,26274696,1219508304,1420969212,,36435108,26274696,175056780,0.1122,139721844,0.0895,-27374868,112346976,0.0720,43359720,68987256,0.0442,0.48,0.46,144054054,150140845,343512528,,343512528,,92867460,891527616,1327907604,139721844,,351343164,351343164,,,35334936,526399944,,1854307548,1012481820,,,,480969312,1493451132,329922168,,6795180,82383468,419100816,,,1912551948,,,59215140,-145546284,28086744,-58244400,1854307548,,1854307548,68987256,26274696,,,60121164,,12749052,,,66851628,222234744,-35140788,,,,-16632012,-51772800,,,,-10030980,-90731832,-100762812,4335972,,,269542140,187093956,1.5508
1996,1691323816,226393538,1464930278,0.8661,,1254069544,,1254069544,28379484,1282449028,1508842566,,29722546,28379484,208700156,0.1234,182481250,0.1079,-31883124,150598126,0.0890,50569204,100028922,0.0591,0.69,0.67,145169492,150263158,374597510,,374597510,,94072734,891734774,1360405018,138627356,,350013636,350013636,,,45722502,534363494,,1894768512,952814898,85722392,,,469487760,1508025050,281692656,,9926980,68204192,359823828,,,1867848878,,,117780698,-148028790,57167726,26919634,1894768512,,1894768512,100028922,28379484,,,47649504,,-8583918,,,61664064,237721974,-35678734,,,,-5313854,-40992588,,3386852,,-10394132,-112466844,-119474124,-44788198,,,342188840,202043240,1.713
