,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2015,1089198000,580235000,508963000,0.4673,,202297000,243610000,445907000,,445907000,1026142000,10224000,,54291000,137994000,0.1267,63056000,0.0579,21158000,84214000,0.0773,27635000,56068000,0.0515,12.57,12.57,4460000,4460000,170874000,344633000,515507000,32200000,,77651000,625358000,102710000,225000,,225000,19182000,23909000,27133000,173159000,,798517000,,,54881000,751063000,271773000,1022836000,,,,6169000,6169000,,,1029005000,1749900000,17000,-1981681000,30000,,-231734000,797271000,1246000,798517000,56068000,54291000,,,284847000,,,,194671000,734000,395940000,-47002000,-600000,-364269000,50232000,2569000,-359070000,,,,,1230000,1230000,,38100000,170874000,132774000,348938000,0.1568
2016,1528619000,729937000,798682000,0.5225,,303270000,261330000,564600000,,564600000,1294537000,12365000,,53033000,313882000,0.2053,234082000,0.1531,25174000,259256000,0.1696,71496000,189353000,0.1239,18.29,18.29,5883000,5883000,266238000,743385000,1009623000,40000000,,110395000,1160018000,126009000,9114000,,9114000,45941000,31115000,46870000,259049000,,1419067000,,,61117000,1070777000,335850000,1406627000,,,,9083000,9083000,,,1415710000,1749900000,17000,-1822224000,5828000,57348000,-9131000,1406579000,12488000,1419067000,189353000,53033000,,57348000,317128000,,,,288741000,-3147000,613715000,-84274000,-2228000,-758456000,344633000,3595000,-496730000,,,,-1422100000,1400479000,-21621000,,95364000,266238000,170874000,529441000,0.1497
2017,2057557000,1002266000,1055291000,0.5129,,381332000,369221000,750553000,,750553000,1752819000,13484000,192000,63584000,414619000,0.2015,304738000,0.1481,32522000,337260000,0.1639,92016000,258827000,0.1258,58.00,58.00,4460000,4460000,981772000,413883000,1395655000,87254000,,126836000,1609745000,272226000,58676000,9729000,68405000,267051000,29096000,71087000,707865000,,2317610000,,5000000,69260000,1548689000,434669000,1988358000,,,,13012000,13012000,,,2001370000,1749900000,17000,-1567136000,22862000,82139000,287782000,2289152000,28458000,2317610000,258827000,63584000,,24975000,454625000,,,,453716000,-28730000,773281000,-172696000,-43223000,-625089000,758532000,764000,-81712000,,,,,23965000,23965000,,715534000,981772000,266238000,600585000,0.1517
2018,2862692000,1413090000,1449602000,0.5064,,629596000,590589000,1220185000,,1220185000,2633275000,23824000,18660000,119314000,492389000,0.1720,229417000,0.0801,88888000,318305000,0.1112,108479000,245936000,0.0859,37.74,37.74,6517207,6517207,1410747000,815854000,2226601000,88150000,,164814000,2479565000,449990000,372077000,112119000,484196000,484103000,37455000,267618000,1723362000,,4202927000,,45000000,74842000,2013177000,603294000,2661471000,405000000,,23528000,17685000,446213000,,,3107684000,,42000,-4535042000,133172000,5426503000,1024675000,4132359000,70568000,4202927000,245936000,119314000,,146486000,413925000,,,,360799000,-58291000,867370000,-242041000,-229495000,-2130445000,1413289000,19448000,-1169244000,-15000000,1048660000,,-2638646000,2257591000,652605000,78244000,428975000,1410747000,981772000,625329000,0.1463
2019,3993873000,2072067000,1921806000,0.4812,,876609000,816658000,1693267000,,1693267000,3765334000,81207000,60637000,175882000,603428000,0.1511,228539000,0.0572,87530000,316069000,0.0791,121541000,245368000,0.0614,32.06,32.06,6427103,6427103,1386412000,454426000,1840838000,346042000,,232745000,2419625000,567987000,815052000,168622000,983674000,1487638000,83104000,529447000,3651850000,,6071475000,,321696000,116568000,2191415000,877189000,3390300000,1345754000,,57066000,120882000,1523702000,,,4914002000,,42000,-4300153000,94228000,5298233000,1092350000,6006352000,65123000,6071475000,245368000,175882000,,71532000,-22927000,,,,-99877000,-124481000,345374000,-283964000,-196257000,-1940711000,1255937000,-227340000,-1392335000,-95000000,,-203760000,,1287118000,988358000,34268000,-24335000,1386412000,1410747000,61410000,0.1397
2020,3438881000,2169739000,1269142000,0.3691,,810936000,820883000,1631819000,,1631819000,3801558000,37393000,103600000,247965000,-416049000,-0.1210,-362677000,-0.1055,-425773000,-788450000,-0.2293,-37785000,-729829000,-0.2122,-112.49,-112.49,6442945,6442945,1158044000,486756000,1644800000,203153000,,329449000,2177402000,2062444000,1481401000,277953000,1759354000,1048178000,191721000,659292000,5720989000,,7898391000,,1568039000,109950000,2563742000,984973000,5116754000,2191945000,,71025000,76694000,2339664000,,1412191000,7456418000,,42000,-5035172000,111437000,5324330000,400637000,7857055000,41336000,7898391000,-729829000,247965000,,137986000,-169121000,,,,185105000,753691000,240692000,-193166000,-75910000,-763556000,404859000,-279158000,-906931000,-322418000,,-70889000,,1042066000,648759000,-23647000,-41127000,1345285000,1386412000,47526000,0.146
