,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,140164,,140164,,140164,140164,,,,-140164,-Infinity,-140164,-Infinity,,,,,-140164,-Infinity,-0.02,-0.02,6990328,6990328,320596,,320596,27720,,,348316,,,,,,,153125,153125,,501441,,,,,39570,39570,,,,,,,,39570,,,-218576,,,461871,501441,,501441,-140164,,,,-16616,,,,,,-156780,-10000,,,,-10000,-10000,,465000,-1600,,-148428,314972,,148192,320596,172404,-166780,1.0129
2013,,,,,,318912,,318912,56333,375245,375245,,,,-375245,-Infinity,-375245,-Infinity,,-375245,-Infinity,,-375245,-Infinity,-0.05,-0.05,8291289,8291289,157780,,157780,25448,,,183228,153533,,,,,,,153533,,336761,,,,,72959,72959,,,,,,,,72959,,616092,-593821,241531,,263802,336761,,336761,-375245,,,176696,25661,,,,,,-172888,-30000,,,,39592,9592,,480,,,,480,,-162816,157780,320596,-202888,0.9925
2014,,,,,,66771,,66771,,66771,66771,996,,,106762,Infinity,-66771,-Infinity,-172536,-239307,-Infinity,,-239307,-Infinity,-0.03,-0.03,8292400,8292400,136997,,136997,2940,,,139937,,,,,,,,,,139937,,,,,115442,115442,,,,,,,,115442,,616092,-833128,241531,,24495,139937,,139937,-239307,,,,74991,,,,,173533,9217,-30000,,,,,-30000,,,,,,,,-20783,136997,157780,-20783,0.912
2015,986676,-339511,1326187,1.3441,,1764178,720968,2485146,,2485146,2145635,,115405,414801,-746648,-0.7567,-1158959,-1.1746,-117895,-1276854,-1.2941,,-1276854,-1.2941,-0.02,-0.02,52404328,52404328,1473694,,1473694,766788,2279077,73182,4592741,9583376,,,,,,,9583376,,14176117,,284713,,,1463119,1747832,4574153,,,,4574153,,,6321985,,16753777,-9711672,,,7854132,14176117,,14176117,-1276854,414801,,256743,-1592482,-521587,-1433174,,-8884,-574421,-2772213,-7523181,,,,,-7523181,-120301,1407418,,,4755297,6042414,,-4252980,1473694,5726674,-10295394,0.7609
2016,6127625,813379,5314246,0.8673,,2310804,1757812,4068616,,4068616,4881995,,436372,785593,2068628,0.3376,1245630,0.2033,-398967,846663,0.1382,,846663,0.1382,0.01,0.01,58682657,58682657,9857637,22775000,32632637,1561893,6307683,149740,40651953,13215012,,,,,,,13215012,,53866965,,330649,,,2115193,2445842,7160831,,,,7160831,,,9606673,,50958174,-8865009,-1258395,3425522,44260292,53866965,,53866965,846663,785593,,442349,-3963516,-795105,-3743927,,-76558,116788,-1772123,-4417622,,-22775000,37398,400,-27154824,-274885,37606853,,,-21078,37310890,,8383943,9857637,1473694,-6189745,0.7631
2017,5713702,8840789,-3127087,-0.5473,,4776368,2846938,7623306,416355,8039661,16880450,,273867,1550750,-9065061,-1.5865,-11166748,-1.9544,277070,-10889678,-1.9059,,-10889678,-1.9059,-0.11,-0.11,97206055,97206055,1957370,32000000,33957370,4072871,5405805,1230239,44666285,45346206,2327728,,2327728,,,467490,48141424,,92807709,,389816,,,6258341,6648157,3128490,,,,3128490,,,9776647,,99704455,-19754686,-2602690,5683983,83031062,92807709,,92807709,-10889678,1550750,,2211002,494429,-2423741,550602,,,522331,-6111166,-34330129,,-36000000,27325937,408862,-42595330,-1997434,40253450,,,2550212,40806228,,-7900267,1957370,9857637,-40441295,0.801
2018,12429000,-40070000,52499000,4.2239,,9271000,6303000,15574000,509000,16083000,-23987000,,10094000,3528000,39788000,3.2012,36416000,2.9299,-8639000,27777000,2.2349,5653000,20513000,1.6504,0.17,0.16,120564334,126860553,55064000,75000000,130064000,3736000,64827000,4587000,203214000,98639000,,,,,,714000,99353000,,302567000,,421000,,,10829000,11250000,98743000,,7980000,,106723000,,,117973000,,157790000,759000,-6075000,32120000,184594000,302567000,,302567000,20513000,3528000,,5033000,-40881000,337000,-48684000,,5653000,-897000,-12704000,-56435000,,-174200000,132655000,-17000,-97997000,-388000,57500000,,,106798000,163910000,,53107000,55064000,1957000,-69139000,0.7669
2019,80413000,31944000,48469000,0.6028,409000,26671000,14625000,41296000,664000,42369000,74313000,,9668000,8902000,12657000,0.1574,5487000,0.0682,-11362000,-5875000,-0.0731,3629000,-9542000,-0.1187,-0.07,-0.07,140923324,151541073,47555000,380000,47935000,17450000,113796000,17100000,196281000,219046000,,1498000,1498000,11108000,,592000,232244000,,428525000,,3509000,,,40355000,43864000,46067000,,10471000,1117000,57655000,,,101519000,,318125000,-8783000,-43000,17707000,327006000,428525000,,428525000,-9542000,8902000,3635000,14894000,-57021000,-13134000,-40909000,,,4051000,-35081000,-110294000,,,76637000,-14655000,-46782000,-12674000,,,,87002000,74328000,26000,-7509000,47555000,55064000,-145375000,0.7511
