,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
1993,167900000,135900000,32000000,0.1906,,,,16400000,3400000,19800000,155700000,,1600000,3400000,16500000,0.0983,12200000,0.0727,-700000,11500000,0.0685,6300000,5200000,0.0310,0.48,0.48,10827919,10827919,1300000,,1300000,19600000,28600000,1000000,50500000,39700000,,,,,,3500000,43200000,,93700000,19000000,,,,3000000,22000000,15100000,,5000000,,20100000,,,42100000,,,22800000,-18300000,47100000,51600000,93700000,,93700000,5200000,3400000,5100000,,-1900000,,-6600000,,28500000,-1700000,10100000,-10500000,,,2000000,1900000,-6600000,,26100000,,-17300000,-12300000,-3500000,,,,1300000,-400000
1994,200100000,163700000,36400000,0.1819,,,,17500000,3400000,20900000,184600000,,1400000,3400000,19600000,0.0980,15500000,0.0775,-700000,14800000,0.0740,6000000,8800000,0.0440,0.58,0.57,15164831,15341167,1100000,,1100000,26000000,42000000,1400000,70500000,52500000,,,,,,3300000,55800000,,126300000,19000000,,,,3000000,22000000,37900000,,5500000,500000,43900000,,,65900000,,,316200000,-21000000,,60400000,126300000,,126300000,8800000,3400000,700000,,20000000,,-13400000,,48500000,-41500000,-8600000,-16200000,,,,200000,-16000000,,,,,24500000,24500000,,,,1300000,-24800000
1995,282800000,235900000,46900000,0.1658,,,,22100000,4500000,26600000,262500000,,4000000,4500000,24900000,0.0880,20300000,0.0718,-3900000,16400000,0.0580,6700000,9700000,0.0343,0.64,0.63,15148676,15308135,4100000,,4100000,35600000,45300000,2000000,87000000,67300000,,,,,,13100000,80400000,,167400000,25800000,,,,3700000,29500000,57800000,,9300000,600000,67700000,,,97200000,,,41300000,-24900000,53800000,70200000,167400000,,167400000,9700000,4500000,200000,,9000000,,18000000,,57500000,12300000,35700000,-14500000,,,,-20500000,-35000000,,,,,2300000,2300000,,,,1100000,21200000
1996,343000000,275500000,67500000,0.1968,,30600000,,30600000,6200000,36800000,312300000,,3800000,6200000,36800000,0.1073,30700000,0.0895,-3900000,26800000,0.0781,10800000,16000000,0.0466,0.95,0.95,16891434,16891434,5500000,,5500000,40100000,62400000,1500000,109500000,88700000,,,,,,24300000,113000000,,222500000,35400000,1200000,,,4300000,40900000,48600000,,10400000,900000,59900000,,,100800000,,,57300000,-29400000,93800000,121700000,222500000,,222500000,16000000,6200000,800000,,11100000,,-17100000,,68600000,-20500000,13600000,-15500000,,,,-22900000,-38400000,,35500000,,,-9300000,26200000,,,,4100000,-1900000
1997,449700000,367000000,82700000,0.1839,,41600000,,41600000,8500000,50100000,417100000,,,8500000,36000000,0.0801,32600000,0.0725,-5100000,27500000,0.0612,11100000,16400000,0.0365,0.89,0.87,18535500,18886500,2400000,,2400000,49200000,76700000,2400000,130700000,115400000,,,,,,35200000,150600000,,281300000,38200000,1200000,,,3700000,43100000,81800000,,15100000,1300000,98200000,,,141300000,,,73700000,-36200000,102500000,140000000,281300000,,281300000,16400000,8500000,2200000,,19000000,,1600000,,87600000,-21700000,24400000,-21800000,,,,-25300000,-47100000,,1200000,,,18400000,19600000,,,,5500000,2600000
1998,557900000,443100000,114800000,0.2058,,57000000,,57000000,13300000,70300000,513400000,,11400000,13300000,57700000,0.1034,44500000,0.0798,-11500000,33000000,0.0592,13200000,19800000,0.0355,1.06,1.05,18684000,18976500,1900000,,1900000,71100000,99400000,3400000,175800000,176200000,,,,,,86400000,262600000,,438400000,38600000,1400000,,,11600000,51600000,199400000,,25300000,1800000,226500000,,,278100000,,,93600000,-46900000,113600000,160300000,438400000,,438400000,19800000,13300000,1700000,,36600000,,-6300000,,124200000,-58100000,13300000,-121500000,,,,200000,-121300000,,100000,,,107300000,107400000,,,,2400000,-108200000
1999,621918000,476493000,145425000,0.2338,,72504000,,72504000,17452000,89956000,566449000,,,17452000,59482000,0.0956,55469000,0.0892,-13439000,42030000,0.0676,17022000,25008000,0.0402,1.33,1.30,18810000,19209000,4687000,,4687000,78418000,94994000,4492000,182591000,216030000,,115350000,115350000,,,8109000,339489000,,522080000,48857000,1319000,,,19492000,69668000,235302000,,29328000,2323000,266953000,,,336621000,,126000,117010000,-58483000,126806000,185459000,522080000,,522080000,25008000,17452000,2383000,,-11277000,,6873000,,112923000,27103000,60669000,-21999000,,,,-62542000,-84541000,,1014000,,-1253000,26921000,26682000,,2810000,4687000,1877000,38670000
2000,677540000,520555000,156985000,0.2317,,75905000,,75905000,21188000,97093000,617648000,,18942000,21188000,81080000,0.1197,59892000,0.0884,-18942000,40950000,0.0604,16585000,24365000,0.0360,1.29,1.28,18865500,19027500,1701000,,1701000,78358000,100987000,6548000,187594000,229159000,,130368000,130368000,,,8925000,368452000,,556046000,39285000,327000,,,15575000,55187000,255526000,,34325000,2660000,292511000,,,347698000,,126000,139747000,-73228000,141703000,208348000,556046000,,556046000,24365000,21188000,5252000,,19484000,,-206000,,132407000,-36169000,34120000,-19619000,,,,-35127000,-54746000,,36000,-181000,-1447000,19232000,17640000,,-2986000,1701000,4687000,14501000
2001,616028000,499945000,116083000,0.1884,,78574000,,78574000,,78574000,578519000,,16446000,23486000,60995000,0.0990,37509000,0.0609,-16446000,21063000,0.0342,8530000,12533000,0.0203,0.67,0.65,18886500,19159500,8150000,,8150000,76696000,75847000,5922000,166615000,228443000,,132717000,132717000,,,7265000,368425000,,535040000,43612000,813000,,,17126000,61551000,211462000,,38043000,5637000,255142000,,,316693000,,126000,150578000,-91389000,159032000,218347000,535040000,,535040000,12533000,23486000,4545000,,-27343000,,25140000,,105064000,62596000,75817000,-14344000,,,,-10397000,-24741000,,589000,,-1638000,-43578000,-44627000,,6449000,8150000,1701000,61473000
2002,645114000,517825000,127289000,0.1973,,77129000,,77129000,,77129000,594954000,,10403000,20481000,70641000,0.1095,50160000,0.0778,-10403000,39757000,0.0616,15903000,23854000,0.0370,1.04,1.03,22920000,23278500,3662000,,3662000,87772000,106155000,5405000,202994000,231526000,,133452000,133452000,,,8596000,373574000,,576568000,42074000,624000,,,22050000,64748000,166308000,,44656000,7739000,218703000,,,283451000,,160000,172147000,-110261000,231071000,293117000,576568000,,576568000,23854000,20481000,5800000,,33182000,,-30308000,,138246000,-71112000,12205000,-15995000,,,,-6729000,-22724000,,53674000,,-2269000,-45374000,6031000,,-4488000,3662000,8150000,-3790000
