,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
1995,4958600,3925204,1033396,0.2084,,,,809235,258765,1068000,4993204,,,258765,81260,0.0164,-179224,-0.0361,1719,-177505,-0.0358,4093,-181598,-0.0366,-0.08,-0.08,2303502,2303502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-181598,258765,-13800,,510984,,135280,,233271,-195671,378680,-218354,,,,,-218354,-45318,,,,-122881,-168199,,-7873,300,8173,160326
1996,4085177,3070264,1014913,0.2484,,,,746049,289236,1035285,4105549,,,289236,218924,0.0536,-177361,-0.0434,107049,-70312,-0.0172,25206,-95518,-0.0234,-0.04,-0.04,2303502,2303502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-95518,289236,,,-81686,,4037,,-171457,88014,200046,-196847,,,,,-196847,-57843,,,,57926,83,,3116,3416,300,3199
1997,4729277,3433704,1295573,0.2739,,,,760432,272894,1033326,4467030,,,272894,386820,0.0818,112512,0.0238,1414,113926,0.0241,8217,105709,0.0224,0.05,0.05,2303502,2303502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105709,272894,,,151403,,-90828,,23733,-156418,373588,-215762,,,,,-215762,-39045,,,,-106923,-145968,,11858,15274,3416,157826
1998,4750099,3424932,1325167,0.2790,,,,835025,268173,1103198,4528130,,,268173,375169,0.0790,105865,0.0223,1131,106996,0.0225,11345,95651,0.0201,0.04,0.04,2304000,2304000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95651,268173,,,16236,,157818,,360124,-436304,-56244,-192957,,,,,-192957,-102177,,,,355558,253381,,4180,19454,15274,-249201
1999,4300000,3200000,1100000,0.2558,,,,800000,300000,1100000,4300000,,,300000,100000,0.0233,,,,,,,-200000,-0.0465,-0.07,-0.07,2857143,2857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200000,300000,,,,,,,,100000,200000,-300000,,,,,-300000,,,,,100000,100000,,100000,,,-100000
2000,4486573,3219798,1266775,0.2823,,,,772715,298558,1071273,4291071,,,298558,353612,0.0788,195502,0.0436,-140448,55054,0.0123,11200,43854,0.0098,0.02,0.02,2303000,2303000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43854,298558,,,-47916,,-49698,,,,294496,,-117978,,,,-117978,,,,,-187593,-187593,,-11075,4045,15120,294496
2001,4593840,3261193,1332647,0.2901,,,,871844,275737,1147581,4408774,,,275737,306663,0.0668,185066,0.0403,-154140,30926,0.0067,4100,26826,0.0058,0.01,0.01,2303000,2303000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26826,275737,,,-42552,,-14251,,,,260011,-209499,,,,,-209499,,,,,-42724,-42724,,7788,11833,4045,50512
2002,4338012,3207645,1130367,0.2606,,,,808935,244350,1053285,4260930,,,244350,187895,0.0433,77082,0.0178,-133537,-56455,-0.0130,1554,-58009,-0.0134,-0.03,-0.03,2303000,2303000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58009,244350,,,130571,,-25119,,,,316912,-153166,,,,,-153166,,,,,-172704,-172704,,-8958,2875,11833,163746
2003,4727399,3468278,1259121,0.2663,,,,872541,203670,1076211,4544489,,,203670,258211,0.0546,182910,0.0387,-128369,54541,0.0115,3100,51441,0.0109,0.02,0.02,2303000,2303000,5565,,5565,769845,1089075,53722,1918207,1119513,,,,,,42430,1161943,,3080150,1017432,16978,,,958292,1992702,7822,,,218828,226650,,,2219352,,23035,-1906810,-5788365,8532938,860798,3080150,,3080150,51441,203670,,,-15853,,-73536,,,,239258,-222452,,,,,-222452,,,,,-14116,-14116,,2690,5565,2875,16806
2004,4892755,3501609,1391146,0.2843,,,,957952,309311,1267263,4768872,,,203650,327920,0.0670,123883,0.0253,387,124270,0.0254,5847,118423,0.0242,0.05,0.05,2303000,2303000,4480,,4480,586491,1014598,16616,1622185,1130026,,,,,,41356,1171382,,2793567,738105,8936,,,907135,1654176,11170,,,149000,160170,,,1814346,,23035,-1788387,-5991765,8736338,979221,2793567,,2793567,118423,203650,,,-36988,,74477,,,,285085,-213913,,,,,-213913,,,,,-72257,-72257,,-1085,4480,5565,71172
