,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
1985,28700000,21900000,6800000,0.2369,,,,,1300000,1300000,23200000,,,1300000,6700000,0.2334,,,-100000,5400000,0.1882,2500000,2900000,0.1010,0.00,0.00,126368000,126368000,8500000,,8500000,26400000,,200000,35100000,4100000,,4500000,4500000,,,1200000,9800000,,44900000,,1000000,,,38400000,39400000,700000,,500000,,1200000,,,40600000,,,2000000,-2500000,4800000,4300000,44900000,,44900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,33100000,23500000,9600000,0.2900,,,,,1500000,1500000,25000000,,,1500000,9800000,0.2961,,,200000,8300000,0.2508,3900000,4400000,0.1329,0.00,0.00,107808000,107808000,9000000,,9000000,30300000,,200000,39500000,4100000,,7000000,7000000,,,600000,11700000,,51200000,,600000,,,48800000,49400000,400000,,700000,,1100000,,,50500000,,,5500000,-3100000,,700000,51200000,,51200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,31000000,15300000,15700000,0.5065,,9400000,,9400000,1600000,11000000,26300000,,,1600000,4700000,0.1516,,,-800000,3900000,0.1258,1600000,1500000,0.0484,0.00,0.00,129296000,129296000,12300000,,12300000,23200000,,100000,35600000,5400000,,7200000,7200000,,,1100000,13700000,,49300000,,700000,,,47000000,47700000,,,,600000,600000,,,48300000,,,5500000,-3100000,,1000000,49300000,,49300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,34700000,16200000,18500000,0.5331,,9800000,,9800000,1700000,11500000,27700000,,,1700000,8300000,0.2392,,,-400000,6600000,0.1902,2500000,4100000,0.1182,0.00,0.00,110656000,110656000,7300000,,7300000,26100000,,100000,33500000,5400000,,6800000,6800000,,,1100000,13300000,,46800000,,800000,,,41300000,42100000,,,700000,100000,800000,,,42900000,,,8200000,-2600000,,3900000,46800000,,46800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,41600000,9800000,31800000,0.7644,,19900000,,19900000,2400000,22300000,32100000,,,-2400000,2200000,0.0529,,,-4900000,4600000,0.1106,1500000,3100000,0.0745,0.00,0.00,114496000,114496000,200000,,200000,27200000,,7000000,34400000,5000000,,13800000,13800000,,,3100000,21900000,,56300000,31600000,1000000,,,10600000,43200000,1900000,,1500000,3300000,6700000,,,49900000,,,9700000,-4700000,1400000,6400000,56300000,,56300000,3100000,-2400000,-400000,,-1100000,-1100000,,-1400000,-8800000,1900000,1100000,-300000,,-4900000,6000000,-1700000,-900000,-2400000,300000,-100000,-1500000,1800000,-1900000,,-1900000,,1800000,800000
1990,46700000,10400000,36300000,0.7773,,23600000,,23600000,3500000,27100000,37500000,,,-3500000,3100000,0.0664,,,-2600000,6600000,0.1413,2500000,4100000,0.0878,0.00,0.00,117520000,117520000,8100000,,8100000,41900000,,5700000,55700000,5200000,,17500000,17500000,,,3500000,26200000,,81900000,50100000,2200000,,,10600000,62900000,5600000,,1300000,2700000,9600000,,,72500000,,,12300000,-6000000,3100000,9400000,81900000,,81900000,4100000,-3500000,1000000,,1600000,-14600000,,17800000,-7200000,5800000,9000000,-1500000,,-2200000,2600000,-1100000,-2200000,-1900000,600000,-100000,-1600000,4000000,1000000,,1000000,,200000,7500000
1991,48500000,10600000,37900000,0.7814,,23800000,,23800000,3700000,27500000,38100000,,,-3700000,3500000,0.0722,,,-3200000,7200000,0.1485,2600000,4600000,0.0948,0.00,0.00,120496000,120496000,7900000,,7900000,39300000,,4500000,51700000,5100000,,18300000,18300000,,,3300000,26700000,,78400000,39200000,2200000,,,10000000,51400000,9700000,,1600000,2300000,13600000,,,65000000,,,15300000,-7100000,5200000,13400000,78400000,,78400000,4600000,-3700000,-200000,,7500000,3200000,,-10800000,300000,-10500000,-2300000,-1300000,,-3400000,5100000,-1300000,-900000,-5900000,600000,,-1600000,10000000,3100000,,3100000,,8100000,-3600000
1992,52400000,10900000,41500000,0.7920,,28000000,,28000000,4500000,32500000,43400000,,,-4500000,-1000000,-0.0191,,,-3900000,5100000,0.0973,2200000,1300000,0.0248,0.00,0.00,122432000,122432000,7700000,,7700000,48900000,,1400000,58000000,5000000,,24200000,24200000,,,1600000,30800000,,88800000,47100000,3900000,,,12100000,63100000,9600000,,400000,2400000,12400000,,,75500000,,,14600000,-7800000,6500000,13300000,88800000,,88800000,1300000,-4500000,-200000,,-5400000,-9900000,,7900000,-5100000,14900000,6100000,-1200000,,-700000,4000000,-4600000,-2500000,-3900000,600000,,-2000000,1500000,-3800000,,-3800000,,7900000,4900000
1993,95600000,18500000,77100000,0.8065,,51200000,,51200000,6900000,58100000,76600000,,,-6900000,6000000,0.0628,,,-6100000,12900000,0.1349,4900000,8000000,0.0837,0.00,0.00,200512000,200512000,26300000,,26300000,56000000,,3500000,85800000,8000000,,35500000,35500000,,,4000000,47500000,,133300000,8900000,3200000,,,71000000,83100000,17300000,,1300000,4400000,23000000,,,106100000,,,26000000,-16200000,17400000,27200000,133300000,,133300000,8000000,-6900000,500000,,7800000,2700000,,-2800000,2700000,11500000,20900000,-1800000,,-100000,,-1800000,-3700000,-11000000,700000,,-3000000,4100000,-9200000,,-9200000,,18400000,19100000
1994,99507000,,,,,73647000,,73647000,5508000,79155000,79155000,,,6304000,26656000,0.2679,,,,20352000,0.2045,7067000,13285000,0.1335,0.07,0.07,204576000,204576000,22995000,787000,23782000,56085000,,6420000,86287000,8286000,,32620000,32620000,,,12142000,53048000,,139335000,77073000,1245000,,,,78318000,7430000,,3778000,5765000,16973000,,,95291000,,855000,35778000,-11476000,18887000,44044000,139335000,,139335000,13285000,6304000,-1173000,,5269000,-1929000,,-2862000,7969000,-13031000,10654000,-2392000,-1382000,-187000,2346000,1284000,-331000,-11873000,1742000,-55000,-3542000,55000,-13673000,,-3350000,22995000,26345000,8262000
