,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000,,500000,,,,500000,,,,,,,54900,54900,,554900,34200,,,,20700,54900,,,,,,500000,,554900,,,,,,,554900,,554900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,,,,,,,,,450020,450020,450020,,,1068,-448952,-Infinity,-450020,-Infinity,35238,-414782,-Infinity,-153000,-261782,-Infinity,-0.07,-0.07,2388795,2388795,7252346,,7252346,110092,,5495,7367933,3608778,,,,,,247500,3856278,,11224211,552534,,,,1797,554331,,,547185,,547185,,,1101516,,,,633000,,10122695,11224211,,11224211,-261782,1068,-153000,,106492,,,,-18903,71093,-236129,-966846,,,,,-966846,,8342296,,,-386975,7955321,,6752346,7252346,500000,-1202975,0.8579
2007,,,,,,,,,2155021,2155021,2155021,,,31148,-2123873,-Infinity,-2155021,-Infinity,4001717,1846696,Infinity,-924514,-922182,-Infinity,0.15,0.15,6296240,6296240,467158,,467158,209518,,4992611,5669287,13031606,,,,,,158109,13189715,,18859002,1298704,,,,1797,1300501,,,1948000,,1948000,,,3248501,,,-1183964,2251666,,15610501,18859002,,18859002,-922182,31148,-924514,,-602373,,,,,258528,-2159393,-3762595,259407,,,2360904,-1142284,,3739719,,,-8091,3731628,,429951,467158,37207,-5921988,1.0035
2008,,,,,,1776874,,1776874,44192,1821066,1821066,98768,,44192,523360,Infinity,,,-2158605,-3979671,-Infinity,-1024000,-2955671,-Infinity,-0.37,-0.37,7661136,7661136,46430,2500,48930,183742,,1273317,1505989,15641904,,,,,,2300,15644204,,17150193,,,,,250630,250630,,,878000,,878000,,,1128630,,,-4139635,-12500,,16021563,17150193,,17150193,-2955671,44192,-1024000,219838,-219560,-34268,,,,2300234,-1634967,-1191,,,,-1809444,-1810635,,3185000,,,-160126,3024874,,-420728,46430,467158,-1636158,0.8218
2009,,,,,,1358241,,1358241,29425,1387666,1387666,31387,,29425,-1358686,-Infinity,,,49935,-1337731,-Infinity,,-1337731,-Infinity,-0.15,-0.15,9874428,9874428,183830,2008533,2192363,23892,,34646,2250901,18157053,,,,,,,18157053,,20407954,,,,,310231,310231,,,878000,,878000,,,1188231,,,-5831366,-24500,,19219723,20407954,,20407954,-1337731,29425,,363525,160972,34268,,,,-24945,-808754,-2399735,,-751218,,14726,-3136227,,4388612,,,-306231,4082381,,137400,183830,46430,-3208489,0.9507
2010,,,,,,2186195,,2186195,28316,2214511,2214511,10765,,28316,-160824,-Infinity,,,-2051332,-4265843,-Infinity,-490065,-3775778,-Infinity,-0.30,-0.30,13463883,13463883,9306218,2336863,11643081,51605,,38786,11733472,19310200,,,,,,,19310200,,31043672,,,,,369015,369015,,,878000,,878000,,,1247015,,,-9607144,-15250,,29796657,31043672,,31043672,-3775778,28316,-490065,442503,121920,,,,,2025371,-1647733,-27224,,-312830,,-3206357,-3546411,,15571023,,,-1254491,14316532,,9122388,9306218,183830,-1674957,1.0027
2011,,,,,,3124335,,3124335,24785,3149120,3149120,79604,,24785,-2655892,-Infinity,,,-386033,-3535153,-Infinity,,-3535153,-Infinity,-0.15,-0.15,19962174,19962174,7554232,8500,7562732,216160,,291742,8070634,23628284,,,,,,,23628284,,31698918,,,,,776333,776333,,,,,,,,776333,,,-13646875,-176666,,30922585,31698918,,31698918,-3535153,24785,,650947,-424308,-151460,,,,468443,-2815286,-5469481,,-10000000,5020396,,-10449085,,4226418,,,,4226418,,-9037953,268265,9306218,-8284767,0.9807
2012,,,,,,3171325,549711,3721036,27510,3748546,3748546,42884,,27510,-1743804,-Infinity,-5748546,-Infinity,65652,-5682894,-Infinity,-82073,-5600821,-Infinity,-0.30,-0.30,20407391,20407391,2140970,3750,2144720,376878,,139009,2660607,24211455,,,,,,,24211455,,26872062,,,,,588785,588785,,,,,,,,588785,,,-20438546,-527820,,26283277,26872062,,26872062,-5600821,27510,-82073,809336,7817,,,,,2000000,-2838231,-3043438,,,5507116,-60000,2403678,,468408,,,,468408,,33855,302120,268265,-5881669,1.0067
2013,,,,,,2816737,348542,3165279,47673,3212952,3212952,16233,,47673,-2350724,-Infinity,-4012952,-Infinity,1678,-4011274,-Infinity,-444088,-3567186,-Infinity,-0.15,-0.15,22226798,22226798,1311770,1355235,2667005,245431,,66641,2979077,25782720,,,,,,,25782720,,28761797,,,,,313862,313862,,,,,,,,313862,,,-24005732,536370,,28447935,28761797,,28761797,-3567186,47673,-444088,594703,163468,,,,,800000,-2405430,-1555796,,,1833697,-1349332,-1071431,,5252000,-765489,,,4486511,,1009650,1311770,302120,-3961226,0.9413
2014,,,,,,3659505,235029,3894534,45073,3939607,3939607,57029,,45073,-3849169,-Infinity,-3939607,-Infinity,11664,-3927943,-Infinity,-25200,-3902743,-Infinity,-0.15,-0.15,25682461,25682461,2328659,1000,2329659,139013,,515652,2984324,32996846,,,,,,,32996846,,35981170,,,,,692827,692827,,,,,,,,692827,,,-27908475,1987075,,35288343,35981170,,35981170,-3902743,45073,-25200,641895,-157601,,,,,,-3398576,-5324154,,-207185,,1354485,-4176854,,7878126,-145846,,860039,8592319,,1016889,2328659,1311770,-8722730,0.8604
