,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
1994,13900000,3600000,10300000,0.7410,,3700000,,3700000,6400000,10100000,13700000,,600000,6400000,6700000,0.4820,200000,0.0144,-500000,-300000,-0.0216,-200000,-100000,-0.0072,-0.30,-0.30,363636,363636,7300000,,7300000,8900000,,,16200000,51100000,,,,,,6500000,57600000,,73800000,10400000,3900000,,,,14300000,15400000,,,700000,16100000,,,30400000,,,300000,-247000000,290100000,43400000,73800000,,73800000,-100000,6400000,-200000,,-700000,,,,1900000,-100000,5300000,-10400000,,,,4000000,-6400000,,,,-1200000,5100000,3900000,,3900000,,4400000,-5100000
1995,23200000,6500000,16700000,0.7198,,3900000,,3900000,10700000,14600000,21100000,,1800000,10700000,13600000,0.5862,2100000,0.0905,600000,,,,1100000,0.0474,1.40,1.40,571429,571429,4300000,,4300000,8300000,,200000,12800000,64800000,,,,,,6300000,71100000,,83900000,8100000,,,,,8100000,100000,,,600000,700000,,,8800000,,,1100000,-257100000,331100000,75100000,83900000,,83900000,1100000,10700000,,,2800000,,,,4700000,-4900000,9700000,-24300000,,,,100000,-24200000,,30900000,,-300000,-19100000,11500000,,11500000,,7300000,-14600000
1996,25800000,7300000,18500000,0.7171,,3500000,,3500000,10200000,13700000,21000000,,300000,10200000,16100000,0.6240,4800000,0.1860,800000,5600000,0.2171,100000,5500000,0.2132,4.50,4.30,595200,613500,7700000,,7700000,12700000,,400000,20800000,90700000,,,,,,7000000,97700000,,118500000,8300000,,,,7700000,16000000,24700000,,,-100000,24600000,,,40600000,,,3800000,-266700000,340800000,77900000,118500000,,118500000,5500000,10200000,100000,,100000,,,,4800000,-1600000,14300000,-34300000,,,,1600000,-32700000,,400000,-2800000,,24300000,21900000,,21900000,,4300000,-20000000
1997,42100000,7200000,34900000,0.8290,,4400000,,4400000,17400000,21800000,29000000,,,17400000,30000000,0.7126,13100000,0.3112,-500000,12600000,0.2993,4200000,8400000,0.1995,9.10,8.80,619400,642200,15600000,,15600000,12200000,,700000,28500000,158900000,,,,,,3000000,161900000,,190400000,12400000,,,,3400000,15800000,60300000,,,600000,60900000,,,76700000,,,9400000,-247600000,351900000,113700000,190400000,,190400000,8400000,17400000,4200000,,7900000,,,,12700000,-10600000,27300000,-89600000,,,,4400000,-85200000,,29300000,-400000,-2800000,39700000,65800000,,65800000,,7700000,-62300000
1998,35600000,6700000,28900000,0.8118,,5300000,,5300000,20400000,25700000,32400000,,1900000,20400000,-23600000,-0.6629,-46100000,-1.2949,200000,-45900000,-1.2893,-15100000,-30800000,-0.8652,-41.70,-41.70,803400,803400,6300000,,6300000,6000000,,1900000,14200000,149900000,,,,,,17600000,167500000,,181700000,11300000,,,,1800000,13100000,78300000,,,5800000,84100000,,,97200000,,,-24100000,-345400000,454000000,84500000,181700000,,181700000,-30800000,20400000,-15100000,,-11600000,,,,1100000,66800000,29700000,-64100000,,,,9900000,-54200000,,400000,-1000000,-2800000,18600000,15200000,,15200000,,15600000,-34400000
1999,37100000,9000000,28100000,0.7574,,4600000,,4600000,15200000,19800000,28800000,,,15200000,19200000,0.5175,8300000,0.2237,-4300000,4000000,0.1078,1400000,2600000,0.0701,0.10,0.10,897600,907500,34700000,,34700000,5400000,,900000,41000000,201700000,,,,,,17200000,218900000,,259900000,16800000,,,,3700000,20500000,100300000,,,14700000,115000000,,,135500000,,100000,-24000000,-361800000,510100000,124400000,259900000,,259900000,2600000,15200000,1400000,,19400000,,,,20500000,-17400000,21200000,-51700000,,,,,-51700000,,41100000,-300000,-2300000,20400000,58900000,,28400000,34700000,6300000,-30500000
2000,58077000,8894000,49183000,0.8469,,4155000,,4155000,17598000,21753000,30647000,,8420000,17598000,45028000,0.7753,27430000,0.4723,-8420000,19010000,0.3273,6463000,12547000,0.2160,8.20,8.00,1242000,1274500,11876000,,11876000,9244000,,1338000,22458000,265940000,,,,,,13171000,279111000,,301569000,17842000,,,,3557000,21399000,134000000,,,9842000,143842000,,,165241000,,133000,-13851000,-378589000,528635000,136328000,301569000,,301569000,12547000,17598000,6463000,,-19441000,,,,1059000,11578000,28745000,-81849000,,,,,-81849000,,269000,,-2214000,32254000,30309000,,-22795000,11876000,34671000,-53104000
2001,61752000,11252000,50500000,0.8178,,4635000,,4635000,33886000,38521000,49773000,,12805000,19364000,34962000,0.5662,2793000,0.0452,,2793000,0.0452,977000,1816000,0.0294,0.40,0.40,1327300,1336600,6887000,,6887000,5908000,,209000,13004000,350977000,,,,,4399000,3715000,359091000,,372095000,9985000,37345000,,,12190000,59520000,161733000,,,3618000,165351000,,,224871000,,134000,-13312000,-399339000,559741000,147224000,372095000,,372095000,1816000,19364000,977000,,-47575000,,,,-46516000,60649000,35231000,-113833000,,,,1195000,-112638000,,,,-1277000,73695000,72418000,,-4989000,6887000,11876000,-78602000
2002,67108000,11030000,56078000,0.8356,,4705000,,4705000,53236000,57941000,68971000,,26140000,30889000,54458000,0.8115,-2571000,-0.0383,,-2571000,-0.0383,-900000,-1671000,-0.0249,-2.20,-2.20,1338700,1338700,5807000,,5807000,10875000,,570000,17252000,380404000,,,,,8767000,4190000,393361000,,410613000,12498000,1320000,,1109000,1707000,16634000,248269000,,,4750000,253019000,,,269653000,6000,139000,-16260000,-1295000,158370000,140960000,410613000,,410613000,-1671000,30889000,-900000,,47134000,,,,618000,-63285000,12167000,-66023000,,,,11276000,-54747000,,,,-1277000,42777000,41500000,,-1080000,5807000,6887000,-53856000
2003,73697000,11301000,62396000,0.8467,,4713000,,4713000,22680000,27393000,38694000,,30614000,35832000,56887000,0.7719,26011000,0.3529,-35743000,-9732000,-0.1321,8432000,-17991000,-0.2441,-14.10,-14.10,1366200,1366200,8700000,,8700000,10117000,,66951000,85768000,391710000,,,,,,18554000,410264000,,496032000,16020000,93223000,,,11354000,120597000,214885000,,,27289000,242174000,,,362771000,6000,139000,-35528000,-392000,169036000,133261000,496032000,,496032000,-17991000,35832000,8432000,,-35447000,,,,-34829000,43803000,34629000,-50705000,,,,27390000,-23315000,,,,-1277000,-7144000,-8421000,,2893000,8700000,5807000,-16076000
