,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
1988,858267717,358267717,500000000,0.5826,,,,,200190885,200190885,558458602,,,200190885,390121689,0.4545,299809115,0.3493,-109878311,189930804,0.2213,86852780,103078024,0.1201,0.08,0.08,633296000,633296000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,871337580,363752171,507585409,0.5825,,,,,201505501,201505501,565257672,,,201505501,394557035,0.4528,306079907,0.3513,-113028373,193051534,0.2216,76896352,116155182,0.1333,0.09,0.09,633936000,633936000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8634
1990,948033871,381626261,566407610,0.5975,,,,,199628813,199628813,581255074,,,199628813,440320148,0.4645,366778796,0.3869,-126087461,240691335,0.2539,96740517,143950818,0.1518,0.11,0.11,634192000,634192000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8622
1991,626646637,319736538,306910099,0.4898,,,,,83545181,83545181,403281719,,,83545181,609313612,0.9723,223364918,0.3564,309914491,533279409,0.8510,188467761,337300670,0.5383,0.27,0.27,635184000,635184000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337300670,83545181,107349203,,-693321,,4391033,,,-347007164,180494569,-118095678,,,577768,607464755,489946845,,,1733303,-79269702,22186272,-55350127,6124336,-55350127,,4506587,62398891,0.8654
1992,392371265,258741259,133630006,0.3406,,,,,,,258741259,,,,107310871,0.2735,133630006,0.3406,-26319135,107310871,0.2735,31786395,75524476,0.1925,0.06,0.06,810000000,810000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75524476,,,,,,,,,35982199,111506675,-116083916,,-103623649,,1017164,-218690401,,2797203,,-358041958,68150032,-287094723,23394787,-287094723,,625556262,-4577241,0.7867
1993,395154885,189038920,206115965,0.5216,,,,,69764363,69764363,258803283,,,69764363,189833201,0.4804,136351602,0.3451,-16282764,120068838,0.3039,39316918,80751920,0.2044,0.06,0.06,638912000,638912000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80751920,69764363,,,,,,,,-17077046,133439237,-82870003,,-21048451,53878740,-12576119,-62615833,,2647604,-67646280,-79825258,38919777,-105904157,5559968,-105904157,,254699497,50569234,0.7566
1994,591527563,372703044,218824519,0.3699,,,,,101977837,101977837,474680881,,,101977837,141955394,0.2400,116846683,0.1975,-76869126,39977557,0.0676,-3647075,43624632,0.0737,0.03,0.03,649328000,649328000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43624632,101977837,,,,,,,,54145041,199747510,-376630663,,,13185580,-1240706972,-1604152055,,10941226,,-80235657,1260345069,1191050638,561089,1191050638,,225277037,-176883153,0.7161
1995,2322743387,1122988819,1199754568,0.5165,,,,,737251159,737251159,1860239978,,,221434415,426233978,0.1835,462503409,0.1991,-257703846,204799563,0.0882,74447777,130351786,0.0561,0.07,0.07,973968000,973968000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130351786,221434415,-14862285,,-1,,58631034,,-1,139214618,476138533,-428688301,,,36405781,-117943823,-510226343,,152440687,,-116307608,17316607,53449686,,53449686,,12407963,47450232,0.7329
1996,2457859394,1064272989,1393586405,0.5670,,,,,813210909,813210909,1877483898,,,236946690,555570782,0.2260,580375497,0.2361,-261751405,318624092,0.1296,138276004,180348088,0.0734,0.09,0.09,1079840000,1079840000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180348088,236946690,12607921,,1,,13841305,,,108126627,538029327,-560504317,,,,-261888447,-822392764,,141565027,,-125942168,250787995,266410854,,266410854,,31793888,-22474990,0.7294
1997,2519942816,1036454610,1483488206,0.5887,,,,,912508935,912508935,1948963545,,,274052895,645604003,0.2562,570979271,0.2266,-199428163,371551108,0.1474,154253038,217298070,0.0862,0.10,0.10,1186624000,1186624000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217298070,274052895,-142959,,-1,,-30736240,,-1,-59185132,432022873,-651465332,,,,-449606862,-1101072194,,315654039,,-147105075,538098641,706647605,,706647605,,13867048,-219442459,0.6995
