,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
1989,8037326023950,6422893682720,1614432341230,0.2009,,,,,1145546937800,1145546937800,7568440620520,,,295642661580,940692973590,0.1170,468885403430,0.0583,176164908580,645050312010,0.0803,298089796280,346960515730,0.0432,200.09,200.09,1734028777,1734028777,1939814886870,,1939814886870,966272728660,334897581150,1111805268760,4352790465440,1377448937900,,,,,,1437159024580,2814607962480,,7167398427920,,942031700220,,,1020527144450,1962558844670,1221969514990,,,265773223330,1487742738320,,,3450301582990,,,3289078590990,-2066792387980,2494810641920,3717096844930,7167398427920,,7167398427920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,9202212883065,7146918627870,2055294255195,0.2233,,,,,1411640243745,1411640243745,8558558871615,,,339756171615,1197144713280,0.1301,643654011450,0.0699,213734530215,857388541665,0.0932,415643116545,441745425120,0.0480,251.13,251.13,1759030303,1759030303,1363697227995,,1363697227995,1094942379705,338325491145,2375492720385,5172457819230,1554830050785,,,,,,1712402762550,3267232813335,,8439690632565,681216983790,1307094029400,,,705690751830,2694001765020,1222516461615,,,265832607330,1488349068945,,,4182350833965,,,3680105888970,-2309513998710,2869594962705,4240186852965,8422537686930,17152945635,8439690632565,441745425120,339756171615,,,234844677150,,-3759341235,,,35158211550,1051504485435,-526733933040,,-123525560580,,-614401161840,-1264660655460,,9268983045,,-55948738380,395811450030,349131694695,9451623105,349131694695,,1218254860215,524770552395,
1991,9869663824800,7855203371520,2014460453280,0.2041,,,,,1513874577888,1513874577888,9369077949408,,,383896459872,1117433833536,0.1132,500585875392,0.0507,232951498272,733537373664,0.0743,301448805504,432088568160,0.0438,223.32,223.32,1934876543,1934876543,1230980285472,,1230980285472,1026977136000,405263098272,2193319894080,4856540413824,1988282875008,,,,,,2156583060960,4144865935968,,9001406349792,688722572736,654094833600,,,1286933308224,2629750714560,1483768295136,,,283514614176,1767282909312,,,4397033623872,,,3991894589952,-2554664211744,3147471255456,4584701633664,8981735257536,19671092256,9001406349792,432088568160,383896459872,,,-145196646624,,-66774191232,,,27749060064,698537441472,-859669464864,,-421998000864,318211277952,-65809246272,-1029265434048,,,,-61081015968,272128263648,211047247680,-13660863648,211047247680,,1364321894016,-161132023392,
1992,10165805331690,8301493575654,1864311756036,0.1834,,,,,1645758703743,1645758703743,9947252279397,,,472128938730,922620206940,0.0908,218553052293,0.0215,231938215917,450491268210,0.0443,212590112859,237901155351,0.0234,123.28,123.28,1929693878,1929693878,1493011845921,,1493011845921,1097759537742,421972315263,2168887128687,5181630827613,2476695571875,,,,,,1926671019273,4403366591148,,9584997418761,817878785574,1036519898154,,,1127171673600,2981570357328,1575738195537,,,283906365288,1859644560825,,,4841214918153,,,4118126741514,-2875809952641,3477702014286,4720018803159,9561233721312,23763697449,9584997418761,237901155351,472128938730,,,-211784990235,,-17209496088,,,19599703878,517844807724,-959429406906,,,258494682468,93243263892,-607691460546,,12580041,,-67290639309,429734200560,362456141292,-9070209561,362456141292,,1229459986971,-441584599182,
1993,10172511798526,8430468966304,1742042832222,0.1713,,,,,1560824112694,1560824112694,9991293078998,,,482293178367,818930637217,0.0805,181218719528,0.0178,155418739322,336637458850,0.0331,160828412591,175809046259,0.0173,91.76,91.76,1915930233,1915930233,1050298201645,,1050298201645,1046243614185,389720544675,2026525492376,4512787852881,2554144690559,,,,,,2312224528768,4866369219327,,9379157072208,745862703201,827413260982,,,1009613617474,2582889581657,1732002393275,,,293157343325,2025159736600,,,4608049318257,,,4144428582140,-3169428337614,3769710011067,4744710255593,9352759573850,26397498358,9379157072208,175809046259,482293178367,,,-182403085865,,30569455455,,,28222062715,503921201476,-756554010135,,-332614881291,69429475269,305310435738,-714428980419,,682877888,,-70443122134,-129586749215,-199346993461,-26909656774,-199346993461,,1487062630823,-252632808659,
1994,9354894889441,7685465352344,1669429537097,0.1785,,,,,1533316922426,1533316922426,9218782274770,,,459615099370,709051531217,0.0758,136112614671,0.0145,113323817176,249436431847,0.0267,123728896637,125707535210,0.0134,66.94,66.94,1877941176,1877941176,944086230565,,944086230565,997745727388,398907317879,2353211589623,4693950865455,2630782096304,,,,,,2324821571491,4955603667795,,9649554533250,762346801039,1075739525467,,,982074122372,2820160448878,1674302303732,,,301373233395,1975675537127,,,4795835986005,,,4221046402535,-3474440114323,4079106155848,4825712444060,9621548430065,28006103185,9649554533250,125707535210,459615099370,,,13998129606,,-8052369914,,,21902839925,621223604111,-329723875635,,-840330755145,82177486604,247664516707,-840212627469,,,,-70660038194,188492395004,117832356810,-8121277725,117832356810,,1053374018811,291499728476,
1995,8279477792775,6674247082804,1605230709971,0.1939,,,,,1344519283296,1344519283296,8018766366100,,,336769179418,633181007585,0.0765,260711426675,0.0315,35700401492,296411828167,0.0358,161887323997,134524504170,0.0162,69.98,69.98,1922222222,1922222222,1478896907789,,1478896907789,1239025115286,480374303619,1919639618561,5117935945255,3049032014938,,,,,,2431748572393,5480780587331,,10598716532586,870884164857,1126938641773,,,1137643578232,3135466384862,1937204699934,,,341106449880,2278311149814,,,5413777534676,,,4474291920679,-4064307542267,4708850124867,5118834503279,10532612037955,66104494631,10598716532586,134524504170,336769179418,,,-193250455027,,-73336158728,,,154456940337,432500168898,-288117446407,,-111343435147,510933916416,-310736916665,-199263881803,,,,-37964076514,325165684935,287201608421,-4855669322,287201608421,,963323321576,144382722491,
1996,10829982520818,8553227387580,2276755133238,0.2102,,,,,1925081277714,1925081277714,10478308665294,,,555378226704,1000454070717,0.0924,351673855524,0.0325,93401988489,445075844013,0.0411,185433095826,259642748187,0.0240,132.80,132.80,1955080645,1955080645,1033473028464,,1033473028464,1254045663819,530809466058,2232383565951,5050711724292,3513375612414,,,,,,2896072113672,6409447726086,,11460159450378,836012592531,1334692031589,,,1526840303058,3697544927178,1966935992886,,,351063385011,2317999377897,,,6015544305075,,,4709640777678,-4417471732158,5080014308916,5372183354436,11387727659511,72431790867,11460159450378,259642748187,555378226704,,,65877265359,,-54738855999,,,35343029700,916241269950,-476188420158,,-99688763772,,-1094434399692,-1670311583622,,,,-88775264601,401625337500,312850072899,9049957605,312850072899,,1465643311632,440052849792,
1997,12222186510856,9300217890296,2921968620560,0.2391,,,,,2258256185440,2258256185440,11558474075736,,,608233898488,1346957474168,0.1102,663712435120,0.0543,75011140560,738723575680,0.0604,353493094408,385230481272,0.0315,200.52,200.52,1921111111,1921111111,1736755465484,,1736755465484,1405295346356,560627818192,2126912421004,5829591051036,4086782706388,,,,,,2765992484884,6852775191272,,12682366242308,1040253507040,1701527461188,,,1929878207236,4671659175464,1874993818252,,,394749221716,2269743039968,,,6941402215432,,,4867975460824,-4761808702972,5560615459556,5666782217408,12608184432840,74181809468,12682366242308,385230481272,608233898488,,,486148934900,,-36205872300,,,42469178756,1522082493416,-663229690156,,,244566025608,-808065557432,-1226729221980,,,,-71384364292,477385257092,406000892800,14358568160,406000892800,,1021055111164,858852803260,
1998,11774836066635,8597204650845,3177631415790,0.2699,,,,,2427802074090,2427802074090,11025006724935,,,651715356840,1467198020205,0.1246,749829341700,0.0637,65653321665,815482663365,0.0693,357386711265,458095952100,0.0389,239.56,239.56,1912222222,1912222222,1236672744600,,1236672744600,1179643658175,741497904570,3267999559740,6425813867085,4648835446500,,,,,,2894109682275,7542945128775,,13968758995860,1059982394220,1535672850930,,,1937085750735,4532740995885,2807388205695,,,467106148485,3274494354180,,,7807235350065,,,5163161944725,-5226007066335,6134466438630,6071621317020,13878856667085,89902328775,13968758995860,458095952100,651715356840,,,-260284210785,,-175239668835,,,36905870865,886432969020,-1357824617115,,-430586238765,52304389650,-346752816270,-2082859282500,,,,-88092304095,762299879385,674207575290,4698078765,674207575290,,1754206713030,-471391648095,
