,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2005,405000,5213000,-4808000,-11.8716,8921000,,2309000,2309000,2403000,13633000,18846000,688000,9000,1042000,-16808000,-41.5012,-18441000,-45.5333,582000,-17859000,-44.0963,,-17859000,-44.0963,-22.83,-22.83,797912,797912,14689000,5839000,20528000,1135000,3855000,,25518000,4960000,,3914000,3914000,-5644000,,5839000,9069000,,34587000,3717000,49000,96000,,1942000,5708000,140000,,,,140000,,,5848000,,40176000,-161172000,,149735000,28739000,34587000,,34587000,-17859000,1042000,,1361000,2378000,,-1379000,,,194000,-12884000,-859000,,-6000000,3963000,,-2896000,-37000,8725000,,,,8688000,,-7092000,14689000,21781000,-13743000,1.1843
2006,147000,,,,8410000,2808000,,2808000,6605000,17823000,17823000,2205000,1295000,1208000,-16044000,-109.1429,-18033000,-122.6735,-514000,-18547000,-126.1701,-51000,-18496000,-125.8231,-20.84,-20.84,868025,868025,26082000,,26082000,,9169000,7154000,42405000,7325000,9190000,19783000,28973000,,,376000,36674000,,79079000,,1579000,,,7614000,9193000,,,3889000,16154000,20043000,,,29236000,,44377000,-180899000,,186365000,49843000,79079000,,79079000,-18496000,1208000,,,-4641000,,-5314000,,,2309000,-19620000,-3151000,,,,-46000,-3197000,-46000,22746000,,,11686000,34386000,,11569000,26258000,14689000,-22771000,1.3199
2007,690000,25311000,-24621000,-35.6826,19088000,2824000,,2824000,-22214000,-302000,25009000,3309000,1328000,1408000,-33152000,-48.0464,-24621000,-35.6826,-11267000,-35888000,-52.0116,-276000,-35612000,-51.6116,-38.71,-38.71,915953,915953,50954000,,50954000,,11720000,16029000,78703000,7098000,9190000,18981000,28171000,,,376000,35645000,,114348000,7830000,15719000,,,,23549000,,,3613000,52495000,56108000,,,79657000,,45618000,-215280000,,204353000,34691000,114348000,,114348000,-35612000,1408000,,,,,,,,12471000,-21733000,-671000,,,,,-671000,-61000,1156000,,,56543000,57638000,-182000,35052000,61310000,26258000,-22404000,1.459
2008,664000,,,,20857000,3108000,,3108000,1984000,25949000,25949000,2022000,1345000,1421000,-23439000,-35.2997,-29467000,-44.3780,3262000,-26205000,-39.4654,,-26205000,-39.4654,-28.78,-28.78,923460,923460,19610000,3748000,23358000,,10971000,1646000,35975000,5896000,6998000,18051000,25049000,,,176000,31121000,,67096000,7365000,,,,5185000,12550000,37766000,,3940000,307000,42013000,,2644000,54563000,,48715000,-227565000,,191383000,12533000,67096000,,67096000,-26205000,1421000,,,,,,,,24784000,,-814000,,,,-525000,-814000,-8736000,1000,,,-10075000,-18810000,6000,-41524000,19786000,61310000,-22720000,1.398
2009,1096000,,,,24525000,3570000,,3570000,647000,28742000,28742000,426000,8284000,,-23440000,-21.3869,-27848000,-25.4088,-3876000,-31724000,-28.9453,336000,-32060000,-29.2518,-27.79,-27.79,1170502,1170502,15923000,,15923000,,11255000,1392000,28570000,5240000,4312000,17585000,21897000,,,176000,27313000,,55883000,,27501000,,,8769000,36270000,1788000,,4276000,236000,6300000,,5996000,42570000,,77251000,-262068000,-6636000,204766000,13313000,55883000,,55883000,-32060000,,,,,,,,,32060000,,-304000,,,4506000,,4202000,-6673000,9230000,,,-85000,2472000,162000,-17448000,2338000,19786000,-24588000,1.4318
2010,573000,91000,482000,0.8412,21159000,3313000,,3313000,-555000,23917000,24008000,,5017000,,-55626000,-97.0785,-44131000,-77.0175,-16512000,-60643000,-105.8342,-4276000,-56367000,-98.3717,-18.86,-18.86,2683132,2683132,10302000,,10302000,,9013000,9932000,29247000,6702000,,1163000,1163000,,,176000,8041000,,37288000,,,,,9684000,9684000,,17342000,,162000,17504000,,,27188000,,17450000,-241213000,-6796000,241423000,10864000,38052000,-764000,37288000,-56367000,,,,,,,,,56367000,,-909000,,,,,-909000,-11650000,18240000,,,6305000,12895000,-688000,8140000,10478000,2338000,-4067000,1.3379
2011,2999000,3530000,-531000,-0.1771,13830000,3262000,,3262000,843000,17935000,21465000,,213000,,-16891000,-5.6322,-18501000,-6.1691,658000,-17843000,-5.9496,,-17104000,-5.7032,-3.57,-3.57,4737554,4737554,3777000,,3777000,,6580000,2804000,13161000,9567000,,,987000,,,979000,11533000,,24694000,,1218000,,,6917000,8135000,2215000,,,15532000,17747000,,3433000,25882000,,20405000,-258413000,-7569000,244389000,-1188000,24694000,,24694000,-17104000,,,,,,,,,17104000,,-1058000,,,,-40000,-1098000,,13198000,,,-541000,12657000,-42000,-5413000,5065000,10478000,-17988000,1.2945
2012,10613000,4267000,6346000,0.5979,19350000,3450000,,3450000,-250000,22550000,26817000,,2595000,,-21498000,-2.0256,-17461000,-1.6452,-6632000,-24093000,-2.2701,,-24093000,-2.2701,-3.28,-3.28,7352533,7352533,5273000,,5273000,407000,2101000,668000,8449000,7128000,,535000,535000,,,732000,8395000,,16844000,1126000,895000,207000,1936000,5011000,8968000,1961000,13495000,,72000,15528000,,2856000,24496000,,10092000,-263754000,14144000,231866000,-7652000,16844000,,16844000,-24093000,,,,,,,,,13823000,-10270000,-614000,,,722000,,108000,-838000,5340000,,,7069000,11571000,-160000,1249000,6314000,5065000,-10884000,1.3194
2013,6844000,1112000,5732000,0.8375,10232000,2518000,,2518000,-106000,12644000,13756000,,3285000,,-11775000,-1.7205,-6912000,-1.0099,-8148000,-15060000,-2.2005,,-15060000,-2.2005,-0.70,-0.70,21460765,21460765,16968000,,16968000,615000,4763000,2253000,24599000,6228000,,405000,405000,,,176000,6809000,,31408000,4027000,766000,184000,2200000,5932000,12925000,1207000,12222000,,44000,13473000,,1973000,26398000,,3346000,-268111000,14874000,254901000,5010000,31408000,,31408000,-15060000,,,,,,,,,6767000,-8293000,-21000,,,,262000,241000,-5627000,12178000,,,14538000,21089000,-199000,12838000,19152000,6314000,-8314000,1.3745
2014,21186000,3427000,17759000,0.8382,11663000,3324000,,3324000,-105000,14882000,18309000,180000,175000,,-5592000,-0.2639,2877000,0.1358,-8644000,-5767000,-0.2722,,-5767000,-0.2722,-0.15,-0.15,39609852,39609852,34185000,,34185000,1410000,13404000,144000,49143000,5598000,,777000,777000,,,200000,6575000,,55718000,2943000,626000,130000,2200000,9104000,14873000,965000,10022000,,15000,11002000,,1591000,25875000,,4077000,-256530000,36000,282260000,29843000,55718000,,55718000,-5767000,,,,,,,,,5767000,,-154000,,,,-500000,-654000,-682000,19375000,,,-697000,17996000,464000,15233000,34385000,19152000,-2727000,1.2097
