,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
1994,1040825000,615094000,425731000,0.4090,,,,,341793500,341793500,956887500,,,59092000,-418344500,-0.4019,83937500,0.0806,-562717000,-478779500,-0.4600,18130500,-495567000,-0.4761,-172.35,-172.35,21855000,21855000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-495567000,59092000,-2014500,,-42976000,,-47005000,,,-671500,-482137000,-282030000,,,,-105425500,-387455500,,144372500,,,919283500,1063656000,,1063656000,,105425500,-764167000,0.2001
1995,1651952000,1014748500,637203500,0.3857,,,,,410676500,410676500,1425425000,,,89378000,-59328500,-0.0359,226527000,0.1371,-375233500,-148706500,-0.0900,12328000,-161034500,-0.0975,-51.37,-51.37,22055000,22055000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-161034500,89378000,,,33902000,,16951000,,,-770500,-38525000,-96312500,,,,-79361500,-175674000,,,,,-92460000,-92460000,,-92460000,,335167500,-134837500,0.13
1996,2178320750,1383198250,795122500,0.3650,,,,,540840750,540840750,1924039000,,,122811000,654992000,0.3007,254281750,0.1167,277899250,532181000,0.2443,125172750,407008250,0.1868,130.68,130.68,20715000,20715000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407008250,122811000,-787250,,70065250,,-18106750,,,13383250,612480500,-45660500,,,,-92895500,-138556000,,,,,-470775500,-470775500,,-470775500,,35426250,566820000,0.1268
1997,2217050000,1415687200,801362800,0.3615,,,,,536123000,536123000,1951810200,,,123348600,341022600,0.1538,265239800,0.1196,-36279000,228960800,0.1033,12899200,204774800,0.0924,65.57,65.57,20715000,20715000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204774800,123348600,-806200,,-87875800,,33860400,,,4031000,243472400,-22573600,,,,-90294400,-112868000,,,,,-26604600,-26604600,,-26604600,,45147200,220898800,0.1239
1998,2508357600,1541017800,967339800,0.3856,,,,,638958600,638958600,2179976400,31651200,,147375900,46487700,0.0185,328381200,0.1309,-458942400,-130561200,-0.0521,7912800,-108801000,-0.0434,-1.32,-1.32,206277000,206277000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108801000,147375900,,,80117100,,36596700,,,-30662100,88029900,-42531300,,,,100888200,58356900,,,,,-113746500,-113746500,,32640300,207711000,175070700,45498600,0.101
1999,2147131279,1193097722,954033557,0.4443,,,,,605025039,605025039,1798122762,,,152031981,784415398,0.3653,349008518,0.1625,286666986,635675504,0.2961,186788095,445595322,0.2075,6.94,6.94,62145133,62145133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445595322,152031981,-416241,,116320406,,54082934,,,9999241,723530710,-81043991,,,,-32220828,-113264819,,,,,-486897769,-486897769,,123368121,356964395,233596274,642486718,0.1052
2000,2208346022,1458948759,749397263,0.3393,,,,,489252798,489252798,1948201557,27122880,,140819216,130438497,0.0591,260144465,0.1178,-270525183,-10380718,-0.0047,25648182,-36028900,-0.0163,-6.94,-6.94,62145133,62145133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36028900,140819216,52578290,,58679492,,25985531,,,20356618,236404716,-35065045,,,,44028896,8963852,,,,,-487219064,-487219064,,-241840858,116327660,358168518,201339671,0.1037
2001,1889858362,1268821745,621036616,0.3286,,,,,13988172,13988172,1282809917,,,,228212744,0.1208,178435590,0.0944,49777154,228212744,0.1208,591178,227621566,0.1204,1.39,1.39,8222420,8222420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1093
2002,2112789531,1413724622,699064909,0.3309,,,,,443844139,443844139,1857568762,,,155937656,251355835,0.1190,255210380,0.1208,-159792202,95418178,0.0452,-22659739,118077918,0.0559,1.19,1.19,99967222,295773688,109080515,,109080515,459179204,269194795,5974026,843428540,3993818032,,,,,,385589596,4379407628,,5222836168,208384408,344322065,,,300166223,852872695,4748052,,766379192,3605195,774732438,,,1627605134,,2630420681,1280799952,-915979186,599750627,3594992073,5222597207,238961,5222836168,118077918,155937656,-56716881,,69516881,,17828571,,,30046752,316862326,-19345454,-8914285,,,-14846753,-43106492,,279542847,,,-508997384,-229454537,,44311687,109080515,64768829,297516872,0.0964
2003,2776632583,1824110618,952521965,0.3430,,,,,462199491,462199491,2286310109,,,181596357,613222036,0.2209,490322474,0.1766,-53862283,436460191,0.1572,139585343,292040336,0.1052,2.45,2.45,119052681,357390181,514495034,,514495034,434680822,287966812,18767307,1255909975,4400827177,,,,,,329228029,4730055206,,5985965181,206294894,22404382,,,94765388,323464664,,,1041938055,8963991,1050902046,,,1374366710,,3083154073,1619214599,-712475015,621458612,4611352269,5985718979,246202,5985965181,292040336,181596357,127364771,,-222163732,,-9031137,,,18017510,396855242,-58652031,,,,34580190,-24071841,,357496495,,,-328802771,28693724,,401465934,514495034,113029100,338203211,0.089
2004,5664559770,3292196004,2372363766,0.4188,,,,,568604988,568604988,3860800992,5574135,,213168564,1944327420,0.3432,1803758778,0.3184,-72611028,1731147750,0.3056,329315112,1401843744,0.2475,10.54,10.54,132972479,398838999,504834336,,504834336,1134999882,1126203930,26798778,2792836926,5757361506,,,,,,368441550,6125803056,,8918639982,586974312,156017088,,,163413684,906405084,,,1428553674,21156930,1449710604,,,2356115688,,3266729946,3105037692,-463264578,653710266,6562213326,8918329014,310968,8918639982,1401843744,213168564,307136430,,-1060345350,,-823298886,,,15392916,877196304,-1231533234,,,,-69312546,-1300845780,,244398636,,,142900902,387299538,,-36349938,504834336,541184274,-354336930,0.0898
2005,12892554400,10311697605,2580856795,0.2002,,,,,1012288860,1012288860,11323986465,,,257020995,1719120480,0.1333,1568567935,0.1217,-88667095,1479900840,0.1148,189509595,1272589890,0.0987,9.20,9.20,137929599,413788797,208223840,,208223840,2605409290,3639586280,286063635,6739283045,7074356135,,,,,,691577865,7765934000,,14505217045,1403748830,20911550,,,1275116260,2699776640,389315740,,1504432105,338024060,2231771905,,,4931548545,,3456636755,4493860250,-1014369400,840187865,7776315470,12707864015,1797353030,14505217045,1272589890,257020995,111075360,,78805760,,620022150,,91363305,22567490,1742059495,-500858160,-1434394335,,,118707545,-1816544950,,647515,,,-241671705,-241024190,,-315509645,208223840,523733485,1241201335,0.0941
2006,22671648205,18445492065,4226156140,0.1864,,,,,1303183195,1303183195,19748675260,45252640,,433602765,3121018015,0.1377,2922972945,0.1289,-23371175,2899601770,0.1279,586880970,2100534280,0.0927,14.96,14.96,140113291,140404902,2124941775,,2124941775,2416309620,4871168185,104484805,9516904385,7327181815,,180762275,180762275,,,370624735,7878568825,,17395473210,1782524375,3281680,,,1017385570,2803191625,,,2007027990,89889965,2096917955,,,4900109580,,3628393810,6769231445,-1035726275,961812910,10323711890,15223821470,2171651740,17395473210,2100534280,433602765,-18211165,,-435016910,,-1175942530,,-48156495,217454480,2298363450,-402254085,,,,414635950,12381865,,126204345,,,-528328890,-402124545,,1908620770,2124941775,216321005,1896109365,0.0926
