,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2007,21907,15539,6368,0.2907,,122566,,122566,,122566,138105,,,,-116198,-5.3041,-116198,-5.3041,,-116198,-5.3041,,-116198,-5.3041,-0.02,-0.02,6823750,6823750,5861,,5861,,11133,80000,96994,,,,,,,,,,96994,4893,475000,413,,413,480306,6136,,,,6136,,,486442,,7405,-396853,,,-389448,96994,,96994,-116198,,,,125488,,1613,,-383312,,9290,,,,,,,-4841,,,,,-4841,,4449,5861,1412,9290
2008,20367,14671,5696,0.2797,,100149,,100149,,100149,114820,,,,-94453,-4.6376,-94453,-4.6376,,-94453,-4.6376,,-94453,-4.6376,-0.01,-0.01,6823762,6823762,2327,,2327,2652,10219,,15198,,,,,,,,,,15198,6000,492687,,,406,499093,,,,,,,,499093,,7411,-491306,,,-483895,15198,,15198,-94453,,,,-100583,,913,,-483895,200289,5253,,,,,,,-6135,,,,-2652,-8787,,-3534,2327,5861,5253
2009,22065,15131,6934,0.3143,,27908,,27908,,27908,43039,,,,-20974,-0.9506,-20974,-0.9506,,-20974,-0.9506,,-20974,-0.9506,-0.00,-0.00,6824411,6824411,3478,,3478,4347,10230,,18055,,,,,,,,,,18055,9150,513462,,,288,522900,,,,,,,,522900,,7435,-512280,,,-504845,18055,,18055,-20974,,,,-20950,,-11,,-504845,23995,-17929,,,,,,,-1696,,,,20776,19080,,1151,3478,2327,-17929
2010,10043,9506,537,0.0535,,134300,,134300,,134300,143806,,889,10108,-117751,-11.7247,-133763,-13.3190,7946,,,,-128748,-12.8197,-0.02,-0.02,5786568,5786568,1022,,1022,,,,1022,,,,,,,318885,318885,,319907,25848,70434,,39075,45182,180539,,,,25775,25775,,50000,206314,,,-641028,,754621,113593,319907,,319907,-128748,10108,,12334,325328,,10230,,-179517,-264160,-45138,-157888,,,,-164180,-322068,,155000,,,209750,364750,,-2456,1022,3478,-203026
2011,21000,170124,-149124,-7.1011,,1660883,,1660883,,1660883,1831007,,29132,95050,-1708578,-81.3609,-1810007,-86.1908,6380,,,,-1832760,-87.2743,-0.20,-0.20,7617084,7617084,109142,,109142,,,5984,115126,451569,,,,,,1329463,1781032,,1896158,86675,420033,,,853805,1360513,194142,,,,194142,,,1554655,,161118,-3310752,-141284,3632421,341503,1896158,,1896158,-1832760,95050,,612413,-1065870,,,,-1245387,1162916,-1028251,-1055533,,,,,-1055533,,776700,,,1415204,2191904,,108120,109142,1022,-2083784
2012,239911,561926,-322015,-1.3422,,1008699,,1008699,,1008699,1570625,,52945,221404,-1237583,-5.1585,-1458987,-6.0814,-128273,,,,-1511932,-6.3021,-0.20,-0.20,8288487,8288487,,,,,,8419,8419,682374,,,,,,1290004,1972378,,1980797,96561,201031,,800000,168579,1266171,36858,,,,36858,,,1303029,375,179382,-4951728,-241239,5690978,677768,1980797,,1980797,-1511932,221404,,275132,-12365,,,,-1257752,209441,-818320,-365821,,,,26989,-338832,-142451,1081245,,,109216,1048010,,,,109142,-1184141
2013,1158742,3281234,-2122492,-1.8317,,1722272,,1722272,240673,1962945,5244179,,32611,302245,-3255043,-2.8091,-4300825,-3.7116,-32611,-4333436,-3.7398,,-3589899,-3.0981,-0.40,-0.40,9719484,9719484,104701,,104701,,,25019,129720,,,,,,,3241871,3241871,,3371591,50698,192500,,,249907,493105,,,,,,,,493105,375,212468,-8541627,-365884,12050024,3355356,3848461,-476870,3371591,-3589899,302245,,823504,894367,,,,-363385,-887255,-2457038,-1342004,,,,-31673,-1373677,-165508,3592673,,,508251,3935416,,,104701,,-3799042
2014,192004,,192004,1.0000,,1289660,,1289660,939558,2229218,2229218,,833729,356509,-6280038,-32.7078,-2231405,-11.6217,-2510818,-4742223,-24.6986,,-7470276,-38.9069,-0.60,-0.60,11264590,11264590,,150114,150114,,,81747,231861,505947,,,,,,1678190,2184137,,2415998,75006,1072575,,,1921303,3068884,,,,,,,,3068884,375,248103,-16011903,-652840,15763379,-652886,2415998,,2415998,-7470276,356509,,744283,-2473638,,,,-2837023,6231978,-2611144,-88422,,,,-239709,-328131,-50500,1653993,,,986304,2589797,,,,104701,-2699566
2015,2743,,2743,1.0000,,1024302,,1024302,420579,1444881,1444881,,516181,330678,-100997,-36.8199,-1892353,-689.8844,944497,-947856,-345.5545,,-947856,-345.5545,-0.07,-0.07,13443793,13443793,2747,,2747,,,,2747,505947,,,,,,1285788,1791735,,1794482,173640,766671,,,845853,1786164,,,,,,,,1786164,375,308237,-16959759,-969690,17629155,8318,1794482,,1794482,-947856,330678,,306408,1053606,,,,-1783417,-1196296,-453460,-1009,,,,41000,39991,-6053,122180,,,300089,416216,,,2747,,-454469
2016,104179,,,,,1331308,,1331308,241990,1573298,1573298,,535697,265708,-1376172,-13.2097,-2034952,-19.5332,-142625,-2177577,-20.9023,,-2177577,-20.9023,-0.20,-0.20,19318367,19318367,30461,,30461,,,,30461,,,,,,,1334142,1334142,,1364603,92151,672809,,,260717,1025677,,,,,,,,1025677,1000,480607,-19137336,-765105,19759760,338926,1364603,,1364603,-2177577,265708,,592722,788201,,,,-995216,174054,-356892,-1660,,,,68550,66890,-48264,,,,365980,317716,,27714,30461,2747,-358552
