,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2002,,665,-665,-Infinity,,,,12026,,12026,12691,,,,-12691,-Infinity,-12691,-Infinity,,,,,-12691,-Infinity,-0.00,-0.00,8351403,8351403,1210,,1210,421,4904,,6535,264000,,,,,,,264000,,270535,20000,,,,294773,314773,,,,,,,,314773,,846850,-1234151,-167603,510666,-44238,270535,,270535,-12691,,,,8974,,5100,,-308238,,-3717,,,,,,,,,,,,,,-3717,1210,4927,-3717
2003,5799,4904,895,0.1543,,,,222530,,222530,227434,178,315,,-221457,-38.1888,-221635,-38.2195,,,,,-221772,-38.2431,-0.02,-0.02,9898792,9898792,98834,,98834,,,6252,105086,318597,,,,,,,318597,,423683,22360,,,,,22360,,,,207187,207187,,,229547,,1199863,-1455923,,450196,194136,423683,,423683,-221772,,,,390964,,4904,,82726,-242281,-73089,-19597,,,,,-19597,,190310,,,,190310,,97624,98834,1210,-92686
2004,,,,,,,,553272,,,553765,587,,493,-553272,-Infinity,-553765,-Infinity,,,,,-553178,-Infinity,-0.04,-0.04,14811488,14811488,32855,,32855,,,6198,39053,328507,,,,,,,328507,,367560,37792,,,,,37792,,,,50000,50000,,,87792,,1536411,-2009101,,752458,279768,367560,,367560,-553178,493,,,-81465,,-3025,,1261,287235,-346915,-7377,,,,,-7377,,288313,,,,288313,,-65979,32855,98834,-354292
2005,,,,,,,,361442,,,362288,3325,27286,14003,-348285,-Infinity,-362288,-Infinity,,,,,-386249,-Infinity,-0.02,-0.02,15858637,15858637,891380,,891380,2386,,10728,904494,324636,,,,,,132500,457136,,1361630,9809,,,,6575,16384,709546,,,50000,759546,,,775930,,1683342,-2395350,,1297708,585700,1361630,,1361630,-386249,14003,,,886849,,,,888110,-872953,-358350,,,,,,,,466875,,,750000,1216875,,858525,891380,32855,-358350
2006,,,,,,,,650280,,,1854104,69092,219392,209452,-1644652,-Infinity,-1854104,-Infinity,,,,,-2004404,-Infinity,-0.08,-0.08,25508227,25508227,4086897,,4086897,,,44226,4131123,678089,,,,,,124208,802297,,4933420,71574,22061,,,206380,300015,824098,,,50000,874098,,,1174113,,2986417,-4399754,,5172644,3759307,4933420,,4933420,-2004404,209452,,,2942998,,,,3831108,-2556635,-1408589,-381968,,,,,-381968,,4987066,,,-992,4986074,,3195517,4086897,891380,-1790557
2007,,,,,,,,1223820,,,4027778,168302,283356,352563,-3675215,-Infinity,-4027778,-Infinity,,,,,-4142832,-Infinity,-0.12,-0.12,35376426,35376426,1483885,,1483885,768,,256421,1741074,1401502,,,,,,103224,1504726,,3245800,251607,970358,,,24927,1246892,,,,50000,50000,,,1296892,,3644411,-8542586,-214219,7061302,1948908,3245800,,3245800,-4142832,352563,,,-3336926,,,,494182,3326699,-3800496,-882151,,,324,-31561,-913388,,2132933,,,-22061,2110872,,-2603012,1483885,4086897,-4682647
2008,398752,21083,377669,0.9471,,1564986,,1564986,1397901,2962887,2983970,10239,129531,182852,-2866312,-7.1882,-2585218,-6.4833,-75433,,,,-3178695,-7.9716,-0.08,-0.08,37690123,37690123,219724,,219724,23788,,109058,352570,1056117,,,,,,101935,1158052,,1510622,38564,,,15198,113797,167559,1000000,,,62656,1062656,,,1230215,225000,3921491,-11721281,-394661,8249858,280407,1510622,,1510622,-3178695,182852,,339500,-309171,,,-161964,185011,882022,-2083492,-2953,-26536,,,34361,4872,,581899,,,232560,814459,,-1264161,219724,1483885,-2086445
2009,606514,621648,-15134,-0.0250,,740718,,740718,550842,1291560,1913208,1178,198962,225485,-1090504,-1.7980,-1314694,-2.1676,-10473,,,,-1514951,-2.4978,-0.04,-0.04,43445527,43445527,302014,,302014,7509,,90372,399895,1314613,,,,,,1723,1316336,,1716231,123235,766474,,63364,248800,1201873,256152,,,55000,311152,,,1513025,450000,4436960,-13236232,-619948,9172426,203206,1716231,,1716231,-1514951,225485,,123500,-986989,,100212,84671,-801978,1313821,-839134,-355016,,,100000,-100000,-355016,-126000,,,,1402440,1276440,,82290,302014,219724,-1194150
2010,1904124,2329131,-425007,-0.2232,,1027826,,1027826,689275,1717101,4046232,4691,366607,477278,-1532257,-0.8047,-2142108,-1.1250,127882,,,,-2376142,-1.2479,-0.05,-0.05,47329149,47329149,342871,,342871,,,206742,549613,2886839,,,,,,,2886839,,3436452,,590865,,,748015,1338880,2013445,,,304118,2317563,,,3656443,425000,5293640,-15612374,-1097446,10771189,-219991,3436452,,3436452,-2376142,477278,,123500,12711,,,,-789267,564065,-1198588,-709951,,,,1500,-708451,,1762441,,,185455,1947896,,40857,342871,302014,-1908539
2011,,38351,-38351,-Infinity,,709596,,709596,3272016,3981612,4019963,2626,147347,407220,-1669392,-Infinity,-4019963,-Infinity,-1943351,,,,-6108035,-Infinity,0.08,0.08,77627617,77627617,585694,,585694,,,162181,747875,2590002,,,,,,,2590002,,3337877,281349,237873,,,22083,541305,193565,,,314282,507847,,,1049152,175000,9314185,-21720409,-1494079,16014028,2288725,3337877,,3337877,-6108035,407220,,100278,995837,,,,206570,658451,-3946249,-120195,,,,,-120195,-190941,5079764,,,-579556,4309267,,242823,585694,342871,-4066444
