,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
1996,15500000,8600000,6900000,0.4452,,5400000,,5400000,600000,6000000,14600000,,200000,600000,1600000,0.1032,900000,0.0581,-100000,800000,0.0516,300000,500000,0.0323,4.20,4.20,111340,111340,8100000,,8100000,3400000,4200000,500000,16200000,,,100000,100000,,,3500000,3600000,,19800000,1000000,,,,2400000,3400000,,,100000,,100000,,,3500000,,,1000000,-2000000,17300000,16300000,19800000,,19800000,500000,600000,-200000,,300000,,-500000,,12800000,300000,1500000,-700000,,-700000,,,-1400000,,13600000,,,-5600000,8000000,,,,,800000
1997,22300000,12100000,10200000,0.4574,1300000,6600000,,6600000,900000,8800000,20900000,,,900000,2600000,0.1166,1400000,0.0628,300000,1700000,0.0762,700000,1000000,0.0448,6.90,6.30,147925,159334,2800000,,2800000,5600000,5900000,600000,14900000,,,2200000,2200000,,,6500000,8700000,,23600000,2200000,,,,3000000,5200000,,,100000,200000,300000,,,5500000,,,2000000,-2700000,18800000,18100000,23600000,,23600000,1000000,900000,,,-3100000,,-600000,,9700000,1900000,700000,-2600000,,-800000,,-2000000,-5400000,,500000,,,-1100000,-600000,,,,8100000,-1900000
1998,26100000,14800000,11300000,0.4330,2500000,8200000,,8200000,1300000,12000000,26800000,,100000,1300000,-3600000,-0.1379,-700000,-0.0268,-4300000,-5000000,-0.1916,-600000,-4400000,-0.1686,-28.20,-28.20,155152,155152,100000,,100000,6100000,6700000,1400000,14300000,,,2800000,2800000,,,7000000,9800000,,24100000,2400000,,,,2800000,5200000,4000000,,100000,700000,4800000,,,10000000,,,-2400000,-3700000,20200000,14100000,24100000,,24100000,-4400000,1300000,-500000,,-600000,,-800000,,9100000,3000000,-1200000,-4600000,,,,-900000,-5500000,,100000,,,4000000,4100000,,,,2800000,-5800000
1999,29300000,16900000,12400000,0.4232,3300000,8400000,,8400000,1600000,13300000,30200000,,,1600000,300000,0.0102,-900000,-0.0307,-400000,-1300000,-0.0444,-500000,-800000,-0.0273,-5.10,-5.10,155655,155655,300000,,300000,6400000,6900000,1400000,15000000,,,2600000,2600000,,,8600000,11200000,,26200000,2600000,,,,2300000,4900000,7100000,,,600000,7700000,,,12600000,,,-3200000,-3700000,20500000,13600000,26200000,,26200000,-800000,1600000,-400000,,1000000,,-200000,,10100000,-2100000,-700000,-2700000,,,,,-2700000,,400000,,,3200000,3600000,,200000,300000,100000,-3400000
2000,19469954,11241999,8227955,0.4226,2443779,7578834,,7578834,1609454,11632067,22874066,,1617311,1609454,-3622254,-0.1860,-3404112,-0.1748,-3057933,-6462045,-0.3319,1151940,-8000959,-0.4109,-43.80,-43.80,182176,182176,1782100,,1782100,3881943,6465548,449493,12579084,,,933793,933793,,,9035919,9969712,,22548796,1232697,5840172,,,1910484,8983353,5238824,,,577044,5815868,,,14799221,,56525,-11211812,-5471038,24375900,7749575,22548796,,22548796,-8000959,1609454,1155325,,-6504269,,-3855,,3595731,8944762,-2795687,-1025460,,,,,-1025460,,1264002,,,3519118,4783120,,961973,1782100,820127,-3821147
2001,21826107,13120766,8705341,0.3988,2303350,6892581,,6892581,,9195931,22316697,,438008,1415253,5316676,0.2436,-490590,-0.0225,-380493,-871083,-0.0399,15678,3447737,0.1580,16.80,16.80,206810,208131,2857916,,2857916,4073513,6763144,176275,13870848,,,854864,854864,,,6688542,7543406,,21414254,1666771,82053,,52398,2662652,4463874,2402837,,,1107231,3510068,,,7973942,,61327,-7764075,-6790828,27933888,13440312,21414254,,21414254,3447737,1415253,,,5811243,,-297596,,9406974,-10729770,-55537,-416202,,,,35509,-380693,,1922620,,,-8033104,-6110484,,-6546714,2857916,9404630,-471739
2002,22764637,14262566,8502071,0.3735,2611060,,,,7394917,10005977,24268543,,247971,1302106,65009,0.0029,-1503906,-0.0661,-206162,-1710068,-0.0751,2936,-1488004,-0.0654,-6.60,-6.60,222019,222019,975649,,975649,3701105,7094053,1303396,13074203,,,798542,798542,,,5970624,6769166,,19843369,1970517,79875,,118609,1707708,3876709,2337874,,,1001740,3339614,,,7216323,,67863,-9252079,-7988946,29800208,12627046,19843369,,19843369,-1488004,1302106,,,-209480,,-330908,,9197494,-555557,-950935,-624581,,,,85651,-538930,,149738,,,-542140,-392402,,-1882267,975649,2857916,-1575516
2003,23295690,14865136,8430554,0.3619,1816273,,,,7628181,9444454,24309590,,291283,1246672,252163,0.0108,-1013900,-0.0435,-271892,-1285792,-0.0552,3430,-1289222,-0.0553,-5.70,-5.70,227019,227019,967185,4071,971256,3495839,6525018,200695,11192808,,,749907,749907,,,4899731,5649638,,16842446,1633263,58180,,97508,1745170,3534121,2271299,,,621817,2893116,,,6427237,,68276,-10541301,-9158169,30046403,10415209,16842446,,16842446,-1289222,1246672,,,-1538807,,569035,,7658687,1733061,151704,-110195,,,,14000,-96195,,24297,,,-88270,-63973,,-8464,967185,975649,41509
2004,412616,572323,-159707,-0.3871,419936,,,,1802588,2222524,2794847,,,146266,11917501,28.8828,-2382231,-5.7735,-301035,-2683266,-6.5031,-941350,12712585,30.8097,55.80,55.80,228343,228343,21201790,3553,21205343,213532,157817,190844,21767536,,,474188,474188,,,2445724,2919912,,24687448,41272,,,,720882,762154,,,,533148,533148,,,1295302,,68729,2171284,-338684,21490817,23392146,24687448,,24687448,12712585,146266,-100366,,13346695,,140534,,21005382,-27941997,-1836817,,,,,,,,116877,,,21954544,22071421,,20234604,21201790,967186,-1836817
2005,105526,177350,-71824,-0.6806,498584,,,,1848707,2347291,2524641,,,106552,1309495,12.4092,-2419115,-22.9244,3622058,1202943,11.3995,329969,872974,8.2726,18.60,17.70,99087,103598,6416772,1533,6418305,547346,85207,1448203,8499061,,,425554,425554,4000000,,1666586,6092140,,14591201,56395,,,,460825,517220,,,,2526863,2526863,,,3044083,,24242,4016480,-396602,7902998,11547118,14591201,,14591201,872974,106552,,,-13023541,,72610,,7981841,9215755,-2828260,-320905,,,3833712,,3512807,,2149684,-18453547,,,-16303863,834298,-14785018,6416772,21201790,-3149165
2006,210289,165233,45056,0.2143,1429711,,,,2673461,4103172,4268405,,,146256,-3012209,-14.3241,-4058116,-19.2978,899651,-3158465,-15.0196,-745354,-2413111,-11.4752,-30.30,-30.30,79868,79868,5335282,2060875,7396157,747508,19658,285463,8448786,,,376922,376922,,,1628692,2005614,,10454400,174289,,,4099,1108957,1287345,,,,1051619,1051619,,,2338964,,20654,1362265,-128494,6861011,8115436,10454400,,10454400,-2413111,146256,,,-820400,,65549,,7161441,973313,-2113942,-65609,1000000,,518463,117305,1570159,,5400,-323158,,-219949,-537707,,-1081490,5335282,6416772,-2179551
