,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2006,9540000,5770000,3770000,0.3952,1280000,2750000,,2750000,280000,4310000,10080000,,-180000,280000,-620000,-0.0650,-540000,-0.0566,-180000,-720000,-0.0755,,-720000,-0.0755,-0.31,-0.31,2310000,2310000,570000,,570000,1980000,1160000,,3710000,780000,,530000,530000,,,-10000,1300000,,5010000,2740000,90000,,,810000,3640000,1210000,,,770000,1980000,,,5620000,,170000,-6530000,,5760000,-600000,5020000,-10000,5010000,-720000,280000,,,540000,,,,70000,20000,120000,-480000,,,,,-480000,,,410000,,470000,880000,,520000,520000,,-360000
2007,10150000,6780000,3370000,0.3320,2370000,3640000,,3640000,270000,6280000,13060000,,-240000,370000,-3030000,-0.2985,-2920000,-0.2877,-240000,-3160000,-0.3113,-100000,-3060000,-0.3015,-1.24,-1.24,2470000,2470000,370000,,370000,2910000,1980000,240000,5500000,860000,,610000,610000,,,,1470000,,6970000,4030000,80000,,,420000,4530000,1030000,,,980000,2010000,,,6540000,,200000,-9690000,-1170000,11080000,420000,6960000,10000,6970000,-3060000,370000,,,900000,-930000,-820000,-1290000,970000,-1510000,-3300000,-320000,,,,,-320000,,,3800000,,-390000,3410000,,-200000,370000,570000,-3620000
2008,12489884,8788905,3700979,0.2963,3366518,2299685,2128625,4428310,510133,8304961,17093866,188,260977,510133,-4117877,-0.3297,-4603982,-0.3686,-285005,-4888987,-0.3914,5212,-4894199,-0.3919,-1.80,-1.80,2769404,2769404,818719,,818719,1413611,2307321,171520,4711171,825924,,,684802,,,,1510726,,6221897,4763321,842090,36412,,952049,6557460,,,,1754379,1754379,,699336,8311839,169,218269,-14687276,-1624582,14003478,-2089942,6221897,,6221897,-4894199,510133,,180298,-2816289,1494613,-322856,733691,-1846289,5734608,-1285449,-549804,,,,-125638,-549804,-98702,2138646,,,249172,2289116,,453863,818719,364856,-1835253
2009,11886098,7609091,4277007,0.3598,2217627,2354573,2143628,4498201,522457,7238285,14847376,63,297200,522458,-2460983,-0.2070,-2961278,-0.2491,-319363,-3280641,-0.2760,-30217,-3250424,-0.2735,-1.13,-1.13,2952853,2952853,2500523,,2500523,1446750,2959636,41192,6948101,701368,,,759356,,,,1460724,,8408825,3936914,1240685,3592,,728245,5905844,1746500,,,1086706,2833206,,404045,8739050,,263600,-18032430,-2025660,19464265,-330225,8408825,,8408825,-3250424,522458,,355198,2888546,-33139,-652315,-826407,1042257,-2776901,-2261123,-472456,,,,-134594,-472456,-149474,6110657,,,-1545800,4415383,,1681804,2500523,818719,-2733579
2010,12255414,8452769,3802645,0.3103,2038613,2860585,2286475,5147060,444358,7630031,16082800,228,433116,444358,-3664720,-0.2990,-3877342,-0.3164,-664852,-4542194,-0.3706,14939,-4557133,-0.3718,-1.30,-1.30,3514582,3514582,2636819,,2636819,1358905,3748664,158817,7903205,562085,,,726892,,,,1288977,,9192182,4128842,307062,9100,,2364347,6800251,3433366,,,2370062,5803428,,201594,12603679,,263600,-22589563,-2171494,21085960,-3411497,9192182,,9192182,-4557133,444358,,243973,60697,87845,-789028,191429,1102954,963695,-2844410,-236039,,,,-85491,-236039,-958255,,,,4175000,3216745,,136296,2636819,2500523,-3080449
2011,13054296,8314367,4739929,0.3631,2122359,2590636,2091512,4682148,468823,7273330,15587697,1182,996044,468823,-2387025,-0.1829,-2568666,-0.1968,-1283226,-3851892,-0.2951,27689,-3879581,-0.2972,-1.10,-1.10,3518245,3518245,417976,,417976,1104084,2539721,74625,4136406,961692,,,720599,,,,1682291,,5818697,3766617,5661603,300,392151,368316,10188687,1072051,,,1382706,2454757,,136684,12643444,,189155,-26469144,-2567375,22022617,-6824747,5818697,,5818697,-3879581,468823,,298664,-7155235,254821,1208942,-362226,-6052281,8763668,-1503661,-897403,,,,-97006,-897403,-394303,,,,576524,182221,,-2218843,417976,2636819,-2401064
2012,3228228,2341026,887202,0.2748,1153403,2181310,1225154,3406464,468817,5028684,7369710,232,509925,468817,1321980,0.4095,-4206185,-1.3029,-520804,-4726989,-1.4643,20398,322840,0.1000,0.09,0.09,3536865,3651100,66554,,66554,170600,687181,285339,1209674,664967,,551307,551307,,,,1216274,,2425948,2896567,1488141,21486,63079,702861,5150648,1715253,,,1769612,3484865,,97285,8635513,,265259,-26146304,-2398740,22070220,-6209565,2425948,,2425948,322840,468817,,172233,2111307,607885,717499,-912122,-3940974,-5898493,-2823296,-248112,,,,7452274,7272085,-4567618,,,,-232593,-4800211,,-351422,66554,417976,-3071408
2013,2389053,1582095,806958,0.3378,1751397,2165341,1091514,3256855,466114,5474366,7056461,,503779,377840,-9264609,-3.8779,-4652557,-1.9474,-5493671,-10146228,-4.2470,,-10146228,-4.2470,-1.69,-1.69,5988595,5988595,310140,,310140,214920,953627,200936,1679623,446329,,736169,736169,,,,1182498,,2862121,2420571,402457,75851,170777,667050,3660855,170496,,,12069063,12239559,,41552,15900414,,9600,-36292532,-2696339,25940978,-13038293,2862121,,2862121,-10146228,377840,,159272,1959742,-44320,-266446,-379634,-1981232,2557824,-5091550,-459194,,,,-313265,-459194,-2377525,8050000,,,121855,5794330,,243586,310140,66554,-5550744
2014,3032076,2101911,930165,0.3068,1752560,2593384,1232520,3825904,362736,5941200,8043111,,585655,350930,-6932273,-2.2863,-5032332,-1.6597,-2836526,-7868858,-2.5952,,-7868858,-2.5952,-0.75,-0.75,10476971,10476971,84967,,84967,383533,911949,579000,1959449,416965,,1211227,1211227,,,112521,1740713,,3700162,2183565,294845,35158,173953,734225,3386588,1088996,,,13622589,14711585,,16882,18098173,,11296,-44161390,-2146585,31898668,-14398011,3700162,,3700162,-7868858,350930,,260747,554093,-168613,41679,-237006,-1427139,2094038,-4609050,-901340,,,,-705437,-901340,-509952,,,,5795169,5285217,,-225173,84967,310140,-5510390
2015,2749984,2183798,566186,0.2059,3595437,6120101,1798041,7918142,435273,11948852,14132650,,907191,667291,-11852996,-4.3102,-11341456,-4.1242,-2086022,-13427478,-4.8827,,-13427478,-4.8827,-0.97,-0.97,15408724,15408724,11877058,,11877058,325694,3349098,978361,16530211,2015433,,1016985,1016985,,,,3032418,,19562629,907434,55790,7073,97328,741570,1802122,1227550,,,440086,1667636,,,3469758,50,16088,-57588868,-1042122,74707723,16092871,19562629,,19562629,-13427478,667291,,2238548,16155228,57839,-2437149,-1276132,14728089,-17301668,-11668079,-2084739,,,,-191908,-2084739,-214049,24813000,,,945958,25544909,,11792091,11877058,84967,-13752818
