,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
1994,50300000,5200000,45100000,0.8966,,,,,31500000,31500000,36700000,,,6100000,14200000,0.2823,13600000,0.2704,-5500000,8100000,0.1610,4400000,3700000,0.0736,0.72,0.72,5138889,5138889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3700000,6100000,-1100000,,-10700000,,,,,-2200000,-4200000,-700000,,,,11100000,10400000,,10000000,,,-17700000,-7700000,,-7700000,,3100000,-4900000
1995,66800000,2100000,64700000,0.9686,,,,,44000000,44000000,46100000,,,4600000,16700000,0.2500,20700000,0.3099,-8600000,12100000,0.1811,4500000,7600000,0.1138,1.40,1.40,5428571,5428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7600000,4600000,4300000,,-1000000,,,,,,15500000,-1100000,,,,-101600000,-102700000,,40700000,-9200000,,57300000,88800000,,88800000,,1600000,14400000
1996,99800000,53500000,46300000,0.4639,,,,,11800000,11800000,65300000,,,7400000,25300000,0.2535,34500000,0.3457,-16600000,17900000,0.1794,7600000,10300000,0.1032,1.84,1.82,5597826,5659341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10300000,7400000,4900000,,-4200000,,,,,4800000,23200000,-1400000,,,,1600000,200000,,2600000,,,-28000000,-25400000,,-25400000,,3200000,21800000
1997,103300000,53000000,50300000,0.4869,,5900000,,5900000,6600000,12500000,65500000,,,6600000,32500000,0.3146,37800000,0.3659,-11900000,25900000,0.2507,10500000,15400000,0.1491,2.70,2.70,5703704,5703704,1200000,,1200000,23300000,,4200000,28700000,13000000,,131700000,131700000,,,16300000,161000000,,189700000,3700000,4800000,,,4800000,13300000,112300000,,29300000,400000,142000000,,,155300000,,,-36600000,-16400000,87400000,34400000,189700000,,189700000,15400000,6600000,1600000,,-4500000,,,,,2300000,21400000,-7600000,,,,-6300000,-13900000,,1600000,,,-9100000,-7500000,,,,1200000,13800000
1998,125900000,66500000,59400000,0.4718,,6800000,,6800000,9700000,16500000,83000000,,,9700000,24600000,0.1954,42900000,0.3407,-28000000,14900000,0.1183,5900000,9000000,0.0715,1.64,1.58,5487805,5696203,5800000,,5800000,32100000,,13300000,51200000,33400000,,234600000,234600000,,,14200000,282200000,,333400000,13100000,100000,,,14900000,28100000,231400000,,26300000,500000,258200000,,,286300000,,,-27700000,-21000000,95800000,47100000,333400000,,333400000,9000000,9700000,-1800000,,-5400000,,,,,11000000,22500000,-109400000,,,,-7300000,-116700000,,3900000,-7000000,,101900000,98800000,,,,1200000,-86900000
1999,232800000,139500000,93300000,0.4008,,18400000,,18400000,32100000,50500000,190000000,,,32100000,39500000,0.1697,42800000,0.1838,-33800000,9000000,0.0387,6200000,1200000,0.0052,0.18,0.16,6666667,7500000,6100000,,6100000,51500000,,13500000,71100000,106100000,,802300000,802300000,,,35300000,943700000,,1014800000,15600000,10300000,,,43900000,69800000,621000000,,85000000,3500000,709500000,,,779300000,,,-24300000,-26300000,286100000,235500000,1014800000,,1014800000,1200000,32100000,5000000,,-7600000,,,,,4400000,35100000,-542200000,,,,700000,-541500000,,186700000,,,320000000,506700000,,300000,6100000,5800000,-507100000
2000,325265000,191719000,133546000,0.4106,,21229000,,21229000,53818000,75047000,266766000,,,53818000,64704000,0.1989,58499000,0.1799,-49635000,8864000,0.0273,6875000,4011000,0.0123,-0.36,-0.36,8249027,8529731,17370000,,17370000,66471000,,28875000,112716000,128904000,,1033970000,1033970000,,,51716000,1214590000,,1327306000,22957000,22195000,,,39290000,84442000,373192000,,87139000,5408000,465739000,,,550181000,,488000,-27482000,-39346000,843465000,777125000,1327306000,,1327306000,4011000,53818000,6670000,,-46197000,,,,,8058000,26360000,-29316000,-231130000,,,-11500000,-271946000,,535860000,,-2021000,-277000000,256839000,,11253000,17370000,6117000,-2956000
2001,470618000,296405000,174213000,0.3702,,30345000,,30345000,74018000,104363000,400768000,,,94454000,125840000,0.2674,65793000,0.1398,-34407000,31386000,0.0667,17650000,13736000,0.0292,0.40,0.40,11880000,11880000,59899000,,59899000,111251000,,43956000,215106000,237887000,189462000,1791635000,1981097000,,,72782000,2291766000,,2506872000,34206000,32379000,,17418000,33148000,117151000,1441251000,,135468000,5531000,1582250000,,,1699401000,,471000,-22730000,-57561000,887291000,807471000,2506872000,,2506872000,13736000,94454000,15810000,,-25706000,,,,,-564000,97730000,-26225000,-1060681000,,,-23849000,-1110755000,,8794000,,-8984000,1055744000,1055554000,,42529000,59899000,17370000,71505000
2002,533780000,348115000,185665000,0.3478,,29857000,,29857000,100258000,130115000,478230000,,,124335000,36772000,0.0689,44110000,0.0826,-132757000,-88647000,-0.1661,-25623000,-61940000,-0.1160,-6.16,-6.16,11513636,11830500,6362000,,6362000,95240000,,161920000,263522000,231139000,204429000,1748902000,1953331000,,,62077000,2246547000,,2510069000,38995000,170440000,,16392000,29514000,255341000,1350456000,,101198000,67517000,1519171000,,,1774512000,,481000,-95822000,-86802000,917700000,735557000,2510069000,,2510069000,-61940000,124335000,-25623000,,-8543000,,,,,41148000,69377000,-28416000,-140746000,,,-5943000,-175105000,,3189000,,-8984000,57986000,52191000,,-53537000,6362000,59899000,40961000
2003,562363000,349251000,213112000,0.3790,,,,,87257000,87257000,436508000,,,68193000,-83010000,-0.1476,125855000,0.2238,-98541000,27314000,0.0486,13265000,-164468000,-0.2925,-13.08,-13.08,13260856,13260856,16079000,,16079000,102345000,,41257000,159681000,223430000,,1676733000,1676733000,,,56569000,1956732000,,2116413000,39526000,14912000,,15805000,61414000,131657000,1207876000,,22345000,49830000,1280051000,,,1411708000,29000,539000,-269274000,-17359000,990770000,704705000,2116413000,,2116413000,-164468000,68193000,13265000,,-36331000,,,,,214490000,95149000,-30549000,,,,136850000,106301000,,127145000,-1937000,-8984000,-307957000,-191733000,,9717000,16079000,6362000,64600000
2004,591868000,371423000,220445000,0.3725,,,,,106423000,106423000,477846000,,,74911000,89617000,0.1514,114022000,0.1926,-89297000,24725000,0.0418,12450000,2256000,0.0038,-0.48,-0.48,14016667,14016667,19970000,,19970000,105225000,,46824000,172019000,217302000,,1858857000,1858857000,,,52391000,2128550000,,2300569000,35791000,6539000,,14393000,62169000,118892000,1267477000,,81994000,35588000,1385059000,,,1503951000,29000,557000,-276002000,-1121000,1025483000,748946000,2252897000,47672000,2300569000,2256000,74911000,12450000,,-51016000,,,,,79564000,118165000,-30191000,-121126000,,,4958000,-146359000,,10555000,-1774000,-8984000,32288000,32085000,,3891000,19970000,16079000,87974000
2005,618460000,384522000,233938000,0.3783,,,,,93563000,93563000,478085000,,,75974000,-212453000,-0.3435,140375000,0.2270,-165651000,-25276000,-0.0409,15941000,-304368000,-0.4921,-22.32,-22.32,14039068,14039068,16054000,,16054000,106987000,,41417000,164458000,193318000,,1360780000,1360780000,,73219000,31260000,1658577000,,1823035000,28595000,7688000,,14335000,65323000,115941000,1179236000,,,27245000,1206481000,,,1322422000,29000,564000,-589354000,225000,1041128000,452592000,1775014000,48021000,1823035000,-304368000,75974000,15941000,,-53296000,,,,,388553000,122804000,-25233000,,,,79582000,54349000,,2581000,,-8984000,-174666000,-181069000,,-3916000,16054000,19970000,97571000
2006,387381000,253158000,134223000,0.3465,,,,,96393000,96393000,349551000,,,19859000,362175000,0.9349,37830000,0.0977,-77524000,-39694000,-0.1025,-15455000,357771000,0.9236,32.52,32.52,10725308,10725308,140822000,,140822000,67120000,,47264000,255206000,66346000,77413000,895183000,972596000,,,218553000,1257495000,,1512701000,25221000,129175000,,13734000,53773000,221903000,667944000,,127228000,175432000,970604000,,,1192507000,,371000,-240567000,-1954000,513879000,271729000,1464236000,48465000,1512701000,357771000,19859000,-15588000,,-14088000,,,,-15467000,-278777000,69177000,-12833000,-15930000,,,,-28763000,,4135000,-398376000,-8984000,-401452000,-804677000,,124768000,140822000,16054000,56344000
2007,359535000,256019000,103516000,0.2879,,,,,43774000,43774000,299793000,,,14523000,130119000,0.3619,59742000,0.1662,-56617000,3125000,0.0087,2015000,113581000,0.3159,11.24,11.24,9305783,9305783,20747000,,20747000,62403000,,35859000,119009000,61488000,77620000,838898000,916518000,,,110889000,1088895000,,1207904000,18791000,4595000,,14894000,21701000,59981000,497332000,,170758000,191858000,859948000,,,919929000,,374000,-286150000,316000,522655000,237195000,1157124000,50780000,1207904000,113581000,14523000,994000,,-27222000,,,,-15249000,-73994000,27882000,-5301000,-1098000,,,-421000,-6820000,,246000,,-159164000,-299690000,-458608000,1427000,-120075000,20747000,140822000,22581000
2008,361212000,269751000,91461000,0.2532,,,,,73897000,73897000,343648000,,,15082000,10408000,0.0288,17564000,0.0486,-34837000,-17273000,-0.0478,-3324000,-1350000,-0.0037,-1.12,-1.12,9137750,9137750,19498000,,19498000,62301000,,32741000,114540000,59114000,81304000,827280000,908584000,,,57502000,1025200000,,1139740000,15802000,5628000,,17697000,22640000,61767000,436202000,,173255000,171130000,780587000,,,842354000,,356000,-270454000,-1615000,515341000,243628000,1085982000,53758000,1139740000,-1350000,15082000,-5385000,,-2292000,,,,1969000,40615000,46670000,-6783000,-15309000,,,-568000,-22660000,,61000,-13868000,-8984000,-60379000,-83170000,1645000,-1249000,19498000,20747000,39887000
2009,333873000,257071000,76802000,0.2300,,,,,32855000,32855000,289926000,996000,25551000,14969000,-323776000,-0.9698,-333669000,-0.9994,-25378000,-359047000,-1.0754,-89312000,-274984000,-0.8236,-31.24,-31.24,9093500,9093500,49731000,,49731000,46794000,,32816000,129341000,55043000,29442000,508431000,537873000,3155000,,13799000,609870000,,739211000,15907000,5263000,,18885000,17904000,57959000,417149000,,76294000,163360000,656803000,,,714762000,,369000,-551053000,-2664000,524776000,-28572000,686190000,53021000,739211000,-274984000,14969000,-92725000,,6481000,11409000,,,2787000,392782000,46523000,-20627000,-335000,,,-221000,-21183000,-23338000,,,-15254000,5315000,-33277000,-714000,30233000,49731000,19498000,25896000
2010,242566000,219794000,22772000,0.0939,,,,,10393000,10393000,230187000,,24820000,11255000,-126419000,-0.5212,-165486000,-0.6822,6712000,-158774000,-0.6546,-39840000,-122654000,-0.5057,-14.24,-14.24,9260250,9260250,6814000,,6814000,45590000,,22159000,74563000,50204000,24175000,339634000,363809000,3122000,,6470000,423605000,,498168000,10062000,3413000,,24269000,19097000,56841000,337758000,,73305000,159801000,570864000,,,627705000,,376000,-705135000,-1320000,527120000,-178959000,448746000,49422000,498168000,-122654000,11255000,-34341000,,15007000,4124000,,,9009000,156395000,25662000,-4779000,-4882000,,,9211000,-450000,-130660000,,,-3947000,76279000,-58328000,-663000,-33932000,6814000,40746000,20883000
2011,251314000,199983000,51331000,0.2043,,,,,25102000,25102000,225085000,,21099000,10682000,22675000,0.0902,19221000,0.0765,-21568000,-2347000,-0.0093,6452000,-15558000,-0.0619,-2.68,-2.68,9465750,9465750,6068000,,6068000,39273000,,17664000,63005000,45741000,24175000,331485000,355660000,2814000,,5257000,409472000,,472477000,9832000,3293000,,18615000,19130000,50870000,327704000,,81411000,154477000,563592000,,,614462000,,382000,-720693000,1776000,528786000,-189749000,424713000,47764000,472477000,-15558000,10682000,,,-112000,-3333000,,,-6989000,24547000,19559000,-4247000,,,,43000,-4204000,-29156000,,,-4413000,17734000,-15835000,-266000,-746000,6068000,6814000,15312000
2012,236007000,194305000,41702000,0.1767,,,,,26744000,26744000,221049000,,28844000,8467000,36032000,0.1527,14138000,0.0599,-14724000,-586000,-0.0025,-27472000,26193000,0.1110,8.32,2.32,9573250,11238250,5619000,,5619000,32880000,,16183000,54682000,40502000,24175000,215007000,239182000,1691000,,4712000,286087000,,340769000,11344000,7978000,,16669000,17931000,53922000,229725000,,52648000,57870000,340243000,,,394165000,,387000,-632608000,1190000,529793000,-101238000,292927000,47842000,340769000,26193000,8467000,-30277000,1153000,4705000,5665000,,,-2882000,-6483000,3758000,-5728000,,,130000000,1468000,125740000,-146151000,,-31685000,,42515000,-135321000,-177000,-449000,5619000,6068000,-1970000
