,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
1998,14500000,4800000,9700000,0.6690,2100000,,,9200000,1700000,13000000,17800000,,,1700000,-1300000,-0.0897,-3300000,-0.2276,300000,-3000000,-0.2069,100000,-3100000,-0.2138,-9037.90,-9037.90,343,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3100000,1700000,,,,,,,,-600000,-2000000,-700000,,-9400000,9400000,-200000,-900000,,100000,,,,100000,,100000,,5000000,-2700000
1999,11200000,3500000,7700000,0.6875,1600000,,,6400000,1700000,9700000,13200000,,,1700000,-300000,-0.0268,-2000000,-0.1786,,,,,-2000000,-0.1786,-5440.41,-5440.41,386,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2000000,1700000,,,,,,,,100000,-200000,-300000,,-1600000,,-1900000,-3800000,,3800000,,,,3800000,,-200000,2000000,2200000,-500000
2000,9503000,3446000,6057000,0.6374,844000,,,6801000,1620000,9265000,12711000,64000,,1620000,-1524000,-0.1604,-3208000,-0.3376,64000,-3144000,-0.3308,2852000,-5996000,-0.6310,-14596.66,-14596.66,419,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5996000,1620000,2821000,,,,,,,-377000,-1932000,-383000,,-493000,2146000,-1563000,-293000,,952000,-123000,,636000,1465000,12000,-748000,1281000,2029000,-2315000
2001,8501000,4215000,4286000,0.5042,570000,,,4953000,,5523000,9738000,-57000,,1740000,526000,0.0619,-1237000,-0.1455,23000,-1214000,-0.1428,6000,-1220000,-0.1435,-4345.24,-4345.24,420,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1220000,1740000,,,,,,,,123000,643000,-70000,,-711000,691000,-406000,-496000,,1143000,,-86000,-636000,421000,11000,579000,1860000,1281000,573000
2002,14404000,4995000,9409000,0.6532,699000,,,5738000,,6437000,11432000,53000,,1482000,4507000,0.3129,2972000,0.2063,53000,3025000,0.2100,,3025000,0.2100,6245.50,6245.50,444,444,3779000,,3779000,2406000,,664000,6849000,738000,,175000,175000,,,2041000,2954000,,9803000,909000,,,812000,1261000,2982000,,,,,,,,2982000,2483000,12000,-18493000,-131000,22950000,6821000,9803000,,9803000,3025000,1482000,,,3867000,,,,3867000,-3911000,4463000,-735000,,,,-1451000,-2186000,,197000,,-434000,,-237000,-121000,1919000,3779000,1860000,3728000
2003,11904000,5036000,6868000,0.5769,1349000,,,6318000,,7667000,12703000,25000,,1660000,886000,0.0744,-799000,-0.0671,25000,-774000,-0.0650,1000,-775000,-0.0651,-1865.17,-1865.17,534,534,2704000,,2704000,1230000,,991000,4925000,489000,,3427000,3427000,,,2966000,6882000,,11807000,568000,500000,,1429000,941000,3438000,,,,,,,,3438000,2333000,13000,-19268000,-400000,25691000,8369000,11807000,,11807000,-775000,1660000,,,-2380000,,,,1487000,2542000,1047000,-93000,-130000,,,-2035000,-2258000,,234000,-95000,-222000,500000,417000,-281000,-1075000,2704000,3779000,954000
2004,7400000,4972000,2428000,0.3281,1188000,,,5561000,334000,7083000,12055000,17000,,1817000,-2821000,-0.3812,-4655000,-0.6291,17000,-4638000,-0.6268,,-4638000,-0.6268,-9094.80,-9094.80,538,538,1286000,,1286000,605000,,565000,2456000,264000,,2458000,2458000,,,1095000,3817000,,6273000,581000,,,1351000,492000,2424000,,,,,,,,2424000,3011000,13000,-23906000,-754000,25485000,3849000,6273000,,6273000,-4638000,1817000,,,-1455000,,,,32000,3495000,-781000,-108000,,,,-94000,-202000,,683000,,-250000,-500000,-67000,-368000,-1418000,1286000,2704000,-889000
2005,3224000,1835000,1389000,0.4308,631000,,,1916000,528000,3075000,4910000,108000,,1130000,-578000,-0.1793,-1686000,-0.5230,108000,-1578000,-0.4895,,-1708000,-0.5298,-3655.05,-3655.05,545,545,360000,,360000,699000,,475000,1534000,82000,,1165000,1165000,,,1478000,2725000,,4259000,332000,,,1117000,147000,1596000,,,,,,,,1596000,3011000,13000,-25614000,-16000,25269000,2663000,4259000,,4259000,-1708000,1130000,,,-94000,,,,-62000,-254000,-926000,-20000,,,,256000,236000,,38000,,-284000,,-246000,10000,-926000,360000,1286000,-946000
2006,2694000,1147000,1547000,0.5742,317000,,,1107000,,1424000,2571000,106000,,562000,734000,0.2725,123000,0.0457,49000,172000,0.0638,,172000,0.0638,-193.72,-193.72,573,573,997000,,997000,748000,,425000,2170000,55000,593000,418000,1011000,,,588000,1654000,,3824000,138000,,,703000,135000,976000,,,,,,,,976000,2981000,13000,-25442000,-3834000,29130000,2848000,3824000,,3824000,172000,562000,,,1256000,,,,1194000,-1275000,715000,-18000,,,,,-18000,,223000,,-283000,,-60000,,637000,997000,360000,697000
2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,339533,84061,255472,0.7524,,,,346836,,346836,430897,,2561,,-109386,-0.3222,-91364,-0.2691,-20583,-111947,-0.3297,,-111947,-0.3297,-1.73,-1.73,64843,64843,1416,,1416,6614,,1265,9295,,,,,,,,,,9295,88388,69481,,,10000,167869,,,,,,,,167869,,6708,-166129,,847,-158574,9295,,9295,-111947,,,,-1352574,-3538,,48841,-158574,1409825,-54696,,,,,,,-8888,,,,65000,56112,,56112,1416,,-54696
2014,342252,153755,188497,0.5508,,,,426760,,426760,580515,,134229,423,-321801,-0.9402,-238263,-0.6962,-218190,-456453,-1.3337,,-456453,-1.3337,-10.00,-10.00,68831,68831,4797,,4797,4169,,3864,12830,1755,,,,,,,1755,,14585,194544,207889,,,,402433,,,,,,,,402433,,7743,-622582,,226991,-387848,14585,,14585,-456453,423,,,-231029,-154,,106156,-389603,537859,-149200,,,,,-2178,-2178,,44542,,,110217,154759,,3381,4797,1416,-149200
2015,317468,116339,201129,0.6335,,3208574,,3208574,,3208574,3324913,,58725,724,-3495063,-11.0092,-3007445,-9.4732,-547067,-3554512,-11.1964,,-3554512,-11.1964,-40.00,-40.00,82255,82255,61130,,61130,3062,,,64192,1031,,,,,,,1031,,65223,180537,422208,,,563396,1166141,,,,,,,,1166141,400,10945,-4177094,,3064831,-1100918,65223,,65223,-3554512,724,,2748000,-712346,,,,-1101949,1136662,-381472,,,,,,,-147932,,,,585737,437805,,56333,61130,4797,-381472
2016,103085,103085,,,,1170810,,1170810,,1170810,1273895,,754044,725,-2507282,-24.3225,-815624,-7.9122,-2446427,-3262051,-31.6443,,-3262051,-31.6443,-20.00,-20.00,132005,132005,,,,3757,,,3757,305,,,,454062,,,454367,,458124,196731,570926,,,870921,1638578,,,,,,,,1638578,407,19941,-7361146,,6160344,-1180454,458124,,458124,-3262051,725,,478700,-532872,-695,,,-1634821,2882216,-433282,,,,,24335,24335,-125922,,,,473740,347818,,347818,,61130,-433282
2017,943739,317336,626403,0.6637,,7175163,,7175163,,7175163,7492499,,285542,304,-7363374,-7.8023,-6548760,-6.9392,-1100460,-7649220,-8.1052,,-7649220,-8.1052,-4.26,-4.26,1794897,1794897,10158,,10158,2849,,,13007,,,,,452336,,45229,497565,,510572,480719,183980,,,319041,983740,,,,,,,,983740,607,244,-15150240,,14676221,-473168,510572,,510572,-7649220,304,,6115100,664088,908,,,-970733,724009,-145719,-45229,,,,-45229,-45229,-15212,,,,216318,201106,,201106,10158,,-190948
2018,1066408,314638,751770,0.7050,,895480,,973406,,973406,1373136,,45326,13134,-281293,-0.2638,-306728,-0.2876,-33025,-339753,-0.3186,,-339753,-0.3186,0.01,0.01,4223119,4223119,68513,,68513,14516,,,83029,,,,,450683,,,450683,,533712,225430,31750,,,360756,617936,,,,,,,,617936,607,446,-15489993,,15765472,276532,894468,-360756,533712,-339753,13134,,,435826,-11667,,,-534907,-211010,-101803,,,,,,,,,,,150000,150000,,48197,58355,10158,-101803
2019,1050161,392674,657487,0.6261,,3836899,,3979911,,3979911,4372585,,210915,118124,-3340689,-3.1811,-3322424,-3.1637,-347304,-3669728,-3.4944,,-3669728,-3.4944,-0.33,-0.33,11242260,11242260,53139,25000,78139,52603,,-25000,105742,,,,,25000,,,25000,,130742,175243,173054,,,369673,717970,,,,,,,,717970,600,1715,-19159721,,18570178,-587228,130742,,130742,-3669728,118124,,2650518,-77321,,,-137036,-612228,169021,-809386,,-25000,,,,-25000,,,-260000,,1079012,819012,,-15374,53139,68513,-809386
2020,,,,,,679344,,1813958,,1813958,1813958,,111009,56350,-1757608,-Infinity,-1813958,-Infinity,,,,,,,-0.10,-0.10,25455550,25455550,114,0,114,,,54,169,,,,,100,,,,0,169,199,692293,,,-691327,1165,,,,,,,,1165,200,3,,,-996542,-996339,-995174,995343,169,,56350,,342984,611232,,,,-996,-2391569,-1381003,,,,,,,-369000,,,,1861213,1492213,,111210,114325,3115,-1381003
