,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2000,,,,,154725,27060,,27060,,181785,181785,,,,-181785,-Infinity,-181785,-Infinity,,,,,-181785,-Infinity,-0.03,-0.03,7039726,7039726,1523364,,1523364,16748,,,1540112,,,,,,,,,,1540112,,,,,124076,124076,,,,,,,,124076,,1902054,-486018,,,1416036,1540112,,1540112,-181785,,,,45720,,,,,,-136065,,,,,,,,1700000,,,-41238,1658762,,1522697,1523364,667,-136065,0.6681
2001,,,,,645571,550029,18191,568220,8870,1222661,1222661,46252,,-8870,-1213791,-Infinity,-1222661,-Infinity,,,,,-1176409,-Infinity,-0.12,-0.12,10100000,10100000,158136,,158136,672865,,13157,844158,127023,,65201,65201,,,283842,476066,,1320224,,,,,1080597,1080597,,,,,,,,1080597,,1902054,-1662427,,,239627,1320224,,1320224,-1176409,-8870,,,287247,,,,,17740,-880292,-201094,,,,-201094,-201094,,,,,-283842,-283842,,-1365228,158136,1523364,-1081386,0.65
2002,,,,,989891,,,,1579343,2569234,2569234,,,36353,-2532881,-Infinity,-2569234,-Infinity,,,,,-2550159,-Infinity,-0.17,-0.17,14768411,14768411,1844560,116627,1961187,1303366,106930,25148,3396631,2309660,,200369,200369,,,460844,2970873,,6367504,1527423,597000,,,,2124423,1955590,,,,1955590,,,4080013,,,-5159563,-45223,7492277,2287491,6367504,,6367504,-2550159,36353,,,-302596,,-106930,,,56250,-2760152,-2218990,,-116627,,-596012,-2931629,,5545000,-663135,,2496340,7378205,,1686424,1844560,158136,-4979142,0.6523
2003,,,,,820138,,,,1652436,2472574,2472574,,,54761,-2417813,-Infinity,-2472574,-Infinity,,,,,-3334851,-Infinity,-0.21,-0.21,15656779,15656779,934997,,934997,679509,924629,89003,2628138,4713829,,358941,358941,,,1433179,6505949,,9134087,1349143,106643,,,40346,1496132,2942222,,,3043030,5985252,,,7481384,,,-8660371,4005,,1652703,9134087,,9134087,-3334851,54761,,,647262,,-817699,,,524374,-2108454,-2164005,,,116627,-1139591,-3186969,,1000000,-165957,,3551817,4385860,,-909563,934997,1844560,-4272459,0.7318
2004,2261858,3685665,-1423807,-0.6295,239534,,,,964380,1203914,4889579,,,987683,-2546329,-1.1258,-2627721,-1.1618,,,,,-3534012,-1.5624,-0.16,-0.16,21885043,21885043,,,,673196,1247782,60837,1981815,4425784,,486367,486367,,,1027622,5939773,,7921588,1198452,685761,,,,1884213,3151258,,,4544797,7696055,,,9580268,,,-12194383,187754,,-1658680,7921588,,7921588,-3534012,987683,,,-627511,,-323153,,,603907,-2569933,-114984,,,,-156563,-271547,,,,,1859843,1859843,,-981637,-46640,934997,-2684917,0.7339
2005,5038221,4538583,499638,0.0992,195399,,,,975132,1170531,5709114,,,1000248,-767338,-0.1523,-670893,-0.1332,-77685,,,,-1767586,-0.3508,-0.07,-0.07,25453068,25453068,181950,,181950,1215577,813642,62673,2273842,3881552,,553833,553833,,,588118,5023503,,7297345,1070439,841917,,,,1912356,2868780,,,5156430,8025210,,,9937566,,,-13982437,345387,,-2640221,7297345,,7297345,-1767586,1000248,,,-182344,,434140,,,748574,-201108,-10320,,,,-71557,-81877,,315092,,,196483,511575,,228590,181950,-46640,-211428,0.7973
2006,6911725,6490762,420963,0.0609,372515,,,,1039917,1412432,7903194,,,1063652,177502,0.0257,-991469,-0.1434,1118844,,,,-886150,-0.1282,-0.03,-0.03,30790786,30790786,875901,150000,1025901,1593921,1256573,137438,4013833,3457394,,507576,507576,,,135009,4099979,,8113812,1448115,782571,,,,2230686,2946263,,,,2946263,,,5176949,,,-15237262,-1829006,,2936863,8113812,,8113812,-886150,1063652,,,-459406,,-442931,,,286435,4531,-369244,,,,,-369244,,1609200,,,-550536,1058664,,693951,875901,181950,-364713,0.908
2007,8126192,6291876,1834316,0.2257,387467,,,,3399066,3786533,10078409,,,569181,-2108252,-0.2594,-1952217,-0.2402,-197353,,,,-2677433,-0.3295,-0.07,-0.07,35510919,35510919,659354,2750323,3409677,3168239,2115652,53039,8746607,4310360,,560620,560620,,,18385,4889365,,13635972,1478919,1152969,,,,2631888,3295312,,,,3295312,,,5927200,,,-18448233,-2352472,,7708772,13635972,,13635972,-2677433,569181,,,-2355171,,-859079,,,2858724,-1604699,-1024486,,-2600323,,100000,-3524809,,4980126,,,-67165,4912961,,-216547,659354,875901,-2629185,0.9342
2008,10263825,8858429,1405396,0.1369,484524,,,,5088827,5573351,14431780,,,596455,-4188349,-0.4081,-4167955,-0.4061,-247547,,,,-4784804,-0.4662,-0.13,-0.13,37105672,37105672,545596,2166699,2712295,4792090,1383176,224878,9112439,4050095,,1098658,1098658,,,95977,5244730,,14357169,59728,2805487,,,,2865215,2524023,,,873260,3397283,,,6262498,,,-23233037,-2813247,,8094671,14357169,,14357169,-4784804,596455,,,-585251,,732476,,,4382476,-391124,-188647,,-553099,583624,,-158122,,77609,,,357879,435488,,-113758,545596,659354,-579771,1.0066
2009,8590000,6910000,1680000,0.1956,1280000,2170000,,2170000,1050000,4500000,11410000,,1070000,410000,-410000,-0.0477,-2820000,-0.3283,930000,-1890000,-0.2200,,-1890000,-0.2200,-0.05,-0.05,37620000,37620000,800000,3300000,4100000,5700000,1800000,300000,11900000,5000000,,1300000,1300000,,,100000,6400000,,18300000,,,,,4000000,4000000,5200000,,,,5200000,,,9200000,,25200000,-25100000,-3200000,12200000,9100000,18300000,,18300000,-1890000,410000,,2171668000,-1220000,,,,7616918000,-2169258000,-290000,400273000,,,,-402613000,-2340000,-3396823000,,50000,,3399693000,2920000,,290000,790000,500000,-1450000,0.7853
