,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2008,39219000,25445000,13774000,0.3512,,,11900000,11900000,,11900000,37345000,,108000,685000,1597000,0.0407,1174000,0.0299,63000,1237000,0.0315,,804000,0.0205,0.25,0.25,3216000,3216000,1630000,,1630000,7087000,4970000,862000,14549000,3547000,1435000,,1435000,,,,4982000,,19531000,3713000,,,,2564000,6277000,2410000,,202000,54000,2666000,,,6709000,,4881000,8364000,-527000,328000,13046000,19755000,-224000,19531000,804000,685000,-6000,208000,-607000,1459000,26000,778000,8272000,1249000,2333000,-931000,,,,,-931000,832000,,,-392000,-787000,-347000,,616000,1630000,1014000,1402000,1.4104
2009,20339000,13317000,7022000,0.3452,,,8532000,8532000,,8532000,21849000,,81000,578000,-1408000,-0.0692,-1866000,-0.0917,-201000,-2067000,-0.1016,-592000,-1475000,-0.0725,-0.46,-0.46,3206521,3206521,632000,,632000,3383000,4723000,1398000,10136000,2871000,1435000,,1435000,,,,4306000,,14442000,1730000,,,,1611000,3341000,1611000,,2357000,48000,4016000,11230000,,10555000,,5033000,6889000,-6000000,333000,6255000,16810000,-2368000,14442000,-1475000,578000,-162000,157000,-1477000,3230000,-86000,-1567000,6795000,1843000,-536000,-243000,,,,,-243000,307000,,,-98000,-307000,-98000,,-998000,632000,1630000,-779000,1.4636
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,32286000,20987000,11299000,0.3500,,,-10676000,-10676000,,-10676000,20987000,,64000,654000,1687000,0.0523,1070000,0.0331,-101000,969000,0.0300,257000,712000,0.0221,0.22,0.22,3206521,3206521,1797000,,1797000,5315000,7478000,1918000,16508000,2247000,1435000,,1435000,,2699000,58000,6439000,,22947000,3800000,39000,65000,65000,2106000,6010000,39000,,2699000,-925000,1813000,11260000,,15457000,,336000,8467000,-6608000,5295000,7490000,22947000,,22947000,712000,654000,146000,186000,3392000,-745000,-2541000,74000,10498000,-6582000,-1492000,-635000,,,,1278000,643000,-38000,,-1797000,-38000,3535000,1662000,181000,-994000,1797000,2791000,-2127000,1.3384
2012,35515000,23345000,12170000,0.3427,441000,22962000,-11481000,11481000,,11922000,35267000,,141000,598000,2335000,0.0657,1500000,0.0422,96000,1596000,0.0449,401000,1195000,0.0336,0.36,0.35,3329000,3380000,2823000,,2823000,5289000,6346000,2491000,16949000,2145000,1435000,,1435000,,3002000,30000,6612000,,23561000,3198000,43000,,,1803000,5044000,74000,,4029000,1774000,5877000,17915000,,17082000,,348000,9662000,-9023000,5492000,6479000,23561000,,23561000,1195000,598000,-313000,242000,1407000,93000,1285000,-700000,11905000,-1623000,1506000,-426000,,-69000,,89000,-406000,-39000,,-69000,,,-108000,34000,1026000,2823000,1797000,1080000,1.2858
2013,32203000,20404000,11799000,0.3664,3916000,24284000,-12142000,12142000,,16058000,36462000,,101000,601000,-761000,-0.0236,-948000,-0.0294,-515000,-1463000,-0.0454,-392000,-1071000,-0.0333,-0.32,-0.32,3357000,3369000,2062000,,2062000,6746000,5723000,2219000,16750000,1969000,1435000,,1435000,,3152000,54000,6610000,,23360000,3880000,46000,47000,47000,2087000,6060000,28000,,4213000,1728000,5969000,16051000,,16142000,,347000,8591000,-7419000,5699000,7218000,23360000,,23360000,-1071000,601000,514000,262000,-1215000,-1120000,637000,642000,10690000,500000,-409000,-435000,,-71000,,75000,-431000,-41000,,-71000,,,-112000,191000,-761000,2062000,2823000,-844000,1.3524
2014,37923000,23133000,14790000,0.3900,3964000,9801000,,9801000,,13765000,36898000,,136000,608000,1560000,0.0411,1025000,0.0270,-209000,816000,0.0215,85000,731000,0.0193,0.22,0.15,3398000,4856000,11238000,,11238000,6694000,6258000,1930000,26120000,2105000,1435000,,1435000,,3910000,397000,7847000,,33967000,4405000,28000,7000,7000,1836000,6276000,1700000,,4432000,1700000,7832000,19181000,,17625000,,359000,9495000,-8829000,15317000,16342000,33967000,,33967000,731000,608000,-260000,320000,9154000,-84000,-544000,506000,19844000,-10213000,340000,-744000,321000,-63000,,63000,-423000,-47000,,-63000,,9345000,9235000,24000,9176000,11238000,2062000,-404000,1.2631
2015,41142000,25308000,15834000,0.3849,3677000,10263000,,10263000,,13940000,39248000,,76000,637000,2658000,0.0646,1894000,0.0460,51000,1945000,0.0473,406000,1539000,0.0374,0.44,0.31,3469000,4929000,8048000,,8048000,8995000,6790000,4048000,27881000,2625000,1435000,,1435000,,3232000,443000,7735000,,35616000,6184000,,,,2173000,8357000,500000,,4476000,500000,5476000,17023000,,19904000,,369000,10607000,-11004000,15740000,15712000,35616000,,35616000,1539000,637000,-344000,554000,-320000,-3045000,-841000,2040000,19524000,-2227000,-161000,-1309000,,-98000,,98000,-1309000,1228000,,-98000,-263000,-2442000,-1575000,-145000,-3190000,8048000,11238000,-1470000,1.1176
2016,49801000,33693000,16108000,0.3234,5870000,14037000,,14037000,,19907000,53600000,,423000,1767000,-3624000,-0.0728,-5334000,-0.1071,-480000,-5814000,-0.1167,-1000,-5813000,-0.1167,-1.40,-1.40,4148000,4148000,14127000,,14127000,11499000,13666000,4296000,43588000,3843000,7794000,9185000,16979000,,4289000,274000,25385000,,68973000,10604000,300000,66000,,5213000,16117000,15512000,,1517000,987000,18016000,49133000,,47234000,,534000,4344000,-13420000,30281000,21739000,68973000,,68973000,-5813000,1767000,161000,754000,7947000,359000,-3255000,1539000,27471000,-11021000,-6205000,-1432000,-9255000,-238000,,-588000,-11513000,-500000,9457000,-238000,-434000,15512000,23797000,-826000,6079000,14127000,8048000,-7637000,1.1238
2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
