,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
1998,,,,,320000,210000,,210000,210000,740000,740000,,,10000,-730000,-Infinity,-740000,-Infinity,-30000,-770000,-Infinity,,-770000,-Infinity,-3.67,-3.67,210000,210000,20000,,20000,,,20000,40000,10000,,,,,,,,,40000,,,,,20000,20000,110000,,,,110000,,,130000,,250000,-3170000,,2830000,-90000,40000,,40000,-770000,10000,,,20000,,,,20000,400000,-340000,,,,,10000,10000,,,370000,,-10000,360000,,20000,20000,,-340000
1999,,,,,130000,500000,,130463,432700,693163,690000,,-10000,1336,-688664,-Infinity,-691826,-Infinity,-8174,-700000,-Infinity,,-700000,-Infinity,-2.00,-2.00,365442,365442,62185,,62185,,,,62185,3340,,,,,,,3340,,65525,19917,,,,8530,28447,110000,,,,110000,,,138447,,365443,-3866310,-3340,3431285,-72922,65525,,65525,-700000,1336,,,13738,,,,33738,357926,-327000,,,,,,,,367450,,,,367450,,40450,62185,21735,-327000
2000,,,,,1430000,2950000,,3152064,5543,4587607,4590000,,70000,1792,-4588208,-Infinity,-4585814,-Infinity,65814,-4520000,-Infinity,,-4520000,-Infinity,-10.00,-10.00,451934,451934,2584900,,2584900,,,305556,2890456,7397,,,,,,,7397,,2897853,25954,,,,,25954,,,,,,,,25954,,471958,-8385647,-5133,10790721,2871899,2897853,,2897853,-4520000,1792,,,2830764,,,,2864502,2601788,914344,-5849,,,,-200000,-205849,,3986720,,,-2172500,1814220,,2522715,2584900,62185,908495
2001,880000,870000,10000,0.0114,1590000,3640000,,4757388,-995,6346393,7220000,,100000,19405,-6120595,-6.9552,-6333428,-7.1971,93428,-6240000,-7.0909,,-6240000,-7.0909,-13.00,-13.00,479605,479605,604761,,604761,,20000,121358,746119,135836,,,,,,193015,328851,,1074970,326367,430000,,,,756367,,,,,,,,756367,,473675,-18921847,-22188,18788963,318603,1074970,,1074970,-6240000,19405,,,-2874750,,-20000,,-10248,5541319,-3554026,-147843,,,,,-147843,,1291730,,,430000,1721730,,-1980139,604761,2584900,-3701869
2002,,,,,160000,1080000,,1751487,-5452,1906035,1970000,,,22847,-1950000,-Infinity,-1905010,-Infinity,25010,-1880000,-Infinity,,-1880000,-Infinity,-4.00,-4.00,470872,470872,1405,,1405,,14916,2431,18752,45007,,,,,,5031,50038,,68790,765457,75079,,,,840536,,,,,,,,840536,,515871,-20805336,-26306,19544025,-771746,68790,,68790,-1880000,22847,,,-811536,,5084,,-821784,1742048,-926641,,,,,1390,1390,,261992,,,59903,321895,,-603356,1405,604761,-926641
2003,60000,30000,30000,0.5000,80000,,,896797,4301,981098,1010000,,-10000,12926,-947074,-15.7846,-943367,-15.7228,-6633,-950000,-15.8333,,-950000,-15.8333,-2.00,-2.00,627583,627583,17903,,17903,28200,9700,16926,72729,32081,,,,,,5031,37112,,109841,185725,10000,,,477695,673420,43250,,,,43250,,,716670,,706338,-21757900,-39232,20483965,-606829,109841,,109841,-950000,12926,,,221093,,5216,,-600691,13421,-702560,,,,,,,,,,,719058,719058,,16498,17903,1405,-702560
2004,80000,60000,20000,0.2500,250000,,,699378,3257,952635,1010000,,-20000,13134,-956866,-11.9608,-930238,-11.6280,-19762,-950000,-11.8750,,-950000,-11.8750,-1.00,-1.00,782125,782125,160214,,160214,25797,66150,15489,267650,21021,,,,,,5031,26052,,293702,148187,,,,340984,489171,43250,,,,43250,,,532421,,843307,-22709680,-52366,21680020,-238719,293702,,293702,-950000,13134,,,379170,,-56450,,-221521,-322638,-880334,-2074,,,,,-2074,,1054719,,,-30000,1024719,,142311,160214,17903,-882408
2005,70000,100000,-30000,-0.4286,390000,,,656346,1591,1047937,1190000,,-30000,13341,-1156659,-16.5237,-1023491,-14.6213,-116509,-1140000,-16.2857,,-1140000,-16.2857,-1.00,-1.00,893386,893386,1616,,1616,9968,23735,68,35387,7680,,,,,,291100,298780,,334167,256578,219150,,,519132,994860,,,,,,,,994860,,940955,-23850462,-65707,22314521,-660693,334167,,334167,-1140000,13341,,,-737952,,-4360,,-959473,1265113,-599498,,,,,,,,25000,,,415900,440900,,-158598,1616,160214,-599498
2006,230000,140000,90000,0.3913,190000,,,457649,13465,661114,1080000,,-100000,22324,-1027676,-4.4682,-557552,-2.4241,-392448,-950000,-4.1304,,-950000,-4.1304,-1.00,-1.00,967541,967541,43899,,43899,141498,6020,5570,196987,1037,,,,,,21600,22637,,219624,249177,292375,,,952846,1494398,124748,,,,124748,,,1619146,,991081,-24795755,-1037,22406189,-1399522,219624,,219624,-950000,22324,,,-337938,,-112,,-1297411,959272,-306342,,,,,,,,20000,,,328625,348625,,42283,43899,1616,-306342
2007,630000,320000,310000,0.4921,170000,,,437164,-40,607124,930000,,-170000,17522,-602478,-0.9563,-299937,-0.4761,-150063,-450000,-0.7143,,-450000,-0.7143,-0.42,-0.42,1077778,1077778,85887,,85887,6216,22900,68,115071,622,,,,,,17140,17762,,132833,195423,242175,,,886002,1323600,137055,,,,137055,,,1460655,,1219959,-25241477,-1452,22695148,-1327822,132833,,132833,-450000,17522,,,88882,,-16880,,-1208529,367582,23986,,,,,,,,109800,,,-91798,18002,,41988,85887,43899,23986
