,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,33900000,18100000,15800000,0.4661,,12300000,,12300000,1100000,13400000,31500000,,,1100000,1800000,0.0531,2400000,0.0708,-1700000,700000,0.0206,500000,200000,0.0059,0.05,0.05,4000000,4000000,1400000,,1400000,3800000,700000,900000,6800000,5500000,,,,,,4400000,9900000,,16700000,2700000,1700000,,,900000,5300000,4000000,,100000,800000,4900000,,,10200000,,,,-3000000,9500000,6500000,16700000,,16700000,200000,1100000,100000,,-1400000,,,,,100000,100000,-6300000,,-600000,,3100000,-3800000,,3400000,,-800000,300000,2900000,,2900000,,1800000,-6200000
1993,31900000,29000000,2900000,0.0909,,300000,,300000,1100000,1400000,30400000,,,1100000,2300000,0.0721,1500000,0.0470,-300000,1200000,0.0376,100000,1100000,0.0345,0.07,0.07,15714286,15714286,7300000,,7300000,3900000,600000,1400000,13200000,6100000,,4700000,4700000,,,1100000,11900000,,25100000,3100000,900000,,,700000,4700000,5100000,,200000,1300000,6600000,,,11300000,,,800000,-1200000,14200000,13800000,25100000,,25100000,1100000,1100000,100000,,100000,,,,,-600000,1800000,-1900000,,,,-1200000,-3100000,,8800000,,-100000,-1100000,7600000,,7600000,,1000000,-100000
1994,65800000,37400000,28400000,0.4316,,22400000,,22400000,2400000,24800000,62200000,,,2400000,4900000,0.0745,3600000,0.0547,-1100000,2500000,0.0380,700000,1800000,0.0274,0.13,0.13,13846154,13846154,5600000,,5600000,12800000,3500000,1800000,23700000,7000000,,8800000,8800000,,,5900000,21700000,,45400000,8600000,1100000,,,2500000,12200000,6600000,,900000,,7500000,,,19700000,,,2500000,-9200000,32400000,25700000,45400000,,45400000,1800000,2400000,100000,,,,,,,-4100000,200000,-4800000,,,,-5300000,-10100000,,8800000,,,-600000,8200000,,8200000,,7300000,-4600000
1995,23900000,18000000,5900000,0.2469,,18900000,,18900000,2500000,21400000,39400000,,,2500000,-12400000,-0.5188,-15500000,-0.6485,600000,-14900000,-0.6234,-1700000,-13200000,-0.5523,-0.83,-0.83,15808383,15808383,200000,,200000,9000000,3200000,900000,13300000,7200000,,12500000,12500000,,,2900000,22600000,,35900000,8500000,1500000,,,6500000,16500000,9000000,,,,9000000,,,25500000,,,-10800000,-9900000,31100000,10400000,35900000,,35900000,-13200000,2500000,-1700000,,,,,,,7800000,-4600000,-2100000,,,,-1400000,-3500000,,100000,,-200000,3100000,3000000,,3000000,,5400000,-6700000
1996,90300000,55700000,34600000,0.3832,,27000000,,27000000,3000000,30000000,85700000,,,3000000,5800000,0.0642,4600000,0.0509,-1800000,2800000,0.0310,300000,2500000,0.0277,0.16,0.16,15625000,15625000,-2300000,,-2300000,11300000,3200000,2200000,14400000,11700000,,16300000,16300000,,,3800000,31800000,,46200000,9900000,2000000,,,6200000,18100000,11300000,,,,11300000,,,29400000,,,-8800000,-10800000,36400000,16800000,46200000,,46200000,2500000,3000000,200000,,,,,,,-2500000,3200000,-3300000,,,,-5000000,-8300000,,3000000,,,-400000,2600000,,2600000,,200000,-100000
1997,128800000,82700000,46100000,0.3579,,34200000,,34200000,3700000,37900000,120600000,,,3700000,8800000,0.0683,8200000,0.0637,-3100000,5100000,0.0396,1700000,3400000,0.0264,0.19,0.19,17894737,17894737,3800000,,3800000,20500000,4400000,4000000,32700000,13500000,,24200000,24200000,,,6300000,44000000,,76700000,14000000,3500000,,,8300000,25800000,28700000,,,,28700000,,,54500000,,,-5700000,-13300000,41200000,22200000,76700000,,76700000,3400000,3700000,300000,,,,,,,-3100000,4300000,-4400000,,,,-13900000,-18300000,,2000000,,-300000,18400000,20100000,,20100000,,-2300000,-100000
1998,194400000,129300000,65100000,0.3349,,46700000,,46700000,5200000,51900000,181200000,,,5200000,13400000,0.0689,13200000,0.0679,-5000000,8200000,0.0422,3100000,5100000,0.0262,0.24,0.24,20816327,20816327,2600000,,2600000,30900000,5500000,5200000,44200000,24500000,,53900000,53900000,,,4100000,82500000,,126700000,19700000,7200000,,,9500000,36400000,38200000,,,,38200000,,,74600000,,,4900000,-18600000,65800000,52100000,126700000,,126700000,5100000,5200000,400000,,,,,,,-1100000,9600000,-5800000,,,,-34300000,-40100000,,20400000,,-200000,9200000,29400000,,29400000,,3700000,3800000
1999,262700000,175600000,87100000,0.3316,,58300000,,58300000,8100000,66400000,242000000,,,8100000,21700000,0.0826,20700000,0.0788,-7100000,13600000,0.0518,5800000,7800000,0.0297,0.31,0.31,25161290,25161290,4600000,,4600000,41300000,8000000,6800000,60700000,25900000,,87200000,87200000,,,11200000,124300000,,185000000,26000000,1700000,,,7300000,35000000,84500000,,,-100000,84400000,,,119400000,,,11900000,-24700000,78400000,65600000,185000000,,185000000,7800000,8100000,-200000,,,,,,,-7300000,8400000,-48500000,,,,-3300000,-51800000,,4600000,,-200000,41200000,45600000,,45600000,,2500000,-40100000
2000,340000000,226200000,113800000,0.3347,,75900000,,75904000,10107000,86011000,312200000,,-7800000,10107000,20207000,0.0594,27870000,0.0820,-7870000,20000000,0.0588,8000000,9900000,0.0291,0.38,0.36,25968421,27411111,3297000,,3297000,53170000,8929000,9554000,74950000,29693000,,117495000,117495000,,,8749000,155937000,,230887000,11752000,2733000,,,37076000,51561000,102177000,,1836000,,104013000,,,155574000,,53849000,15614000,-24700000,30550000,75313000,230887000,,230887000,9900000,10107000,1087000,,-3999000,,-949000,,,2578000,19673000,-8824000,-22069000,,,-1913000,-32806000,,465000,-692000,-190000,11805000,11388000,415000,-1330000,3297000,4627000,10849000
