,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2005,1300000,944000,356000,0.2738,,938000,139000,1077000,5694000,6771000,7715000,280000,,301000,-5828000,-4.4831,-6415000,-4.9346,286000,-6129000,-4.7146,,-6129000,-4.7146,-41.00,-41.00,14901000,14901000,2586000,15757000,18343000,,,2866000,21209000,707000,,,,,,2851000,3558000,,24767000,1341000,169000,597000,,750000,2260000,411000,,,2031000,2442000,,21000,4702000,,745000,-19769000,,39089000,20065000,24767000,,24767000,-6129000,301000,,214000,-1635000,,,,,,-7249000,-112000,,-5359000,4041000,,-1430000,-16000,,,,265000,249000,,-8430000,2585000,11015000,-7361000,1.1843
2006,6195000,2201000,3994000,0.6447,,1635000,207000,1842000,9340000,11182000,13383000,1200000,,298000,-5744000,-0.9272,-7239000,-1.1685,1197000,-6042000,-0.9753,,-6042000,-0.9753,-34.00,-34.00,17769000,17769000,6159000,53664000,59823000,,,4450000,64273000,774000,,,,,,4208000,4982000,,69255000,2896000,585000,1191000,,6556000,10037000,2723000,,,126000,2849000,,15000,12886000,,1249000,-26145000,,81265000,56369000,69255000,,69255000,-6042000,298000,,1187000,4867000,,,,,50000,360000,-752000,,-99449000,61209000,,-38992000,-169000,41493000,,,882000,42206000,,3574000,6159000,2585000,-392000,1.3199
2007,14290000,2766000,11524000,0.8064,,,,,20615000,20615000,23381000,,,536000,-8382000,-0.5866,-9091000,-0.6362,173000,-8918000,-0.6241,,-8918000,-0.6241,-0.36,-0.36,25082000,25082000,2482000,48301000,50783000,,,4812000,55595000,1517000,,,,,,6041000,7558000,,63153000,9670000,,,,876000,10546000,,,,3001000,3001000,,,13547000,,1259000,-34461000,,82808000,49606000,63153000,,63153000,-8918000,536000,,1260000,-2271000,,,,,111000,-9282000,-1296000,,,5966000,304000,4974000,-708000,293000,,,1046000,631000,,-3677000,2482000,6159000,-10578000,1.459
2008,12924000,2558000,10366000,0.8021,,,,,21372000,21372000,23930000,,,539000,-9313000,-0.7206,-11006000,-0.8516,1154000,-9852000,-0.7623,,-9852000,-0.7623,-0.38,-0.38,25665000,25665000,10885000,22947000,33832000,,,18377000,52209000,8523000,,,,,,130000,8653000,,60862000,9721000,,,,3098000,12819000,,,,6702000,6702000,,,19521000,,1296000,-44060000,,84105000,41341000,60862000,,60862000,-9852000,539000,,1344000,-7629000,,,,,857000,-14741000,-1902000,,-15913000,41460000,-1124000,22521000,-826000,,,,1449000,623000,,8403000,10885000,2482000,-16643000,1.398
2009,7716000,3347000,4369000,0.5662,,8517000,10059000,18576000,1328000,19904000,23251000,,,1023000,-13603000,-1.7630,-15535000,-2.0133,909000,-14626000,-1.8955,,-14626000,-1.8955,-0.56,-0.56,26299000,26299000,46448000,2746000,49194000,7071000,,1000,56266000,7943000,,,,,,10000,7953000,,64219000,8369000,723000,,,173000,9265000,7554000,,,278000,7832000,,,17097000,,1832000,-63223000,219000,108294000,47122000,64219000,,64219000,-14626000,1023000,,1774000,6778000,,,,,-885000,-5936000,-511000,,-549000,20000000,,18940000,-1457000,23117000,-300000,,1199000,22559000,,35563000,46448000,10885000,-6447000,1.4318
2010,4320000,3427000,893000,0.2067,,6270000,7056000,13326000,1257000,14583000,18010000,,,1100000,-12558000,-2.9069,-13690000,-3.1690,32000,-13658000,-3.1616,,-13658000,-3.1616,-0.36,-0.36,37435000,37435000,31818000,2763000,34581000,6083000,,,40664000,7335000,,,,,,11000,7346000,,48010000,6660000,701000,,,13000,7374000,6786000,,,334000,7120000,,,14494000,,1884000,-76883000,341000,108174000,33516000,48010000,,48010000,-13658000,1100000,,35000,-666000,,,,,-260000,-13449000,-408000,,,,119000,-289000,-789000,8000,-112000,,,-893000,,-14630000,31818000,46448000,-13857000,1.3379
2011,11740000,1638000,10102000,0.8605,,,9788000,9788000,7884000,17672000,19310000,945000,520000,901000,-5559000,-0.4735,-7570000,-0.6448,590000,-6980000,-0.5945,,-6980000,-0.5945,-0.19,-0.19,37687000,37687000,46606000,,46606000,,,6369000,52975000,6442000,,,,,,692000,7134000,,60109000,,13221000,,,2273000,15494000,,,,17990000,17990000,,,33484000,,1884000,-6980000,,31721000,26625000,60109000,,60109000,-6980000,901000,,219000,19120000,,,,,-274000,12986000,-322000,,,2767000,,2445000,-719000,60000,,,,-659000,17000,14788000,46606000,31818000,12664000,1.2945
2012,10377000,6863000,3514000,0.3386,,9327000,406000,9733000,-2850000,6883000,13746000,,225000,839000,-2135000,-0.2057,-3386000,-0.3263,187000,-3199000,-0.3083,,-3199000,-0.3083,-0.08,-0.08,37802000,37802000,30584000,2032000,32616000,7229000,,1152000,40997000,6824000,,,,475000,,,7299000,,48296000,4670000,1178000,1711000,7663000,1853000,15364000,3327000,,,6240000,9567000,,3756000,24931000,,1897000,-87069000,-17000,108553000,23364000,48295000,1000,48296000,-3199000,839000,,,-8559000,-2012000,,969000,-7516000,444000,-10475000,-1225000,,-2032000,,-154000,-3411000,-2264000,116000,,,,-2148000,12000,-16022000,30584000,46606000,-11700000,1.3194
2013,12469000,7579000,4890000,0.3922,,10384000,283000,10667000,-3004000,7663000,15242000,,194000,880000,-1818000,-0.1458,-2793000,-0.2240,-99000,-2892000,-0.2319,,-2892000,-0.2319,-0.07,-0.07,38703000,38703000,38360000,2989000,41349000,7062000,,939000,49350000,6258000,,,,272000,,2000,6532000,,55882000,5141000,613000,2092000,1259000,2265000,9278000,4206000,,,2112000,6318000,,3188000,15596000,,2287000,-89964000,-38000,128001000,40286000,55882000,,55882000,-2892000,880000,,325000,-9415000,379000,,-5521000,-4273000,135000,-10967000,-433000,-120000,-2996000,2476000,115000,-958000,-1186000,19085000,,,1778000,19677000,23000,7776000,38360000,30584000,-11400000,1.3745
2014,907000,12087000,-11180000,-12.3264,,12503000,314000,12817000,-4056000,8761000,20848000,,165000,2344000,-17138000,-18.8953,-19966000,-22.0132,319000,-19647000,-21.6615,,-19647000,-21.6615,-0.39,-0.39,50152000,50152000,64286000,4952000,69238000,8585000,,1491000,79314000,5931000,,5362000,5362000,,,84000,11377000,,90691000,6846000,453000,2386000,885000,2591000,10775000,3753000,,,1536000,5289000,,2707000,16064000,,2648000,-109528000,-241000,181747000,74626000,90690000,1000,90691000,-19647000,2344000,,377000,-1300000,-2074000,,1657000,-883000,92000,-18134000,-2343000,-60000,-1963000,541000,2000,-3823000,-613000,47785000,-70000,,848000,47950000,-68000,25926000,64286000,38360000,-20477000,1.2097
