,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,,,,,4250000,4267850,,4267850,,8517850,8517850,,,,-8517850,-Infinity,-8517850,-Infinity,,-8517850,-Infinity,,,,-1.35,-1.35,6414010,6414010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8500000,5836,,,5836,9,-8517850,-12014,,,,,,,,10000,,,2231,12231,,,217,,-12014
2014,,,,,171781,895503,,895503,,1067284,1067284,,,,-1067284,-Infinity,-1067284,-Infinity,,-1067284,-Infinity,,-1067284,-Infinity,-0.89,-0.89,1197774,1197774,9,,9,,,,9,,,,,,,,,,9,,,,,,,,,,,,,,,,9,,,,9,,9,9,-1067284,,,807157,,,,210085,9,-88571,-348698,,,,,,,-2231,,,,366680,364449,,15751,15968,217,-348698
2015,,,,,3828775,4261507,774400,5035907,,8864682,8864682,20074,176488,,-8844608,-Infinity,-8864682,-Infinity,-29873,-8894555,-Infinity,,-8894555,-Infinity,-0.16,-0.16,57048406,57048406,418893,378000,796893,8833,,410621,1216347,,,,,,,,,,1216347,,,,,1197804,1197804,,,,1581444,1581444,,,2779248,,16358093,-18479689,-971640,1530335,-1562901,1216347,,1216347,-8894555,,,1397114,18534,-8945,,979040,18543,1157622,-6321285,,,-378000,,,-378000,,7056554,,,426174,7482728,-380518,402925,418893,15968,-6321285
2016,,,,,4723000,5651000,,5651000,,10374000,10374000,111000,,,-8597000,-Infinity,-10374000,-Infinity,-1666000,-12040000,-Infinity,,-12040000,-Infinity,-0.14,-0.14,83355095,83355095,2669000,,2669000,225000,,556000,3450000,,,,,,,,,,3450000,2161000,,,,4733000,6894000,,,,,,,,6894000,,30897000,-38345000,-1728000,,-3444000,3450000,,3450000,-12040000,,,1462000,-5153568,174000,,345000,-3444000,7846568,-7885000,,,,,,,,7903000,,,94000,7997000,-87000,25000,2669000,2644000,-7885000
2017,,,,,14387000,8466000,,8466000,,22853000,22853000,,,17000,-22836000,-Infinity,-22853000,-Infinity,-5171000,-28024000,-Infinity,,-28024000,-Infinity,-0.30,-0.30,93163700,93163700,5562000,,5562000,704000,,352000,6618000,173000,,,,,,18000,191000,,6809000,3479000,,,233000,10587000,14299000,,,,,,,,14299000,,52230000,-66369000,47000,6602000,-7490000,6809000,,6809000,-28024000,17000,,1818000,-4237000,-479000,,1318000,-7681000,11101000,-19325000,-190000,,,,,-190000,,20878000,,,1340000,22218000,190000,2893000,5562000,2669000,-19515000
2018,478000,,,,9939000,17214000,,17214000,,27153000,27153000,,,59000,-28564000,-59.7573,-26675000,-55.8054,-1948000,-28623000,-59.8808,,-28623000,-59.8808,-1.26,-1.26,22786192,22786192,25583000,,25583000,275000,392000,711000,26961000,554000,,,,,,312000,866000,,27827000,2392000,,,,15581000,17973000,,,,,,,,17973000,,26000,-94992000,-591000,105411000,9854000,27827000,,27827000,-28623000,59000,,8095000,16669000,,-392000,-1087000,8988000,-15821000,-19621000,-440000,,,,,-440000,,38526000,,,1502000,40028000,54000,20021000,25583000,5562000,-20061000
2019,1496000,846000,650000,0.4345,8061000,,,,16585000,24646000,25492000,,,191000,-9590000,-6.4104,-23996000,-16.0401,14215000,-9781000,-6.5381,,-9781000,-6.5381,-0.37,-0.37,26352642,26352642,5459000,,5459000,574000,598000,610000,7241000,1264000,1242000,582000,1824000,,,18000,3106000,,10347000,1676000,172000,,430000,1524000,3802000,,245000,,465000,710000,,637000,4512000,,31000,-104773000,-902000,111479000,5835000,10347000,,10347000,-9781000,191000,,4691000,-5549000,-438000,-206000,-1116000,3439000,-10551000,-20999000,-353000,-416000,,,-75000,-769000,,1685000,,,-32000,1653000,-9000,-20124000,5459000,25583000,-21352000
2020,661000,388000,273000,0.4130,4582000,,,,10077000,14659000,15047000,,,482000,-13648000,-20.6475,-14386000,-21.7640,256000,-14130000,-21.3767,,-14130000,-21.3767,-0.34,-0.34,41922719,41922719,3331000,,3331000,230000,389000,735000,4685000,576000,759000,527000,1286000,,,,1862000,,6547000,747000,59000,,281000,1337000,2424000,,220000,,32000,252000,,91000,2676000,,1000,-118903000,-1099000,123872000,3871000,6547000,,6547000,-14130000,482000,,2529000,-1178000,-4000,4000,-635000,2261000,559000,-11738000,-70000,,,,54000,-9000,-323000,10653000,,,-692000,9638000,-19000,-2128000,3331000,5459000,-11808000
2021,522000,298000,224000,0.4291,5990000,,,12176000,200000,18366000,18664000,,,,-18132000,-34.7356,-18142000,-34.7548,10000,-18132000,-34.7356,,-18132000,-34.7356,-7.79,-7.79,2326893,2326893,11005000,,11005000,251000,476000,862000,12594000,412000,763000,333000,1096000,,,,1508000,,14102000,1069000,3000,,148000,1433000,2653000,,193000,,,193000,,,2846000,,4000,-137035000,-1125000,149412000,11256000,14102000,,14102000,-18132000,,,,7680000,,,,9941000,-2936000,-13388000,,,,,-56000,-56000,,,,,21126000,21126000,-8000,7674000,,3331000,-13388000
