,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,,,,,,,,,29735000,29735000,29735000,,,,-29687000,-Infinity,-29687000,-Infinity,,-29687000,-Infinity,,-29687000,-Infinity,-11.87,-11.87,2500000,2500000,14652000,,14652000,,,,14652000,,,,,,,,,,14652000,,,,,10072000,10072000,10072000,,,,10072000,,,14652000,,,,,4580000,4580000,19232000,-4580000,14652000,-29687000,,,,,,,,4580000,6072000,-23615000,,,,,,,,,,,12500000,12500000,,-11115000,14652000,25767000,-23615000
2008,,,,,,,,,24916000,24916000,24916000,,,,-24891000,-Infinity,-24891000,-Infinity,,-24891000,-Infinity,,-24891000,-Infinity,-9.96,-9.96,2500000,2500000,2647000,,2647000,,,,2647000,,,,,,,,,,2647000,,,,,15958000,15958000,15958000,,,,15958000,,,2647000,,250000,,,,-13311000,-10664000,13311000,2647000,-24891000,,,,-17891000,,,,-13311000,23777000,-19005000,,,,,,,,,,,7000000,7000000,,-12005000,2647000,14652000,-19005000
2009,,,,,,,,,,,,,,,-20009000,-Infinity,-20009000,-Infinity,,-20009000,-Infinity,,-20009000,-Infinity,-8.00,-8.00,2500000,2500000,8688000,,8688000,,,,8688000,,,,,,,,,,8688000,,,,,11508000,11508000,11508000,,,,11508000,,,8688000,,250000,,,,-2820000,5868000,2820000,8688000,-20009000,,,,10491000,,,,-2820000,-14941000,-24459000,,,,,,,,,,,30500000,30500000,,6041000,8688000,2647000,-24459000
2010,,,,,,20530,,20530,,20530,20530,4,,,-20530,-Infinity,-20530,-Infinity,4,-20526,-Infinity,,-20526,-Infinity,-0.01,-0.01,2500000,2500000,200000,,200000,,3400000,100000,3700000,1100000,,,,400000,,,1500000,,5200000,800000,,,,8100000,8900000,100000,,,100000,200000,,,9100000,,,-23900000,-500000,20500000,-3900000,5200000,,5200000,-5950000,220000,,,-5199654,,,,-5200000,6119654,-4810000,,,,,,,,,,,2290000,2290000,,-2530000,-2530000,,-4810000
2011,,,,,,26464,,26464,,26464,26464,4,,,-26464,-Infinity,-26464,-Infinity,4,-26460,-Infinity,,-26460,-Infinity,-0.01,-0.01,2500000,2500000,8512,,8512,,,,8512,,,,,,,,,,8512,,,,,9818,9818,,,,,,,,9818,,250,-140056,,138500,-1306,8512,,8512,-26460,,,,5198694,,,,-1306,-5201234,-29000,,,,,,,,,,,25500,25500,,-3500,8512,12012,-29000
2012,1118118,669056,449062,0.4016,3469078,3142289,,3142289,1746864,8358231,9027287,20924,30683,182089,-7706156,-6.8921,-7909169,-7.0736,-9759,-7918928,-7.0824,-617615,-7301313,-6.5300,-1.57,-1.57,4654303,4654303,12535672,,12535672,39112,1265593,107761,13948138,779297,,,,,,827984,1607281,,15555419,1058671,11569,,,747079,1817319,3957414,,,356940,4314354,,89459,6131673,,462,-37109328,,46532612,9423746,15555419,,15555419,-7301313,182089,,626787,12132125,-39112,-118248,-244743,12130819,-12543483,-6903795,-118853,,,,,-118853,-209730,17287288,-150000,,2542991,19470549,,12447901,12535672,87771,-7022648
2013,3067577,2023441,1044136,0.3404,9303077,4365334,,4365334,2418156,16086567,18110008,7623,618225,210633,-14698388,-4.7915,-15042431,-4.9037,-484815,-15527246,-5.0617,,-15527246,-5.0617,-2.38,-2.38,6531029,6531029,26149477,2935184,29084661,,1669058,298730,31052449,765299,,,,,,162195,927494,,31979943,2709489,12654,,75556,860147,3657846,4997728,1580370,,170640,6748738,,77890,10406584,,929,-52636574,-1036016,75245020,21573359,31979943,,31979943,-15527246,210633,,888295,15263784,39112,-403465,1608980,27394603,-11722620,-10887154,-196635,,-2935184,,,-3131819,-11569,27030820,,,613527,27632778,,13613805,26149477,12535672,-11083789
2014,5915545,3742367,2173178,0.3674,9517014,4823869,,4823869,7659117,22000000,21934078,14217,1286215,247852,-15830820,-2.6761,-16018533,-2.7079,-1346354,-17364887,-2.9355,-551724,-16813163,-2.8422,-1.81,-1.81,9291823,9291823,17199030,4652675,21851705,383961,1708763,143586,24088015,2840698,,,,,,298784,3139482,,27227497,1779197,13841,,75556,2329303,4197897,14904766,1504815,,611369,17020950,,65236,21218847,,929,-69449737,-1283868,76741326,6008650,27227497,,27227497,-16813163,247852,,1248454,-6593993,-383961,-39704,-937779,19890118,7205940,-14704910,-2323251,,-1717492,,,-4040743,-12654,,,,9807860,9795206,,-8950447,17199030,26149477,-17028161
