,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
1986,1415600000,1040500000,375100000,0.2650,,309900000,,309900000,23800000,333700000,1374200000,,,23800000,66100000,0.0467,41400000,0.0292,900000,42300000,0.0299,18400000,23900000,0.0169,0.34,0.34,70294118,70294118,110600000,,110600000,232400000,414000000,15300000,772300000,98900000,,36900000,36900000,,,,135800000,,908100000,,3400000,,,145800000,149200000,111900000,,,100000,112000000,,,261200000,,,491600000,-77200000,232500000,646900000,908100000,,908100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,1539300000,1136800000,402500000,0.2615,,325000000,,325000000,27300000,352300000,1489100000,,,27300000,73900000,0.0480,50200000,0.0326,-3600000,46600000,0.0303,23800000,22800000,0.0148,0.32,0.32,71250000,71250000,213300000,,213300000,244600000,435400000,12500000,905800000,121500000,,35100000,35100000,,,,156600000,,1062400000,,4000000,,,176500000,180500000,224000000,,,,224000000,,,404500000,,,496600000,-96700000,258000000,657900000,1062400000,,1062400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,1817200000,1350200000,467000000,0.2570,,347600000,,347600000,29200000,376800000,1727000000,,,29200000,115500000,0.0636,90200000,0.0496,-3900000,86300000,0.0475,34100000,52200000,0.0287,0.73,0.73,71506849,71506849,152300000,,152300000,297600000,538500000,12300000,1000700000,117700000,,34100000,34100000,,,100000,151900000,,1152600000,,5300000,,,230000000,235300000,221200000,,,100000,221300000,,,456600000,,,531000000,-113200000,278200000,696000000,1152600000,,1152600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,1918700000,1440900000,477800000,0.2490,,359200000,,359200000,29800000,389000000,1829900000,,,29800000,117100000,0.0610,88800000,0.0463,-1500000,87300000,0.0455,33300000,54000000,0.0281,0.76,0.76,71052632,71052632,93800000,,93800000,262000000,479500000,147300000,982600000,106200000,,37100000,37100000,,,100000,143400000,,1126000000,112100000,2700000,,,64700000,179500000,211100000,,,,211100000,,,390600000,,,567100000,-111200000,279500000,735400000,1126000000,,1126000000,54000000,29800000,600000,,26700000,,53500000,,803100000,2700000,113800000,-22600000,,-61800000,,21100000,-63300000,,,,-17800000,-11100000,-28900000,,,,72200000,91200000
1990,1751300000,1284000000,467300000,0.2668,,340900000,,340900000,28400000,369300000,1653300000,,,28400000,127100000,0.0726,98000000,0.0560,700000,98700000,0.0564,42200000,56500000,0.0323,0.79,0.79,71518987,71518987,103900000,,103900000,257500000,425500000,242800000,1029700000,94800000,,33000000,33000000,,,,127800000,,1157500000,114400000,3100000,,,68400000,185900000,201900000,,,,201900000,,,387800000,,,602100000,-129600000,297200000,769700000,1157500000,,1157500000,56500000,28400000,-4900000,,40700000,,48100000,,843800000,28400000,149100000,-17400000,,-99300000,,4200000,-112500000,,,,-20600000,-5900000,-26500000,,,,93800000,131700000
1991,1740800000,1293500000,447300000,0.2570,,335900000,,335900000,24800000,360700000,1654200000,,,24800000,124800000,0.0717,86600000,0.0497,13400000,100000000,0.0574,38400000,61600000,0.0354,0.86,0.86,71627907,71627907,95900000,,95900000,250600000,442900000,248500000,1037900000,97300000,,46300000,46300000,,,,143600000,,1181500000,103000000,1300000,,,74700000,179000000,201100000,,,,201100000,,,380100000,,,642400000,-135700000,294700000,801400000,1181500000,,1181500000,61600000,24800000,500000,,15100000,,-9100000,,858900000,-28900000,73100000,-20400000,,-4500000,,-21500000,-46400000,,,-11100000,-21400000,-2000000,-34500000,,,,103900000,52700000
1992,1759000000,1326600000,432400000,0.2458,,338700000,,338700000,24000000,362700000,1689300000,,,24000000,107400000,0.0611,69700000,0.0396,13700000,83400000,0.0474,32900000,50500000,0.0287,0.71,0.71,71126761,71126761,56900000,,56900000,312700000,458200000,251300000,1079100000,101700000,,61900000,61900000,,,,163600000,,1242700000,144100000,400000,,,85700000,230200000,175300000,,,,175300000,,,405500000,,,671600000,-144500000,310100000,837200000,1242700000,,1242700000,50500000,24000000,-1300000,,-10000000,,-1700000,,848900000,13800000,77000000,-25100000,,,,-45000000,-70100000,,,,-21300000,-24700000,-46000000,,,,95900000,51900000
1993,2238000000,1728400000,509600000,0.2277,,384000000,,384000000,22800000,406800000,2135200000,,,22800000,137000000,0.0612,102800000,0.0459,11400000,114200000,0.0510,45100000,69100000,0.0309,0.96,0.96,71979167,71979167,219800000,,219800000,359200000,491800000,4800000,1075600000,102500000,,69200000,69200000,,,,171700000,,1247300000,182200000,100000,,,90200000,272500000,106600000,,,,106600000,,,379100000,,,719300000,-159800000,308700000,868200000,1247300000,,1247300000,69100000,22800000,1700000,,-45800000,,-13200000,,803100000,2100000,49900000,-15100000,,,,217700000,202600000,,,,-21300000,-68200000,-89500000,,,,56900000,34800000
1994,3548000000,2852000000,696000000,0.1962,,481000000,,481400000,49600000,531000000,3383000000,,-15000000,31800000,168800000,0.0476,187500000,0.0528,-32500000,155000000,0.0437,67000000,85000000,0.0240,1.04,1.04,81694000,81694000,54000000,,54000000,574000000,627000000,9000000,1264000000,115000000,408000000,,408000000,,,1000000,524000000,,1788000000,253000000,,,,123000000,376000000,303000000,,,,303000000,,,679000000,,41000000,780000000,-20000000,308000000,1109000000,1788000000,,1788000000,85000000,31800000,-10300000,,84900000,-215000000,-135000000,,888000000,-169400000,22000000,-21400000,,,,-333200000,-354600000,,,,-29700000,196100000,166400000,200000,-166000000,54000000,220000000,600000
1995,4300013000,3483649000,816364000,0.1899,,526019000,,526019000,28862000,554881000,4038530000,,,36863000,280237000,0.0652,261483000,0.0608,-18109000,243374000,0.0566,103101000,140273000,0.0326,1.66,1.66,86842000,86842000,49332000,,49332000,713644000,747477000,13838000,1524291000,145611000,419479000,,419479000,,,36214000,601304000,,2125595000,314887000,493000,,,151820000,467200000,419016000,,,,419016000,,,886216000,,41204000,896102000,-176748000,478821000,1239379000,2125595000,,2125595000,140273000,36863000,5484000,,169091000,,-103550000,,1057091000,-337347000,14364000,-50547000,-54911000,,,,-105458000,,,,-18320000,103793000,85473000,1077000,-4544000,49332000,53876000,-36183000
