,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,7814037,,,,,5008918,202430,5211348,,,,6910208,1013041,271632,2854190,0.3653,,,,1569517,0.2009,596055,973462,0.1246,0.32,0.31,3065598,3107084,9026305,,9026305,983958,,,,5463598,,,,4524612,,,,181872350,181872350,991894,,,,,,10767815,,,,10767815,173036493,,162268678,,32975,8902839,-3356,,19603672,181872350,,181872350,973462,271632,443844,39761,185146,-198498,,-49057,,-73031,1840814,-159363,,-3207404,871569,-25119888,-27615086,,,,,13994180,13994180,,-11780092,7776305,19556397,1681451
2015,8492726,,,,,5259746,206065,5465811,2534189,8000000,,7434084,1174935,319843,3487318,0.4106,,,,1992540,0.2346,710224,1282316,0.1510,0.42,0.41,3075606,3099616,22012653,,22012653,1044271,,-79752,22977172,5551790,,,,3697000,,182803751,192052541,,215029713,18408315,,,,,,,,,1765189,1765189,195863692,,194098503,,32975,10185155,-4055,10717135,20931210,215029713,,215029713,1282316,319843,566457,174136,-752441,-60313,,37870,,339729,1930040,-408834,,,808958,-20017246,-19617122,-12394023,17354449,,,26463004,31423430,,13736348,21512653,7776305,1521206
2016,9719030,,,,,5749422,215681,5965103,3034897,9000000,,8379514,1044687,343651,2933902,0.3019,,,,1545564,0.1590,490806,1054758,0.1085,0.32,0.32,3264979,3264979,14947296,,14947296,1147467,,664755,16759518,5274461,,,,1446495,,201606703,208327659,,225087177,1198850,,,,,,,,,1416093,1416093,190529184,,189113091,,34771,11239913,4076,24695326,35974086,225087177,,225087177,1054758,343651,344906,178752,337011,-103196,,138984,,1050049,3309127,-124475,,-469253,2715863,-20665661,-18543526,,,-951912,,9620954,8669042,,-6565357,14947296,21512653,3184652
2017,10800851,,,,,6033785,239677,6273462,3726538,10000000,,9295577,1140074,342875,3398818,0.3147,,,,1915869,0.1774,680824,1235045,0.1143,0.37,0.35,3299269,3499558,4881007,,4881007,1297908,,1410955,7589870,5424855,,,,2146933,,238680830,246252618,,253842488,820229,,,,,,6745400,,,778120,7523520,225794705,,218271185,,33725,12474958,-10582,23073202,35571303,253842488,,253842488,1235045,342875,561635,266347,-408898,-150441,,-363621,,798295,2795299,-493269,,-985400,253061,-39283178,-40508786,-10395000,,-1638960,,39681158,27647198,,-10066289,4881007,14947296,2302030
2018,12188251,,,,,6479116,241458,6720574,,,,11529285,1832940,418326,4803673,0.3941,,,,2552407,0.2094,1143428,1408979,0.1156,0.45,0.44,3321162,3342145,4754343,1272916,6027259,1582699,,266483106,274093064,6042544,,1415705,1415705,1973070,,,9431319,292955702,283524383,1971388,1543000,,,,3514388,5000000,,,,5000000,247457128,,245971516,,33155,13883937,-35245,23671020,37552867,283524383,,283524383,1408979,418326,461613,387760,-241064,-284791,,191159,,1065251,3500865,-1218859,,,139788,-29547117,-30386188,-24895400,,-605793,,52259852,26758659,,-126664,4754343,4881007,2282006
2019,13942731,,,,,7660065,321527,7981592,,,,13556892,3053166,631214,5803166,0.4162,,,,2118786,0.1520,537099,1581687,0.1134,0.47,0.47,3341690,3363897,4559672,9364450,13924122,2120629,,296176634,312221385,6412662,,1965132,1965132,9634925,,,18012719,348246823,330234104,3134690,,,,,,5000000,,,,5000000,297008236,,292008236,,32011,15465624,-2675,22730908,38225868,330234104,,330234104,1581687,631214,14344,388681,340177,-537930,,903302,,872877,3828980,-850891,,-10110184,2494203,-38655760,-47122632,-31952400,,-1329937,,76381318,43098981,,-194671,4559672,4754343,2978089
