,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2000,1,,,,939362,,,614247,,1553609,1605619,,,52009,-1545301,-2287030.8430,-1605618,-2376299.4317,8309,,,,-1597310,-2364003.6704,-3.10,-3.10,536639,536639,111116,,111116,29868,,294888,435872,207322,,,,,,-1,207321,,643193,423503,,,,56008,479511,33382,,,83569,116951,,,596461,,,-3007525,-72157,3126414,46732,643193,,643193,-1597310,52009,,,351847,,,,-43639,-30388,-1223842,-32316,,,,,-32316,,1229418,,,51066,1280484,,24326,111116,86790,-1256158
2001,1,-55234,55234,83597.0234,1910109,,,738719,55234,2704061,2648828,,,55234,-2399425,-3631530.0168,-2648827,-4009001.1225,194170,,,,-2454658,-3715126.0402,-20.68,-20.68,122023,607094,9350861,,9350861,135029,,449312,9935202,519990,,,,,,,519990,,10455192,441273,,,,83980,525253,8772,,,101382,110155,,,635408,,,-5395614,-170325,15385723,9819784,10455192,0,10455192,-2454658,55234,,,9453587,,,,9409948,-9742629,-2688466,-331604,,,,8404,-323200,,12278156,,,-24286,12253870,,9242204,9350861,108657,-3020070
2002,,,,,3133561,,,907398,,4040959,4040959,,,123763,-4238555,-Infinity,-4040959,-Infinity,321358,,,,-3719600,-Infinity,-19.26,-19.26,192508,962544,207061,5368175,5575236,138434,,470218,6183887,632915,,,,,,,632915,,6816803,634863,,,,59227,694089,,,,41956,41956,,,736045,,,-9104541,-352663,15537961,6080758,6816803,,6816803,-3719600,123763,,,-3920150,,,,5489798,4286971,-3229017,-298723,,-5368175,,-130103,-5797000,,,,,-33343,-33343,,-9059360,207061,9266421,-3527740
2003,,,,,3545710,,,1781021,,5326731,6744718,,,1605814,-5218340,-Infinity,-6744718,-Infinity,79437,-6665281,-Infinity,-518196,-6147085,-Infinity,-20.14,-20.14,309637,1421015,2151480,,2151480,22272,,1158889,3332640,486273,,,,,,21840710,22326983,,25659624,1040105,,,,47514,1087618,,,7937757,1323702,9261459,,,10349077,,,-16583023,12925210,32543171,15310547,25659624,,25659624,-6147085,1605814,,,-3244776,,,,2245022,2353152,-5432894,-69786,,,6043891,-861928,5112177,,4454,,,2234629,2239083,,1918366,2151480,233114,-5502680
2004,,,,,3587858,,,3493783,,7081641,9421505,,,2518006,-6903499,-Infinity,-9421505,-Infinity,-171136,-9592642,-Infinity,-854681,-8736960,-Infinity,-15.65,-15.65,580747,2627105,13672891,7109664,20782555,39031,,853680,21675266,420335,,,,,,19638644,20058979,,41734245,1475175,,,,,1475175,,,7164707,92074,7256781,,,8731956,,,-25492307,22231710,58881905,33002289,41734245,,41734245,-8736960,2518006,,,17955069,,,,20200092,-17725888,-5989772,-155124,,-7109664,,193155,-7071633,,23657845,,,901718,24559564,,11499160,13672891,2173732,-6144896
2005,,,,,12441000,,,3182000,2723000,18346000,18346000,361000,11000,3055000,-14930000,-Infinity,-18346000,-Infinity,-3189000,-21535000,-Infinity,-2290000,-19245000,-Infinity,-20.45,-20.45,941263,941263,11969000,1175000,13144000,144000,,111000,13399000,892000,,14154000,14154000,,,,15046000,,28445000,1385000,,,,1279000,2664000,,,5174000,550000,5724000,,,8388000,,,-52399000,5850000,,20057000,28445000,,28445000,-19245000,3055000,,,-9465092,2000,,,10735000,13394092,-12261000,-102000,,-3435000,2260000,22000,-1255000,,8134000,,,-175000,7959000,,-5557000,11916000,17473000,-12363000
2006,,,,,14003000,,,2883000,,16886000,19063000,,,2428000,-14614000,-Infinity,-19063000,-Infinity,-1575000,-20638000,-Infinity,-1535000,-19103000,-Infinity,-16.69,-16.69,1142260,1142260,5665000,,5665000,103000,,127000,5895000,293000,,9956000,9956000,,,440000,10689000,,16584000,2074000,,,,2621000,4695000,,,3639000,665000,4304000,,,8999000,,,-71502000,5850000,79736000,7585000,16584000,,16584000,-19103000,2428000,-1535000,,-9535000,,,,1200000,14270000,-13475000,-5000,,,1175000,,1170000,,6096000,,,-42000,6054000,,-6251000,5665000,11916000,-13480000
2007,,,,,10912000,,,3278000,,14190000,14190000,,,192000,-13998000,-Infinity,-14190000,-Infinity,,,,,-13357000,-Infinity,-4.59,-4.59,2793665,2793665,16162000,,16162000,185000,,214000,16561000,648000,,,,,,,648000,,17209000,532000,,,,1870000,2402000,,,,659000,659000,,,3061000,,,-84379000,1243000,97527000,14148000,17209000,,17209000,-13357000,192000,,,12959000,,,,14159000,-13097000,-13303000,-73000,,,,-2000,-75000,,23915000,,,-40000,23875000,,10497000,16162000,5665000,-13376000
2008,,,,,10366000,,,3520000,,13886000,13886000,286000,,164000,-13722000,-Infinity,-13886000,-Infinity,,,,,-13600000,-Infinity,-4.59,-4.59,3073005,3073005,5349000,,5349000,139000,,151000,5639000,421000,,,,,,,421000,,6060000,547000,,,,1883000,2430000,,,,577000,577000,,,3007000,,64929000,-97979000,1243000,34860000,3053000,6060000,,6060000,-13600000,164000,,,-10950000,15000,,,3209000,13578000,-10808000,-15000,,,,,-15000,,,,,7000,7000,3000,-10813000,5349000,16162000,-10823000
2009,,,,,2113000,,,1214000,-497000,2830000,2830000,47000,,,-2601000,-Infinity,-3216000,-Infinity,-229000,,,,-3012000,-Infinity,-0.83,-0.83,3073005,3073005,685000,,685000,69000,,79000,833000,,,,,,,,,,833000,318000,,,,102000,420000,,,,7000,7000,,,427000,,,-100991000,1243000,100397000,406000,833000,,833000,-3012000,,,,-2796000,,,,413000,1120000,-4688000,,,,,24000,24000,,,,,,,,-4664000,685000,5349000,-4688000
