,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2500000,100000,2400000,0.9600,900000,,,,2400000,3300000,3400000,,,100000,-400000,-0.1600,-900000,-0.3600,300000,,,,-500000,-0.2000,-0.42,-0.42,1190476,1190476,200000,,200000,300000,,100000,600000,100000,,,,,,,,,600000,200000,,,,100000,300000,,,,100000,100000,,,400000,,,,-300000,500000,200000,600000,,600000,-500000,100000,,,,,,,2522666,,-400000,-100000,,,,,-100000,,,,,100000,100000,,-400000,200000,600000,-500000
1999,2242544,167486,2075058,0.9253,1625599,2963527,,2963527,77828,4666954,4834440,,,77828,-2386239,-1.0641,-2591896,-1.1558,119941,,,,-2464067,-1.0988,-0.42,-0.42,1113332,1203704,1661708,,1661708,1175751,,75753,2913212,241003,,,,,,13193,254196,,3167408,390546,,,,,390546,,,,149872,149872,,,540418,,4403,-2445615,-426589,5494791,2626990,3167408,,3167408,-2464067,77828,,,-2538670,,,,-16004,2715637,-2209272,,-1236635,,,,-1236635,,4869169,,,,4869169,14415,1437677,1661708,224031,-2209272
2000,785156,150059,635097,0.8089,878758,1922826,,1922826,43466,2845050,2995109,,1286,43466,-2568349,-3.2711,-2209953,-2.8147,-1601598,,,,-2613101,-3.3281,-1.86,-1.86,1315462,1315462,254369,198541,452910,157381,,30867,641158,12784,,,,,,6732,19516,,660674,657162,,,,,657162,,,,,,,,657162,,4518,-6241830,-43852,6284676,3512,660674,,660674,-2613101,43466,,,55104,,,,39100,-99318,-2613849,-124739,,,412336,,287597,,969250,,,,969250,-50337,-1407339,254369,1661708,-2738588
2001,595353,272219,323134,0.5428,,387379,,387379,7543,394922,667141,,,7543,-1299411,-2.1826,-71788,-0.1206,-1213810,-1285598,-2.1594,,-1306954,-2.1953,-0.84,-0.84,1539131,1539131,152148,,152148,43855,,,196003,5847,,,,,,5643,11490,,207493,124828,,,,32075,156903,,,,,,,,156903,,4998,-6365670,-50584,6461846,50590,207493,,207493,-1306954,7543,,,-48291,,,,-9191,1041375,-306327,,,-136500,302856,,166356,,,,,,,37750,-102221,152148,254369,-306327
2002,413639,149533,264106,0.6385,,,,,304157,304157,453690,,,2228,-34865,-0.0843,-40051,-0.0968,,,,,-37093,-0.0897,-0.03,-0.03,1665798,1665798,98901,,98901,32842,,,131743,4242,,,,,,6116,10358,,142101,108859,,,,32075,140934,,,,,,,,140934,,4998,-6402763,178,6398754,1167,142101,,142101,-37093,2228,,,81509,,,,72318,-86938,-40294,-623,,,,,-623,,,,,,,-12330,-53247,98901,152148,-40917
2003,219384,,219384,1.0000,,,,,147513,147513,147513,,,,76690,0.3496,71871,0.3276,3488,75359,0.3435,6658,70032,0.3192,0.03,0.03,1665798,1665798,189053,,189053,26470,,,215523,,,,,,,,,,215523,111130,,,,32075,143205,,,,,,,,143205,,4998,-6332731,1297,6398754,72318,215523,,215523,70032,,,,52124,,,,124442,-41745,80411,,,,,8622,8622,,,,,,,1119,90152,189053,98901,80411
2004,199517,,199517,1.0000,,,,,136148,136148,136148,,,,67524,0.3384,63369,0.3176,4155,67524,0.3384,2400,65124,0.3264,0.03,0.03,1665798,1665798,190048,,190048,26398,,,216446,,,,,,,5463,5463,,221909,92004,,,,,92004,,,,,,,,92004,,4998,-6267607,-6240,6398754,129905,221909,,221909,65124,,,,89019,,,,213461,-113536,40607,,,,,,,,,,,-32075,-32075,-7537,995,190048,189053,40607
2005,213014,,213014,1.0000,,,,,135403,135403,135403,,,703,121227,0.5691,77611,0.3643,42913,120524,0.5658,,120524,0.5658,0.06,0.06,1665798,1665798,268271,,268271,17501,,,285772,1826,,,,,,3063,4889,,290661,72311,,,,,72311,,,,,,,,72311,,4998,-6147083,-38319,6398754,218350,290661,,290661,120524,703,,,54628,,,,268089,-63024,112831,-2529,,,,,-2529,,,,,,,-32079,78223,268271,190048,110302
2006,191287,,191287,1.0000,,,,,144365,144365,144365,,,836,61254,0.3202,46922,0.2453,13496,60418,0.3159,,60418,0.3159,0.03,0.03,1665798,1665798,306115,,306115,14018,,,320133,1642,,,,,,,1642,,321775,52044,,,,,52044,,,,,,,,52044,,4998,-6086665,-47356,6398754,269731,321775,,321775,60418,836,,,8146629,,,,8414718,-8160350,47533,-652,,,,,-652,,,,,,,-9037,37844,306115,268271,46881
2007,74866,,74866,1.0000,684316,,,,8040894,8725210,8725210,,41820,18609,-8631735,-115.2958,-8650344,-115.5444,,,,,-8692164,-116.1030,-0.36,-0.36,24312287,24312287,8589447,,8589447,5860,,399201,8994508,32658,,252000,252000,,,,284658,,9279166,531790,48000,,,,579790,204000,,,,204000,,,783790,,3467,-10975981,-26298,19494188,8495376,9279166,,9279166,-8692164,18609,,,-9479895,,,,-1065177,10350912,-7802538,-22955,14009,,,,-8946,,14760934,,,1500000,16260934,,8449450,8589447,139997,-7825493
2008,133744,,133744,1.0000,845324,11510008,,11510008,,12355332,12355332,,,68623,-12003557,-89.7502,-12221588,-91.3805,,,,,-12072180,-90.2633,-0.35,-0.35,34875471,34875471,457155,,457155,1154,,189847,648156,32565,,204000,204000,,,94261,330826,,978982,,44000,,,1669333,1713333,,,,160000,160000,,204000,1873333,,3489,-23048161,-45883,22196204,-894351,978982,,978982,-12072180,68623,,2682431,-1390973,,,,-2456150,2648523,-8063576,-20716,,,,,-20716,,,,,-48000,-48000,,-8132292,457155,8589447,-8084292
2009,26306,,26306,1.0000,864058,12250073,,12250073,,13114131,13114131,5074,,63113,-13019638,-494.9304,-13087825,-497.5224,,,,,-13082751,-497.3295,-0.35,-0.35,37911340,37911340,2011470,,2011470,6842,,43863,2062175,23430,,156000,156000,,,,179430,,2241605,,40000,,,4478325,4518325,,,,120000,120000,,160000,4638325,,3975,-36130912,-60996,33791213,-2396720,2241605,,2241605,-13082751,63113,,3031717,60130806,,,,57674656,-57087255,-6944370,-5980,,,,,-5980,-44000,8548665,,,,8504665,,1554315,2011470,457155,-6950350
2010,68185,59206774,-59138589,-867.3255,2412109,33764222,,33764222,-200000000,-163823669,-104616895,1310048,,59066,75538395,1107.8448,104685080,1535.3095,-29205751,75479329,1106.9785,34062436,41416893,607.4194,0.91,0.84,45452550,49066704,34634533,,34634533,2691,,45278588,79915812,25464,,108000,108000,,,1644844,1778308,,81694120,518976,,7357830,,21722180,22241156,,,,,,,,22241156,,4934,-17755080,-984266,78187376,59452964,81694120,,81694120,41416893,59066,-2851462,3380876,10439344,,,,68114000,22451468,74896185,-13100,,,,-43456803,-43469903,-160000,,,-23599439,24956220,1196781,,32623063,34634533,2011470,74883085
2011,20000,,20000,1.0000,1464000,,,,15932000,17396000,17396000,228000,,68000,-22675000,-1133.7500,-17376000,-868.8000,-5367000,-22743000,-1137.1500,-5480000,-17263000,-863.1500,-0.35,-0.35,50028413,50028413,49482000,14438000,63920000,,,10550000,74470000,56000,,60000,60000,,47000,,163000,,74633000,1227000,,430000,,5129000,6356000,,,,,,,,6356000,,5000,-36001000,-4000,104277000,68277000,74633000,,74633000,-17263000,68000,5663000,4367000,-14252000,,,,53862000,3165000,-18252000,-51000,,-34082000,63101000,,28968000,,,,,4131000,4131000,,14847000,49482000,34635000,-18303000
2012,412000,,412000,1.0000,1555000,37718000,,37718000,,39273000,39273000,329000,,71000,-39388000,-95.6019,-38861000,-94.3228,-598000,-39459000,-95.7743,-12535000,-26924000,-65.3495,-0.53,-0.53,50934266,50934266,19661000,26493000,46154000,,,15077000,61231000,70000,,,12000,,,,82000,,61313000,3197000,,,,4172000,7369000,,,,,,,,7369000,,5000,-62925000,8000,116856000,53944000,61313000,,61313000,-26924000,71000,3158000,6162000,-19891000,,,1970000,33971000,17831000,-19593000,-37000,,-59342000,47299000,,-12080000,,,,,1852000,1852000,,-29821000,19661000,49482000,-19630000
2013,2197000,,2197000,1.0000,1782000,29002000,,29002000,,30784000,30784000,122000,,36000,-26821000,-12.2080,-28587000,-13.0118,1730000,-26857000,-12.2244,751000,-27608000,-12.5662,-0.54,-0.54,51188006,51188006,19173000,19815000,38988000,,,357000,39345000,53000,,,,,,,53000,,39398000,1748000,,395000,667000,2959000,5374000,,,,,,,,5374000,,5000,-90533000,-37000,124589000,34024000,39398000,,39398000,-27608000,36000,,7563000,-4052000,,,-1449000,29919000,16777000,-7284000,-7000,,-92729000,99362000,,6626000,,,,,170000,170000,,-488000,19173000,19661000,-7291000
2014,1249000,6100000,-4851000,-3.8839,2004000,28310000,,28310000,,30314000,36414000,40000,,25000,-9862000,-7.8959,-12165000,-9.7398,2278000,-9887000,-7.9159,15000,-9902000,-7.9279,-0.19,-0.19,51570472,51570472,18658000,22571000,41229000,,,653000,41882000,64000,,,,,,3144000,3208000,,45090000,3554000,,408000,1500000,6909000,11963000,,500000,,,500000,,,12463000,,5000,-100435000,-15000,133072000,32627000,45090000,,45090000,-9902000,25000,,8189000,-16131000,,,1806000,13788000,19786000,1967000,-35000,,-45500000,42766000,,-2769000,,,,,287000,287000,,-515000,18658000,19173000,1932000
