,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2002,,8300,-8300,-Infinity,,,,,,,8300,,,,-8300,-Infinity,-8300,-Infinity,-12309,,,,-20609,-Infinity,-5.76,-5.76,2568,2568,4653,,4653,,,29383,34036,570308,,,,,,157500,727808,,761844,24495,,,,,24495,,,,,,,,24495,,,-4256142,,,737349,761844,,761844,-20609,,,,-1351,,,,-1351,12309,-9651,-125,,,,10191,10066,,,,,4033,4033,,4448,4653,205,-9776,0.6358
2003,,22160,-22160,-Infinity,,,,,-70767,,22160,,,,548272,Infinity,-592592,-Infinity,-641199,,,,-663359,-Infinity,-259.20,-259.20,2568,2568,8089,,8089,89500,,1053,98642,1,,,,,,,1,,98643,18340,,,,6313,24653,,,,,,,,24653,,,-4919501,,,73990,98643,,98643,-663359,,,,-8155,,,,-8155,641199,-30315,-125,,,,70000,69875,,,,,-36124,-36124,,3436,8089,4653,-30440,0.771
2004,,105275,-105275,-Infinity,,,,,-46989,-46989,58286,148,,,6448,Infinity,-123020,-Infinity,-66524,,,,-189396,-Infinity,-72.00,-72.00,2568,2568,120489,,120489,3399,,,123888,25001,,,,,,,25001,,148889,80932,,,,43363,124295,,,,,,,,124295,,,-5108897,,,24594,148889,,148889,-189396,,,,60246,,,,60246,69234,-59916,-89734,,,,85000,-4734,,140000,,,37050,177050,,112400,120489,8089,-149650,0.8312
2005,,,,,,,,,455271,455271,455271,,,195,-406960,-Infinity,-503387,-Infinity,-48116,,,,-556452,-Infinity,-93.60,-93.60,5994,5994,703122,,703122,15631,,7658,726411,257818,,,,,,,257818,,984229,95203,,,,10700,105903,,,,,,,,105903,,,-5665349,40000,,878326,984229,,984229,-556452,195,,,-5619,,,,-5619,261458,-300418,-161128,,,,,-161128,,,,,1044179,1044179,,582633,703122,120489,-461546,0.8601
2006,,,,,,,,,1755526,1755526,1755526,43050,,46215,-1709311,-Infinity,-1755526,-Infinity,-2604,,,,-1715080,-Infinity,-79.20,-79.20,20864,20864,2183934,,2183934,63513,,4927,2252374,1358536,,,,,,21391,1379927,,3632301,108850,,,,,108850,,,,,,,,108850,,,-7380429,330000,,3523451,3632301,,3632301,-1715080,46215,,,-88103,,,,,377104,-1379864,-485334,,,,-21391,-506725,,3569938,,,-202537,3367401,,1480812,2183934,703122,-1865198,0.8579
2007,,,,,,,,,3053702,3053702,3053702,143214,,136632,-2741599,-Infinity,-3229173,-Infinity,-190334,,,,-3100822,-Infinity,-93.60,-93.60,32063,32063,3071160,,3071160,113764,,9460,3194384,1887248,,,,,,,1887248,,5081632,135417,,,,,135417,,,,,,,,135417,,,-10481251,,,4946215,5081632,,5081632,-3100822,136632,,,28382,,,,,817766,-2118042,-866273,,,,,-866273,,3889041,,,-17500,3871541,,887226,3071160,2183934,-2984315,1.0035
2008,,,,,,1211898,,1211898,1082876,2294774,2294774,55381,,183800,-1344648,-Infinity,-2294774,-Infinity,-766326,,,,-3005719,-Infinity,-72.00,-72.00,40562,40562,522005,,522005,41318,,2474,565797,2333351,,,,,,,2333351,,2899148,,,,,148652,148652,,,,,,,,148652,,,-13486970,,,2750496,2899148,,2899148,-3005719,183800,,,92667,,,,,766326,-1962926,-586229,,,,,-586229,,,,,,,,-2549155,522005,3071160,-2549155,0.8218
2009,,,,,,735634,,735634,401802,1137436,1137436,2138,,172970,-88389,-Infinity,-1137436,-Infinity,-876077,,,,-1998077,-Infinity,-43.20,-43.20,44388,44388,393961,,393961,12029,,2474,408464,1307249,,,,,,,1307249,,1715713,,,,,200776,200776,,,,,,,,200776,,,-15485047,,,1514937,1715713,,1715713,-1998077,172970,,208818,81413,,,,,876077,-658799,-22945,,,,,-22945,,,-46300,,600000,553700,,-128044,393961,522005,-681744,0.9507
2010,,,,,,554085,,554085,491859,1045944,1045944,5263,,110437,-935507,-Infinity,-1045944,-Infinity,29943,,,,-1010738,-Infinity,-14.40,-14.40,71856,71856,3513394,,3513394,20640,,945,3534979,1249848,,,,,,,1249848,,4784827,,,,,371609,371609,,,,,,,,371609,,,-16495785,,,4413218,4784827,,4784827,-1010738,110437,,42960,39054,,,,,,-818287,-53036,,,,100774,47738,,4174245,-284263,,,3889982,,3119433,3513394,393961,-871323,1.0027
2011,,,,,,2282929,,2282929,1583117,3866046,3866046,24695,,141950,-3724096,-Infinity,-3866046,-Infinity,-1077,,,,-3842428,-Infinity,-28.80,-28.80,140129,140129,2294863,,2294863,65110,,7545,2367518,1697157,,,,,,,1697157,,4064675,,,,,250308,250308,,,,,,,,250308,,,-20338213,,,3814367,4064675,,4064675,-3842428,141950,,1334997,-59104,,,,,,-2424585,-332458,,,,-195575,-528033,,1814530,-80443,,,1734087,,-1218531,2294863,3513394,-2757043,0.9807
