,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2000,11000,-27000,38000,3.4545,731000,,,1643000,27000,2401000,2374000,,,27000,-2336000,-212.3636,-2363000,-214.8182,,,,,-2363000,-214.8182,-0.11,-0.11,21322000,21322000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2363000,27000,,,,,,,,1659000,-677000,-16000,,,,,-16000,,,,,544000,544000,,-149000,34000,183000,-693000
2001,,,,,1290000,,,,2581000,3871000,3871000,,,182000,-3689000,-Infinity,-3871000,-Infinity,,,,,-3871000,-Infinity,-0.17,-0.17,22750000,22750000,13000,,13000,,,,13000,16000,,3077000,3077000,,,,3093000,,3106000,1221000,166000,,,,1387000,2000,,,520000,522000,,,1909000,,231000,-14566000,-49000,15581000,1197000,3106000,,3106000,-3871000,182000,,,1661000,,,,,1424000,-604000,-3000,,,,,-3000,,433000,,,153000,586000,,-21000,13000,34000,-607000
2002,,,,,1551000,,,,,,4863000,,,182000,-4681000,-Infinity,-4863000,-Infinity,,,,,-4577000,-Infinity,-0.19,-0.19,24567000,24567000,13000,,13000,,,290000,303000,6000,,2907000,2907000,,,,2913000,,3216000,316000,2000,,,84000,402000,,,,150000,150000,,,552000,,256000,-19143000,-62000,20848000,1899000,2451000,765000,3216000,-4577000,182000,,,-251000,,,,,3609000,-1037000,-3000,,,,,-3000,,1408000,,,-88000,1320000,,280000,293000,13000,-1040000
2003,,,,,1839000,,,,,,3340000,,,172000,-3168000,-Infinity,-3340000,-Infinity,,,,,-2927000,-Infinity,-0.11,-0.11,26836000,26836000,56000,,56000,,,8000,64000,4000,,2738000,2738000,,,,2742000,,2806000,1128000,28000,,,,1156000,,,,150000,150000,,,1306000,1000,279000,-22070000,-65000,22782000,927000,2233000,573000,2806000,-2927000,172000,,,1023000,,,,,723000,-1009000,-1000,,,,,-1000,,750000,,,23000,773000,,-237000,56000,293000,-1010000
2004,,,,,2165000,,,,,,10097000,,,182000,-9915000,-Infinity,-10097000,-Infinity,,,,,-9805000,-Infinity,-0.37,-0.37,28515000,28515000,574000,,574000,,,149000,723000,127000,,2568000,2568000,,,2000,2697000,,3420000,290000,28000,,,1495000,1813000,,,,150000,150000,,,1963000,3000,290000,-31875000,-3000,32761000,1176000,3139000,281000,3420000,-9805000,182000,,,514000,,,,-2000,8304000,-805000,-135000,,,,,-135000,,1458000,,,,1458000,,518000,574000,56000,-940000
2005,,,,,2719000,,,,,,5718000,,,885000,-4833000,-Infinity,-5718000,-Infinity,,,,,-5445000,-Infinity,-0.19,-0.19,29560000,29560000,51000,,51000,,,67000,118000,188000,,1712000,1712000,,,2000,1902000,,2020000,148000,5000,,,1541000,1694000,19000,,,150000,169000,,,1863000,5000,300000,-37320000,-103000,37267000,149000,2012000,8000,2020000,-5445000,885000,,,-13000,,,,,3304000,-1269000,-66000,,,,10000,-56000,,802000,,,,802000,,-523000,51000,574000,-1335000
2006,,,,,1313000,,,,,,6664000,,,682000,-4911000,-Infinity,-6664000,-Infinity,-1071000,,,,-7727000,-Infinity,-0.26,-0.26,30566000,30566000,720000,,720000,,,73000,793000,156000,,,,,,252000,408000,,1201000,145000,14000,,,1791000,1950000,59000,,,150000,209000,,,2159000,9000,313000,-45047000,-123000,43890000,-958000,1201000,,1201000,-7727000,682000,,,-9000,,,,,6305000,-749000,-9000,,,,,-9000,,1378000,,,49000,1427000,,669000,720000,51000,-758000
2007,126000,120000,6000,0.0476,710000,,,,2653000,3363000,3483000,,,47000,-3164000,-25.1111,-3357000,-26.6429,146000,,,,-3211000,-25.4841,-0.11,-0.11,31261000,31261000,192000,,192000,,,43000,235000,281000,,,,,,,281000,,516000,261000,15000,,,1704000,1980000,43000,,,500000,543000,,,2523000,9000,316000,-48258000,-170000,46096000,-2007000,516000,,516000,-3211000,47000,,,661000,,,,2000,2059000,-444000,-70000,,,,,-70000,,1000,,,-15000,-14000,,-528000,192000,720000,-514000
2008,121000,105000,16000,0.1322,535000,,,,3165000,3700000,3805000,,,67000,-1962000,-16.2149,-3684000,-30.4463,1655000,-2029000,-16.7686,-346000,-1683000,-13.9091,-0.06,-0.06,32196000,32196000,304000,,304000,,,102000,406000,289000,,,,,,,289000,,695000,177000,15000,,,755000,947000,29000,800000,,39000,868000,,,1815000,8000,328000,-49941000,-237000,48722000,-1120000,695000,,695000,-1683000,67000,,1832000,854000,,,,639000,-1131000,-61000,-11000,,,,,-11000,-14000,198000,,,,184000,,112000,304000,192000,-72000
2009,175000,90000,85000,0.4857,520000,,,,2877000,3397000,3487000,,,62000,-3250000,-18.5714,-3312000,-18.9257,,-3312000,-18.9257,-40000,-3272000,-18.6971,-0.10,-0.10,34035000,34035000,41000,,41000,,,111000,152000,227000,,,,,,,227000,,379000,277000,20000,,,1279000,1576000,9000,,,29000,38000,,,1614000,7000,358000,-53213000,-299000,51912000,-1235000,379000,,379000,-3272000,62000,,1608000,-263000,,,,-610000,1282000,-583000,,,,,,,-15000,335000,,,,320000,,-263000,41000,304000,-583000
