,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
1985,300000,100000,200000,0.6667,,,,7500000,,7500000,7600000,,,,-7900000,-26.3333,-7300000,-24.3333,-400000,,,,-7900000,-26.3333,-0.96,-0.96,8229167,8229167,4600000,,4600000,,200000,300000,5100000,300000,,300000,300000,,,1000000,1600000,,6700000,,,,,2500000,2500000,,,,700000,700000,,,3200000,,,-23300000,-400000,27200000,3500000,6700000,,6700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,1600000,,,,,,,11200000,,,11300000,,,100000,-9500000,-5.9375,-9700000,-6.0625,-200000,,,,-9600000,-6.0000,-0.95,-0.95,10315789,10315789,7300000,,7300000,900000,100000,200000,8500000,700000,,700000,700000,,,6400000,7800000,,16300000,,,,,1700000,1700000,100000,,,5700000,5800000,,,7500000,,,-33200000,-500000,42500000,8800000,16300000,,16300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,2400000,2700000,-300000,-0.1250,,,,10100000,700000,10800000,13500000,,,700000,-10100000,-4.2083,-11100000,-4.6250,300000,,,,-10800000,-4.5000,-1.06,-1.06,11132075,11132075,14500000,,14500000,1700000,3500000,2100000,21800000,1700000,,900000,900000,,,9900000,12500000,,34300000,,,,,5300000,5300000,200000,,,7900000,8100000,,,13400000,,,-45400000,-1000000,67300000,20900000,34300000,,34300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,4300000,23300000,-19000000,-4.4186,,,,,2900000,2900000,26200000,,,2900000,-18500000,-4.3023,-21900000,-5.0930,600000,,,,-21400000,-4.9767,-1.96,-1.96,11581633,11581633,4800000,,4800000,900000,6700000,1900000,14300000,2200000,,1300000,1300000,,,7500000,11000000,,25300000,,,,,13800000,13800000,300000,,,7200000,7500000,,,21300000,,,-69300000,-1700000,75000000,4000000,25300000,,25300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4500000,1000000,3500000,0.7778,,,,19400000,2800000,22200000,23200000,,,2800000,-16300000,-3.6222,-18700000,-4.1556,400000,,,,-19100000,-4.2444,-1.55,-1.55,14193548,14193548,6700000,,6700000,1000000,4400000,3200000,15300000,1700000,,1800000,1800000,,,5900000,9400000,,24700000,600000,,,,14300000,14900000,200000,,,7200000,7400000,,,22300000,,,-91300000,-2100000,95800000,2400000,24700000,,24700000,-19100000,2800000,,,-7000000,,900000,,2200000,1800000,-21500000,-300000,,,,-700000,-1000000,,18700000,,-1800000,7400000,24300000,,24300000,,4800000,-21800000
1990,18600000,11500000,7100000,0.3817,,,,13500000,3400000,16900000,28400000,,,3400000,-8600000,-0.4624,-9800000,-0.5269,300000,,,,-12000000,-0.6452,-0.81,-0.81,16666667,16666667,4900000,,4900000,2100000,3300000,1000000,11300000,1800000,,1900000,1900000,,,5600000,9300000,,20600000,1900000,,,,7200000,9100000,300000,,,14200000,14500000,,,23600000,,,-104700000,-2800000,104500000,-3000000,20600000,,20600000,-12000000,3400000,,,-8000000,,600000,,-5800000,14100000,-2500000,-500000,,,,-800000,-1300000,,2400000,,-200000,-200000,2000000,,2000000,,6700000,-3000000
1991,33800000,23000000,10800000,0.3195,,,,14300000,3100000,17400000,40400000,,,3100000,-3100000,-0.0917,-6600000,-0.1953,1100000,,,,-6200000,-0.1834,-0.39,-0.39,19743590,19743590,5500000,,5500000,5200000,2500000,900000,14100000,4000000,,9500000,9500000,,,2400000,15900000,,30000000,5000000,,,,14900000,19900000,8200000,,,100000,8300000,,,28200000,,,-112500000,-3600000,117900000,1800000,30000000,,30000000,-6200000,3100000,,,16100000,,900000,,10300000,-13400000,-400000,-200000,,,,900000,700000,,700000,,-200000,-300000,200000,,200000,,4900000,-600000
1992,42600000,29600000,13000000,0.3052,,,,15600000,3600000,19200000,48800000,,,3600000,-18900000,-0.4437,-6200000,-0.1455,-16300000,-22500000,-0.5282,100000,-22600000,-0.5305,-0.95,-0.95,24105263,24105263,9800000,,9800000,9900000,7000000,2100000,28800000,6400000,,10500000,10500000,,,700000,17600000,,46400000,5700000,,,,12800000,18500000,8100000,,,500000,8600000,,,27100000,,,-135400000,-4900000,159600000,19300000,46400000,,46400000,-22600000,3600000,100000,,-5600000,,-5800000,,4700000,10600000,-13900000,-2800000,,,2400000,-300000,-700000,,,,-200000,19000000,18800000,,18800000,,5500000,-16700000
1993,16400000,23100000,-6700000,-0.4085,,,,23700000,2900000,26600000,49700000,,,2900000,-31700000,-1.9329,-33300000,-2.0305,-1300000,-34600000,-2.1098,100000,-34700000,-2.1159,-1.11,-1.11,31531532,31531532,8800000,,8800000,4700000,10000000,1500000,25000000,7500000,,10300000,10300000,,,1500000,19300000,,44300000,5600000,,,,14700000,20300000,8700000,,,500000,9200000,,,29500000,,,-170300000,-6300000,191400000,14800000,44300000,,44300000,-34700000,2900000,,,5500000,,-8100000,,10200000,-2500000,-28800000,-1900000,,,200000,-1200000,-2900000,,30100000,,-200000,900000,30800000,,30800000,,9800000,-30700000
1994,50000000,22900000,27100000,0.5420,,,,35000000,2000000,37000000,59900000,,,2000000,-10500000,-0.2100,-9900000,-0.1980,-2300000,-12200000,-0.2440,1600000,-14100000,-0.2820,-0.38,-0.38,37894737,37894737,6300000,,6300000,20900000,5000000,5100000,37300000,2300000,,2600000,2600000,,,1600000,6500000,,43800000,9500000,,,,17600000,27100000,500000,,,,500000,,,27600000,,,-184700000,-7300000,208200000,16200000,43800000,,43800000,-14100000,2000000,,,48800000,,3400000,,59000000,-51800000,-15100000,-500000,,,,800000,300000,,13400000,,-400000,-200000,12800000,,12800000,,8200000,-15600000
1995,85000000,17000000,68000000,0.8000,,,,28100000,1700000,29800000,46800000,,,1700000,39600000,0.4659,38200000,0.4494,-300000,37900000,0.4459,3300000,34600000,0.4071,0.74,0.74,46503000,46503000,9400000,,9400000,3200000,4900000,56500000,74000000,4500000,,2400000,2400000,,,2300000,9200000,,83200000,4300000,,,,10700000,15000000,600000,,,1300000,1900000,,,16900000,,,-150300000,-6000000,222600000,66300000,83200000,,83200000,34600000,1700000,,,-1900000,,500000,,57100000,15000000,49400000,-2400000,,-55100000,,-1400000,-58900000,,13100000,,-200000,-300000,12600000,,12600000,,6300000,47000000
1996,53700000,23700000,30000000,0.5587,,,,37400000,3700000,41100000,64800000,,,3700000,-4300000,-0.0801,-11100000,-0.2067,3100000,-8000000,-0.1490,3600000,-11600000,-0.2160,-0.26,-0.26,46462000,47500000,12000000,,12000000,13900000,13900000,46900000,86700000,10500000,,9800000,9800000,,,5600000,25900000,,112600000,15200000,,,,14400000,29600000,4200000,,,6300000,10500000,,,40100000,,,-162200000,-8400000,243100000,72500000,112600000,,112600000,-11600000,3700000,,,-34200000,,-9000000,,22900000,28800000,-13300000,-4100000,,,12000000,-1200000,6700000,,10000000,,-200000,-700000,9100000,,9100000,,9400000,-17400000
1997,49800000,37000000,12800000,0.2570,24200000,,,19600000,4900000,48700000,85700000,,,4900000,-29400000,-0.5904,-35900000,-0.7209,2100000,,,,-34300000,-0.6888,-0.72,-0.72,48166000,48166000,17800000,,17800000,3100000,12300000,13400000,46600000,11400000,,9300000,9300000,,,2100000,22800000,,69400000,8200000,,,,15500000,23700000,3600000,,,3600000,7200000,,,30900000,,,-196800000,-11500000,246800000,38500000,69400000,,69400000,-34300000,4900000,,,31800000,,1600000,,54700000,-26200000,-23800000,-3500000,,,35100000,-1100000,30500000,,400000,-200000,,-900000,-700000,,-700000,,12000000,-27300000
1998,99200000,13000000,86200000,0.8690,17200000,,,20300000,4600000,42100000,55100000,,,4600000,50900000,0.5131,44100000,0.4446,2200000,46300000,0.4667,9300000,37000000,0.3730,0.76,0.75,48289474,48933333,20100000,,20100000,15000000,5100000,35200000,75400000,9700000,,9900000,9900000,,,4500000,24100000,,99500000,6000000,,,,14700000,20700000,3000000,,,,3000000,,,23700000,,,-160000000,-15000000,250800000,75800000,99500000,,99500000,37000000,4600000,,,40798000,,-800000,,95498000,-52298000,30100000,-1800000,,-24200000,,-1500000,-27500000,,800000,-300000,-200000,-700000,-400000,,-400000,,17800000,28300000
1999,70667000,1078000,69589000,0.9847,20481000,,,16705000,4798000,41984000,43062000,,,4798000,34750000,0.4917,27605000,0.3906,2347000,29952000,0.4238,3246000,26706000,0.3779,0.55,0.52,48357000,50495000,14592000,68550000,83142000,10884000,3092000,11625000,108743000,7393000,,9723000,9723000,,,712000,17828000,,126571000,2454000,,,,10791000,13245000,2559000,,,1260000,3819000,,,17064000,,510000,-133588000,-17603000,260188000,109507000,126571000,,126571000,26706000,4798000,,,-4932000,,2010000,,90566000,-2616000,23956000,-1646000,,-36332000,,2457000,-35521000,,12387000,-5354000,-168000,-767000,6098000,,-5467000,14592000,20059000,22310000
2000,56878000,-1539000,58417000,1.0271,26013000,,,22422000,6739000,55174000,53635000,,,6739000,-37837000,-0.6652,3243000,0.0570,6056000,9299000,0.1635,3607000,-48183000,-0.8471,-0.91,-0.91,52855000,57306000,12343000,76644000,88987000,16928000,,10066000,115981000,11302000,,10102000,10102000,,,4240000,25644000,,141625000,4482000,,,,20933000,25415000,2234000,,,40066000,42300000,,,67715000,,538000,-181899000,-18915000,274186000,73910000,141625000,,141625000,-48183000,6739000,,,-2870000,,3092000,,87696000,48852000,4538000,-6806000,,-8094000,,-1176000,-16076000,,12250000,-2441000,-75000,-445000,9289000,,-2249000,12343000,14592000,-2268000
2001,52562000,,,,44500000,,,28555000,,73055000,73055000,,,9338000,-6528000,-0.1242,-20493000,-0.3899,4627000,-15866000,-0.3019,3418000,-19284000,-0.3669,-0.36,-0.36,53446000,53446000,17892000,72471000,90363000,14479000,,6385000,111227000,14402000,,11334000,11334000,,,11418000,37154000,,148381000,4412000,,,10490000,8629000,23531000,2158000,,,62418000,64576000,,,88107000,,544000,-201320000,-23548000,284598000,60274000,148381000,,148381000,-19284000,9338000,,,24149000,,,,111845000,-4636000,9567000,-7733000,,,4394000,-2974000,-6313000,,2606000,,-93000,-218000,2295000,,5549000,17892000,12343000,1834000
