,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
1985,196000000,99200000,96800000,0.4939,,,,59700000,5500000,65200000,164400000,,,,34700000,0.1770,31600000,0.1612,3100000,34700000,0.1770,15100000,19600000,0.1000,0.32,0.32,27306000,27306000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,215100000,106800000,108300000,0.5035,,,,66300000,6400000,72700000,179500000,,,,38400000,0.1785,35600000,0.1655,2800000,38400000,0.1785,16500000,21900000,0.1018,0.53,0.53,27321000,27321000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,232900000,115000000,117900000,0.5062,,,,71900000,7400000,79300000,194300000,,,,41800000,0.1795,38600000,0.1657,3200000,41800000,0.1795,18100000,23700000,0.1018,0.58,0.58,27336000,27336000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,254300000,126800000,127500000,0.5014,,,,79800000,8600000,88400000,215200000,,,,41200000,0.1620,39100000,0.1538,2100000,41200000,0.1620,13700000,27500000,0.1081,0.67,0.67,27336000,27336000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,283300000,141100000,142200000,0.5019,,,,89900000,9900000,99800000,240900000,,,9900000,54300000,0.1917,42400000,0.1497,2000000,44400000,0.1567,14900000,29500000,0.1041,0.72,0.72,27344000,27344000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29500000,9900000,1800000,,3900000,,-1100000,,,,45100000,-39500000,,-5300000,5300000,100000,-39400000,,,,-10200000,-400000,-10600000,,-10600000,,14800000,5600000
1990,311300000,153500000,157800000,0.5069,,,,99400000,11400000,110800000,264300000,,,11400000,59900000,0.1924,47000000,0.1510,1500000,48500000,0.1558,16400000,32100000,0.1031,1.17,1.17,27435897,27435897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32100000,11400000,1400000,,,,800000,,,4400000,49300000,-40000000,,,5300000,100000,-34600000,,200000,,-11700000,-800000,-12300000,,-12300000,,9900000,9300000
1991,328200000,160900000,167300000,0.5098,,,,107100000,13000000,120100000,281000000,,,13000000,61800000,0.1883,47200000,0.1438,1600000,48800000,0.1487,16500000,32300000,0.0984,1.18,1.18,27372881,27372881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32300000,13000000,-1800000,,,,-500000,,,6400000,49900000,-35400000,,,,,-35400000,,300000,,-12600000,-400000,-12700000,,-12700000,,12300000,14500000
1992,346400000,168000000,178400000,0.5150,,,,114700000,14500000,129200000,297200000,,,14500000,65000000,0.1876,49200000,0.1420,1300000,50500000,0.1458,17900000,32600000,0.0941,1.19,1.19,27394958,27394958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32600000,14500000,700000,,,,600000,,,-1100000,46700000,-31300000,,,,1100000,-30200000,,100000,-4300000,-13700000,-500000,-18400000,,-18400000,,14200000,15400000
1993,367800000,176800000,191000000,0.5193,,,,121000000,15400000,136400000,313200000,,,15400000,71600000,0.1947,54600000,0.1485,1600000,56200000,0.1528,20700000,35500000,0.0965,1.31,1.31,27099237,27099237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35500000,15400000,,,,,200000,,,4500000,55400000,-18300000,,,,200000,-18100000,,1700000,-400000,-14700000,-1900000,-15300000,,-15300000,,12300000,37100000
1994,390700000,82500000,308200000,0.7888,,233400000,,233400000,15700000,249100000,331600000,,,15700000,77800000,0.1991,59100000,0.1513,1400000,60500000,0.1549,22700000,39400000,0.1008,1.51,1.51,26092715,26306306,10900000,,10900000,300000,3900000,3000000,18100000,257800000,,,,,,13800000,271600000,,289700000,10300000,17000000,,,29100000,56400000,,,19700000,100000,19800000,,,76200000,,,229000000,-116200000,100700000,213500000,289700000,,289700000,39400000,15700000,,,-38300000,,-400000,,-38300000,35300000,52100000,-29800000,,,,1200000,-28600000,,2500000,-50800000,-15700000,17000000,-47000000,,-47000000,,34300000,22300000
