,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2006,,,,,170000,370000,,364754,-5087,529667,530000,,654,,-530000,-Infinity,-529667,-Infinity,-333,-530000,-Infinity,,-530000,-Infinity,-0.00,-0.00,329500410,329500410,,,,,,,,,,,,,,,,,,,10000,,,250000,260000,,,,,,,,260000,,150000,-530000,,122294,-257706,2294,-2294,,-530000,,,,248096,,,,-260000,271894,-10010,,,,,,,,400,,,10000,10400,,10400,390,,-10010
2007,,,,,180000,300000,,286657,6207,472864,470000,,122,,-469878,-Infinity,-472864,-Infinity,2864,-470000,-Infinity,,-470000,-Infinity,-0.00,-0.00,411625320,411625320,110000,,110000,,,10000,120000,,,,,,,,,,120000,,,,,300000,300000,,,,,,,,300000,,780000,-1000000,,37803,-182197,117803,2197,120000,-470000,,,,80000,,,,-180000,-21067,-411067,,,,,,,,526495,,,-10000,516495,,105428,105818,390,-411067
2008,,,,,30000,320000,,312994,12653,355647,360000,,7238,,-3090000,-Infinity,-355647,-Infinity,-1364353,-1720000,-Infinity,,-1720000,-Infinity,-0.00,-0.00,499733160,499733160,10000,,10000,,,,10000,,,,,,,,,,10000,,,,,1910000,1910000,,,,,,,,1910000,,780000,-2720000,4000,1397699,-538301,1371699,-1361699,10000,-1720000,,,,-1720000,,,,-1900000,3343719,-96281,,,,,,,,,,,,,,-96281,9537,105818,-96281
2009,,,,,70000,430000,,427508,27199,524707,500000,,41814,,-2360000,-Infinity,-524707,-Infinity,-905293,-1430000,-Infinity,,-1430000,-Infinity,-0.01,-0.01,504115849,504115849,20000,,20000,,,10000,30000,,,,,,,,,,30000,,,,,3180000,3180000,30000,,,-10000,20000,,,3200000,,1040000,-4160000,,-54777,-3174777,25223,4777,30000,-1430000,,,14000,-1250000,,,39095,-3150000,2533033,-132967,,,,,,,,28000,,,120000,148000,,15033,24570,9537,-132967
2010,,,,,140000,1050000,,1052522,93910,1286432,1290000,,52378,453,-2280000,-Infinity,-1286432,-Infinity,-493568,-1780000,-Infinity,,-1780000,-Infinity,-0.00,-0.00,401590077,401590077,90000,,90000,,,,90000,30000,,,,,,,30000,,120000,,,,,720000,720000,20000,,,,20000,,,740000,,1860000,-5940000,,3460815,-619185,120815,-815,120000,-1780000,453,,,2520000,,,107283,-630000,-935903,-195450,-26740,,,,,-26740,,274032,,,15828,289860,,67670,92240,24570,-222190
2011,,,,,250000,1050000,,1046812,598,1297410,1300000,,,5370,-1290000,-Infinity,-1297410,-Infinity,-2590,-1300000,-Infinity,,-1300000,-Infinity,-0.00,-0.00,572708020,572708020,200000,,200000,10000,,-10000,200000,20000,,,,,,,20000,,220000,,3811,,,1116189,1120000,10000,,,,10000,,,1130000,,5410000,-7230000,-10000,923505,-906495,223505,-3505,220000,-1300000,5370,,312000,-290000,,,242588,-920000,716534,-556096,-1174,,-6000,,,-7174,,670000,,,-3561,666439,,103169,195409,92240,-557270
2012,,,,,470000,1100000,,695113,-4707,1160406,1560000,192,45707,5583,-1550000,-Infinity,-1160406,-Infinity,-439594,-1600000,-Infinity,,-1600000,-Infinity,-0.00,-0.00,596143581,596143581,50000,,50000,10000,,,60000,20000,,,,,,,20000,,80000,,4377,,,1195623,1200000,10000,,,,10000,,,1210000,,6380000,-8840000,-10000,1335584,-1134416,75584,4416,80000,-1600000,5583,,,-220000,,,-152291,-1140000,1251495,-562922,,,,,-192,-192,-3513,425000,,,,421487,,-141627,53782,195409,-562922
2013,,,,,490000,1790000,,1791035,-566,2280469,2270000,47,,5888,-2260000,-Infinity,-2280469,-Infinity,-5189531,-7470000,-Infinity,,-7470000,-Infinity,-0.01,-0.01,616313968,616313968,300000,,300000,,,,300000,10000,,,,,,,10000,,310000,,3981,,,1506019,1510000,,,,,,,,1510000,5217800,7830000,-16310000,-20000,2080798,-1201402,308598,1402,310000,-7470000,5888,,,-70000,,,117251,-1210000,6733958,-800154,-3473,,,,,-3473,-154774,1050000,,,150000,1045226,,241599,295381,53782,-803627
2014,,,,,439540,1394820,,1394822,-4,1834358,1803710,,69281,7159,-1796550,-Infinity,-1834358,-Infinity,-38632,-1872990,-Infinity,,-1872990,-Infinity,-0.00,-0.00,662490382,662490382,495040,,495040,,,1000,496040,43190,,,,,,,43190,,539230,,,,,1764910,1764910,,,,,,,,1764910,5217800,9834850,-18178350,,1900018,-1225682,539228,2,539230,-1872990,7159,,111600,-58870,,,194311,-1268870,908542,-904559,-41805,,,,,-41805,-3981,1150000,,,,1146019,,199655,495036,295381,-946364
2015,,,,,432010,1622530,,1622531,-2,2054539,2031290,,101546,15419,-2015870,-Infinity,-2054539,-Infinity,-79251,-2133790,-Infinity,,-2133790,-Infinity,-0.00,-0.00,685836581,685836581,238190,,238190,,,640,238830,66100,,,,,,10,66110,,304940,,,,,2201870,2201870,,,,,,,,2201870,5217800,10823940,-20312140,,2373464,-1896936,304934,6,304940,-2133790,15419,,,-694170,,,-28753,-1963040,1844978,-967563,-39285,,,,,-39285,,750000,,,,750000,,-256848,238188,495036,-1006848
