,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47421,,47421,,,7500,54921,,,,,,,,,,54921,,,,,380,380,,,,,,,,380,,5500,-459,,49500,54541,54921,,54921,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,50108,,,,-50108,-Infinity,-50108,-Infinity,,,,,-50108,-Infinity,-0.00,-0.00,44793000,44793000,12313,,12313,,,,12313,,,,,,,,,,12313,,,,,7880,7880,,,,,,,,7880,,5500,-50567,,49500,4433,12313,,12313,-50108,,,,15000,,,,4433,,-35108,,,,,,,,,,,,,,-35108,12313,47421,-35108
2013,,,,,,45338,,45338,,,45338,,,,-45338,-Infinity,-45338,-Infinity,,-45338,-Infinity,,-45338,-Infinity,-0.00,-0.00,44793000,44793000,3519,,3519,,,,3519,,,,,,,,,,3519,,,,,19424,19424,,,,,,,,19424,,8000,-95905,,72000,-15905,3519,,3519,-45338,,,,-20338,,,,-15905,31882,-33794,,,,,,,,25000,,,,25000,,-8794,3519,12313,-33794
2014,380405,,380405,1.0000,,604866,,604866,129081,733947,733947,,298664,129081,-224461,-0.5901,-652206,-1.7145,,-652206,-1.7145,,-652206,-1.7145,-0.01,-0.01,44793000,44793000,162985,,162985,,,34247,197232,21737984,,,,,,309543,22047527,,22244759,,19634297,,,-19245144,389153,19634297,,,,19634297,,,20023450,,250,-790731,-129081,3140871,2221309,22244759,,22244759,-652206,129081,,,-176016,,,,-191921,552881,-146260,-21867065,,,,-14940,-21882005,-306858,,,-42620,22537209,22187731,,159466,162985,3519,-146260
2015,2061667,,,,,865141,,865141,,,1524812,,1519102,659671,569526,0.2762,536855,0.2604,-2146102,-1609247,-0.7806,,-1609247,-0.7806,-0.04,-0.04,44793000,44793000,9184270,,9184270,,,901937,10086207,,,,,,,55242518,55242518,,65328725,,,,,1531026,1531026,63936307,,,,63936307,,,65467333,,250,-3150648,,3011790,-138608,65328725,,65328725,-1609247,659671,,,8747102,2793,,,8555181,-8006327,-208801,,,,,-32338990,-32338990,-349435,,,-255600,42248290,41643255,,9095464,9184270,88806,-208801
2016,8210330,,,,,5725716,,5725716,,,8102702,,4138608,2375992,161150,0.0196,-2214842,-0.2698,-4138608,-6353450,-0.7738,,-6353450,-0.7738,-0.14,-0.14,44793000,44793000,19671131,,19671131,212435,,2153521,22037087,196365771,,7144276,7144276,,,1771996,205282043,,227319130,573997,66534298,,,-62349350,4758945,66534298,,,997509,67531807,,277917,72290752,,17606,-16986624,-3323915,175321311,155028378,227319130,,227319130,-6353450,2375992,,1684812,8722961,-212435,,-39509,17278142,-9153481,-2723166,-150459250,-140374,,,242037,-150357587,-37978759,137288016,,-3878489,68136846,163567614,,10486861,19671131,9184270,-153182416
2017,30344000,1860000,28484000,0.9387,,8612000,,8612000,10001000,18613000,20473000,,7435000,10130000,17527000,0.5776,7348000,0.2422,-7435000,-87000,-0.0029,,-38000,-0.0013,-0.00,-0.00,44793000,44793000,5109000,,5109000,704000,,3786000,9599000,316000,,29309000,29309000,,,435347000,464972000,,474571000,2020000,,,,6674000,8694000,203445000,,,3419000,206864000,,1291000,215558000,74959000,22000,-34434000,-13594000,219382000,246335000,461893000,12678000,474571000,-38000,10130000,,1796000,-16373142,-492000,,1355000,905000,16088142,11603000,-252220000,,,,-433000,-252653000,-430000,33795000,,-15976000,209099000,226488000,,-14562000,5109000,19671000,-240617000
2018,53192000,3720000,49472000,0.9301,,9959000,,9959000,17269000,27228000,30948000,,14975000,17957000,46422000,0.8727,22244000,0.4182,-7683000,14561000,0.2737,,13490000,0.2536,0.30,0.30,44793000,44793000,3631000,,3631000,2905000,,3147000,9683000,139000,,36288000,36288000,,,589989000,626416000,,636099000,3664000,,,,8011000,11675000,315007000,,,9667000,324674000,,2028000,336349000,74959000,26000,-45007000,-3721000,243038000,269295000,605644000,30455000,636099000,13490000,17957000,,2671000,-2897000,-2201000,,1519000,-1992000,-6387000,24834000,-180837000,,,,29219000,-151618000,-70747000,37307000,-263000,-24785000,183001000,124513000,,-2271000,4843000,7114000,-156003000
2019,70726000,6266000,64460000,0.9114,,14249000,,14249000,23188000,37437000,43703000,,17472000,23761000,50467000,0.7136,27331000,0.3864,-17743000,9588000,0.1356,,9234000,0.1306,0.21,0.21,44793000,44793000,2765000,,2765000,,,,2765000,,,72794000,72794000,,,,72794000,,75559000,5069000,347518000,,,-308868000,43719000,,,,,,380862000,3164000,424581000,74959000,44000,,-6674000,361941000,430270000,854851000,-779292000,75559000,9234000,23761000,,,-38962000,-2142000,,857000,-40954000,5967000,,,,,,-1388000,-1388000,70939000,,,,153173000,224112000,,2342000,,,
2020,93730000,10867000,82863000,0.8841,,15959000,,15959000,36353000,52312000,63179000,,18680000,36314000,53069000,0.5662,30551000,0.3259,-33050000,-2499000,-0.0267,,-1925000,-0.0205,-0.04,-0.04,44793000,44793000,5507000,,5507000,5699000,,10063000,21269000,3598000,5903000,73684000,79587000,,,996452000,1079637000,,1100906000,7279000,521641000,,,12470000,541390000,64937000,,,36819000,101756000,,8222000,643146000,74959000,49000,-116773000,-18219000,504789000,444805000,1087951000,12955000,1100906000,-1925000,36314000,,5319000,-479167000,-1602000,,1562000,-520121000,473979000,34520000,-218787000,-5093000,,,-218579000,-223672000,-64969000,53088000,,-45766000,250367000,192720000,,3568000,10753000,7185000,-184267000
