,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2012,,,,,,,,,29945,29945,29945,,,,-29945,-Infinity,-29945,-Infinity,,-29945,-Infinity,,-29945,-Infinity,-0.01,-0.01,3210383,3210383,336,,336,13219,,,13555,,,,,,,,,,13555,,5000,,,22235,27235,,,,,,,,27235,,500,-38680,,24500,-13680,13555,,13555,-29945,,,,-4945,,,,-13680,9945,-24945,,,,,-13219,-13219,,25000,,,13500,38500,,38500,336,,-24945
2013,,,,,,37092,,37092,,37092,37092,,497,,-37092,-Infinity,,,-497,-37589,-Infinity,,-37589,-Infinity,-0.01,-0.01,5000000,5000000,6744,,6744,13219,,,19963,,,,,,,,,,19963,,63735,,,7497,71232,,,,,,,,71232,,500,-76269,,24500,-51269,19963,,19963,-37589,,,,-37589,,,,-51269,45086,-30092,,,,,,,,,,,36500,36500,,6408,6744,336,-30092
2014,,295661,-295661,-Infinity,,2114584,,2114584,18981,2133565,2429226,5937,84550,45201,-2378088,-Infinity,-2429226,-Infinity,-119196,-2548422,-Infinity,-177539,-2370883,-Infinity,-0.32,-0.32,7500142,7500142,3008831,,3008831,8016,,2029502,5046349,,,186414,186414,,,7146,193560,,5239909,923887,99951,,,733826,1757664,,,,,,,,1757664,,953,-21892007,275249,,3482245,5239909,,5239909,-2370883,45201,,,3339954,17440,,375388,3288685,-3048447,-2034175,,,,,-1952034,-1952034,-1432213,7377089,,,724931,6669807,306439,2990037,3008831,18794,-2034175
2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,42769,5275,37494,0.8767,804188,1326841,,1326841,27395,2158424,2163699,,2364,27395,-2168267,-50.6972,-2120930,-49.5904,-77096,-2198026,-51.3930,-462787,-1735239,-40.5724,-0.18,-0.18,9533290,9533290,23368,,23368,695418,,13693,732479,,,135743,135743,,,2609,138352,,870831,1185115,102882,,,220232,1508229,,,,,,,,1508229,,953,-26300694,564293,,-637398,870831,,870831,-1735239,27395,,,-4064435,,,306297,-775750,4299990,-1472289,,,,,1052989,1052989,,,,,,,21523,-397777,23368,421145,-1472289
2017,,,,,62763,2573136,,2573136,14528,2650427,2650427,,26259,14528,-2635899,-Infinity,-2650427,-Infinity,192720,-2457707,-Infinity,-64877,-2392830,-Infinity,-0.20,-0.20,12266441,12266441,3941712,,3941712,223777,,33391,4198880,,,124393,124393,,,198879,323272,,4522152,669973,2089844,,,229601,2989418,,,,,,,,2989418,,1243,-28693524,352832,29872183,1532734,4522152,,4522152,-2392830,14528,,1232241,1985212,,,-515142,1209462,-2016629,-1177478,,,,,-196140,-196140,,3510000,,,1996601,5506601,-214639,3918344,3941712,23368,-1177478
2018,,,,,616961,4693884,,4693884,2858514,8169359,8169359,45816,143262,2858514,-5310845,-Infinity,-8169359,-Infinity,-1094222,-9263581,-Infinity,-111716,-9151865,-Infinity,-0.42,-0.42,21940489,21940489,15600865,,15600865,122866,,38284,15762015,27402,11640000,152095459,163735459,,,137550,163900411,,179662426,806809,,,,66913,873722,,,,22891000,22891000,,,23764722,,3616,-37595389,205680,193283798,155897705,179662427,-1,179662426,-9151865,2858514,,281545,13678831,,,119575,14888293,-12005294,-4338269,-30000,-294933,,,-250799,-575732,,16712715,,,,16712715,-139561,11659153,15600865,3941712,-4368269
2019,,,,,2498107,8420216,,8420216,71709,10990032,10990032,73487,43,71709,-10918323,-Infinity,-10990032,-Infinity,-7026448,-18016480,-Infinity,,-18016480,-Infinity,-0.48,-0.48,37552062,37552062,12282224,,12282224,20794,,191969,12494987,687517,11640000,154917299,166557299,,,137550,167382366,,179877353,538563,,,,571853,1110416,,,,5667000,5667000,,,6777416,,4527,-52771840,101818,225765432,173099937,179877353,,179877353,-18016480,71709,,2164967,-3503722,,,-29946,11384571,10776185,-8507341,-716669,,,,,-716669,,,,,6020000,6020000,-114631,-3318641,12282224,15600865,-9224010
2020,,,,,4694349,7120835,,7120835,108584,11923768,11923768,50296,104280,108583,-11815184,-Infinity,-11923768,-Infinity,507410,-11416358,-Infinity,,-11416358,-Infinity,-0.25,-0.25,46330743,46330743,8696361,,8696361,1982,,242866,8941209,2481977,11640000,154901323,166541323,,,137550,169160850,,178102059,592877,271285,,,470636,1334798,5780787,,,4714213,10495000,,1803064,11829798,,4650,-64188198,-41416,230497225,166272261,178102059,,178102059,-11416358,108583,,1028724,-3778160,,,59314,7606411,3597789,-10459422,-184463,,,,,-184463,-272700,,,,7472700,7200000,-141978,-3585863,8696361,12282224,-10643885
2021,,,,,15538122,7740130,,7740130,123535,23401787,23401787,13179,379608,391415,-22997193,-Infinity,-23401787,-Infinity,-3447096,-26848883,-Infinity,-125276,-26723607,-Infinity,-0.57,-0.57,47167262,47167262,20664410,,20664410,1640,,232943,20898993,2155342,11640000,154889906,166529906,,,20984,168706232,,189605225,320559,292409,,,1272925,1885893,7018448,,,6037945,13056393,,1531743,14942286,,5222,-90911805,-10834,265580356,174662939,189605225,,189605225,-26723607,391415,,1444798,11406689,,,-272318,19013100,-7130018,-20610723,-48892,,,,,-48892,-546651,31844798,,,1303406,32601553,26111,11968049,20664410,8696361,-20659615
