,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
1995,139919,,,,,,,,,,,,,,-839513,-6.0000,139919,1.0000,,,,,-839513,-6.0000,-0.07,-0.07,12644445,12644445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7144
1996,100584,,,,,,,,1299443,1299443,1299443,,,,-1000408,-9.9460,-999049,-9.9325,300394,,,,-1000408,-9.9460,-0.05,-0.05,21086485,21086485,4300666,100584,4401250,300394,,97867,4799511,,,,,,,8101128,8101128,,12900639,1200217,,,,5400300,6600517,,,,100584,100584,,,6701101,,,-3399483,,9599021,6199538,12900639,,12900639,-1000408,,,,,,,,,-4200081,-5200489,,,,,,,,2400435,,,5398940,7799375,,2600245,4300666,1700421,-5200489,0.7357
1997,99695,,,,,,,,1899751,1899751,1899751,,,,-1700360,-17.0556,-1800055,-18.0556,300471,,,,-1700360,-17.0556,-0.08,-0.08,22507211,22507211,11800055,99695,11899750,199391,,101081,12200222,,,,,,,15400166,15400166,,27600388,199391,,,,101080,300471,,,,-99695,-99695,,,200775,,,-5199391,,32599003,27399612,27600387,1,27600388,-1700360,,,,,,,,,-8100249,-9800609,-99695,,,,,-99695,,22899474,,,-5299086,17600388,,7600388,11899751,4299363,-9900304,0.7226
1998,100709,100709,,,,,,,2400000,2400000,2500709,,,,-3300709,-32.7747,-3500709,-34.7606,-800000,,,,-3300709,-32.7747,0.07,0.07,46439222,46439222,6700709,100709,6801418,100709,,-102127,6800000,,,,,,,34900709,34900709,,41700709,100709,,,,,100709,,,,,,,,100709,,,-8500709,-100709,50201418,41600000,41700709,,41700709,-3300709,,,,,,,,,-4600000,-7900709,-14900709,,,,,-14900709,,17500709,,,,17500709,,-5200000,6700709,11900709,-22801418,0.7042
1999,99623,,,,,,,,2800000,2800000,2800000,,,,-4800000,-48.1816,-4800000,-48.1816,-1898868,,,,-4800000,-48.1816,-0.10,-0.10,45998126,45998126,3900377,99623,4000000,99623,,-99623,4000000,,,,,,,33200000,33200000,,37200000,99623,,,,,99623,,,,99623,99623,,,199245,,,-13299623,-99623,50400001,37000755,37200000,,37200000,-4800000,,,,99623,,,,,2099622,-2600755,,,,,-400000,-400000,,200755,,,,200755,,-2800000,3900377,6700377,-2600755,0.6631
2000,100043,,,,,,,,2199507,2199507,2199507,,,,-2099464,-20.9856,-2099464,-20.9856,,,,,-2099464,-20.9856,0.03,0.03,42123108,42123108,1999420,100043,2099463,100043,,1,2199507,,,,,,,33099899,33099899,,35299406,300130,,,,,300130,,,,-1450,-1450,-2899,,298681,,,-15299406,-100043,50400174,35000725,35299406,,35299406,-2099464,,,,200087,,,,,,-1899377,-2199508,,,,-100043,,,,,,,,,-1900826,1999420,3900246,-4098885,0.6901
2001,2,-7247,7249,4597.7752,,,,,1900671,1900671,1893424,,,29508,-3014830,-1912307.9655,-3105813,-1970018.5216,61475,-3044338,-1931024.9026,15735,-3060073,-1941005.6199,-0.07,-0.07,46679199,48754470,1082193,36260,1118453,32499,,55914,1206866,,,,,,,33225939,33225939,,34432805,202943,,,,100472,303415,,,,-2,-2,,,303413,,,-18391646,-160695,52681732,34129391,34432804,1,34432805,-3060073,29508,,,-709737,,,,1,1212392,-2527910,-36052,,,63908,-635001,-607145,,2236480,,,,2236480,,-898575,1082193,1980768,-2563962,0.6343
2002,17902,-15601,33503,1.8715,,,,,1469952,1469952,1454351,,,19356,-1423310,-79.5056,-1440319,-80.4558,-2347,-1442666,-80.5869,13215,-1455881,-81.3250,-0.03,-0.03,49371368,49371368,585880,32392,618272,45872,,-1,664143,,,,,,,33283021,33283021,,33947164,213209,,,,111036,324245,,,,,,,,324245,,,-19847527,-180053,53650499,33622919,33947164,,33947164,-1455881,19356,,,63372,,,,1,3870,-1369283,-3772,,,,-43667,-47439,,920409,,,,920409,,-496312,585880,1082192,-1373055,0.6267
2003,,,,,,,,,1564009,1564009,1564009,,,17319,-1381392,-Infinity,-1684444,-Infinity,-28316,-1712760,-Infinity,5581,-1718341,-Infinity,-0.03,-0.03,52130227,52130227,1210076,32392,1242468,24941,,10196,1277605,1718857,,,,,,31421493,33140350,,34417955,228299,,,,11846,240145,,,,,,,,240145,,,-21565869,24419,,34177810,34417955,,34417955,-1718341,17319,,,-73367,,,,1,189716,-1584673,-40945,,,,1001,-39944,,2248814,,,,2248814,,624197,1210076,585879,-1625618,0.6808
2004,,5307,-5307,-Infinity,,,,,1225048,1225048,1230355,12127,1137,2853,-633861,-Infinity,-1820024,-Infinity,7019,-1813005,-Infinity,,-1813005,-Infinity,-0.04,-0.04,53623461,53623461,914494,32392,946886,18433,,8380,973699,1678311,,,,,,30861543,32539854,,33513553,263949,,,,8798,272747,,,,,,,,272747,,,-23378875,24419,,33240807,33513554,-1,33513553,-1813005,2853,,,40926,,,,,749640,-1019586,,,,,4002,4002,,720003,,,,720003,,-295582,914494,1210076,-1019586,0.7635
