,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2005,,,,,,43000,,43000,,,3451000,15000,,58000,-3393000,-Infinity,-3451000,-Infinity,15000,-3436000,-Infinity,,-3436000,-Infinity,-22457.52,-22457.52,153,153,3479000,,3479000,79000,,,3558000,58000,,-60000,13374000,,3479000,-3479000,13432000,,16990000,76000,,,,,76000,,,,,,,,76000,,20997000,-6214000,2131000,,16914000,16990000,,16990000,-3436000,58000,,1653000,-77000,,,,3482000,-15000,-1817000,-1295000,,,,-85000,-1380000,,5628000,,,,5628000,,2431000,3479000,1048000,-3112000
2006,,,,,,51000,,51000,,,10218000,112000,,102000,-8961000,-Infinity,-11373000,-Infinity,112000,-11261000,-Infinity,,-11261000,-Infinity,-73601.31,-73601.31,153,153,8016000,,8016000,,,79000,8095000,75000,,-94000,15240000,,8016000,-8016000,15315000,,23410000,772000,,,,,772000,,,,,,,,772000,,1224000,-17475000,9526000,29363000,22638000,23410000,,23410000,-11261000,102000,,7395000,3841000,,,,7323000,-3257000,-3180000,-1985000,,,,112000,-1873000,,9590000,,,,9590000,,4537000,8016000,3479000,-5165000
2007,250000,14000,236000,0.9440,,,,,6446000,6446000,6460000,1256000,,111000,-11904000,-47.6160,-6210000,-24.8400,-5805000,-12015000,-48.0600,,-12015000,-48.0600,-78529.41,-78529.41,153,153,32718000,,32718000,261000,2132000,113000,35224000,546000,,-139000,21692000,,32718000,-32718000,22238000,,57462000,1525000,,,,137000,1662000,,,,2000000,2000000,,,1662000,2000000,1290000,-29337000,16385000,65462000,55800000,57462000,,57462000,-12015000,111000,,7061000,26239000,,-2132000,,33562000,-29020000,-7624000,-7034000,,,,1256000,-5778000,,79000,,,38025000,38104000,,24702000,32718000,8016000,-14658000
2008,16350000,1221000,15129000,0.9253,,101000,,101000,7315000,7416000,8637000,536000,,1022000,3014000,0.1843,7713000,0.4717,-5721000,1992000,0.1218,,1992000,0.1218,13019.61,13019.61,153,153,15830000,,15830000,10197000,5129000,200000,31356000,1457000,,-981000,35714000,,15830000,-15830000,37171000,,68527000,2977000,,,,480000,3457000,,,,2000000,2000000,,,3457000,2000000,1318000,-26007000,21170000,66589000,65070000,68527000,,68527000,1992000,1022000,,6257000,-5663000,,-2997000,,27899000,-6098000,-2490000,-15955000,,,,536000,-15419000,,1021000,,,,1021000,,-16888000,15830000,32718000,-18445000
2009,10653000,2024000,8629000,0.8100,,53000,,53000,10165000,10218000,12242000,,,2698000,1109000,0.1041,-1589000,-0.1492,,-1589000,-0.1492,,-1589000,-0.1492,-10385.62,-10385.62,153,153,5141000,,5141000,20401000,1340000,190000,27072000,1024000,,-3319000,44432000,,5141000,-5141000,45456000,,72528000,1293000,,,,538000,1831000,,,,,,,,1831000,,1374000,-5332000,4500000,70155000,70697000,72528000,,72528000,-1589000,2698000,,1094000,-2658000,,3789000,,25241000,-5477000,-5932000,-11118000,,,,239000,-10879000,,5122000,,,1000000,6122000,,-10689000,5141000,15830000,-17050000
2010,,,,,18519000,85000,,85000,,18604000,33102000,28000,62000,3365000,-29675000,-Infinity,-49261000,-Infinity,,-49261000,-Infinity,,-49261000,-Infinity,-321967.32,-321967.32,153,153,91000,,91000,21000,528000,47000,687000,718000,,-6324000,28966000,,91000,-91000,29684000,,30371000,487000,,,,2746000,3233000,,,,,,,,3233000,,1521000,-53601000,4210000,75008000,27138000,30371000,,30371000,-49261000,3365000,,648000,-27787000,,812000,,-2546000,65999000,-7036000,-3752000,,,,28000,-3724000,,1500000,,,4210000,5710000,,-5050000,91000,5141000,-10788000
2011,150000,50000,100000,0.6667,3991000,88000,,88000,11428000,15507000,15557000,1000,892000,,-14515000,-96.7667,-15407000,-102.7133,,-15407000,-102.7133,,-15407000,-102.7133,-100699.35,-100699.35,153,153,133000,,133000,3000,,41000,177000,542000,,,33058000,,133000,-133000,33600000,,33777000,686000,,,,242000,928000,,,,,,,,928000,,2106000,-66653000,8049000,89347000,32849000,33777000,,33777000,-15407000,,,2388000,1795000,,528000,,-751000,-526000,-11750000,-6939000,,,,1000,-6938000,,14891000,-10000,,3849000,18730000,,42000,133000,91000,-18689000
2012,,,,,4806000,6097000,,6097000,2063000,12966000,12966000,,535000,2063000,-10903000,-Infinity,-12966000,-Infinity,-821000,-13787000,-Infinity,,-13787000,-Infinity,-90111.11,-90111.11,153,153,271000,,271000,,,16000,287000,1725000,,17608000,17608000,,,,19333000,,19620000,655000,17198000,,,5654000,23507000,2000000,,,,2000000,,,25507000,,2115000,-124112000,-2731000,118841000,-5887000,19620000,,19620000,-13787000,2063000,,554000,-22469000,,,-32000,-23220000,28078000,-5561000,-5006000,,,,-4491000,-5006000,,400000,-12000,,10317000,10705000,,138000,271000,133000,-10567000
2013,406000,102000,304000,0.7488,5468000,6297000,,6297000,2370000,14135000,14237000,,2227000,2370000,-22853000,-56.2882,-13831000,-34.0665,-13619000,-27450000,-67.6108,,-27450000,-67.6108,-105984.56,-105984.56,259,259,5517000,,5517000,2138000,2916000,49000,10620000,806000,,18196000,18196000,,,,19002000,,29622000,1841000,129000,,480000,2638000,5088000,2000000,,,118000,2118000,,247000,7206000,,,-151562000,-1827000,175805000,22416000,29622000,,29622000,-27450000,2370000,,796000,28752000,-804000,-2621000,1186000,5532000,-18863000,-14395000,-2896000,,,,-2896000,-2896000,-248000,17340000,,,5445000,22537000,,5246000,5517000,271000,-17291000
2014,628000,156000,472000,0.7516,7597000,8243000,,8243000,3871000,19711000,19867000,,179000,3871000,-14928000,-23.7707,-19239000,-30.6354,261000,-18978000,-30.2197,,-18978000,-30.2197,-52280.99,-52280.99,363,363,758000,,758000,702000,4070000,411000,5941000,816000,,16382000,16382000,,,,17198000,,23139000,868000,123000,,480000,2933000,4404000,2000000,,,378000,2378000,,123000,6782000,,,-170540000,-2114000,189011000,16357000,23139000,,23139000,-18978000,3871000,,625000,-3995000,-185000,-1676000,-973000,1537000,3858000,-14619000,-1905000,,,,-1905000,-1905000,-123000,11224000,,,664000,11765000,,-4759000,758000,5517000,-16524000
