,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
1997,1954000000,1070000000,884000000,0.4524,,1512000000,,1512000000,1070000000,2582000000,3652000000,,1070000000,86800000,1564800000,0.8008,441000000,0.2257,,441000000,0.2257,115000000,293000000,0.1499,3.62,3.62,81000000,81000000,,,,,,,,744000000,,,,,,,,21249000000,21249000000,,,,,18589000000,18589000000,636000000,,,,636000000,,,19225000000,,1168000000,621000000,-495000000,730000000,2024000000,21249000000,,21249000000,293000000,86800000,,,107800000,,,,,20100000,507700000,-128800000,,,,-1997100000,-2125900000,,,,-81500000,2594000000,2512500000,18900000,913200000,913200000,,378900000,
1998,2476602250,,,,,731442150,,731442150,,,,2895668100,1569573850,129097700,1925094200,0.7773,,,,226422650,0.0914,85619200,140803450,0.0569,1.74,1.74,80961538,80961538,5392671800,,5392671800,856860900,,19156961550,25406494250,972580600,,,218061400,,,,1190642000,,26597136250,423413700,2382621800,,,18664964500,21471000000,1317398550,,,-75398550,1242000000,3520963400,,23749963400,,1578269550,436791700,,832111600,2847172850,26597136250,,26597136250,140803450,129097700,,,-25083750,,,,,508029550,752846950,-184950850,,-6700371300,7385324900,-1889976950,-1205023350,146489100,,,-110702950,-152843650,-117057500,-85284750,-654853100,5392671800,6047524900,567896100,
1999,2587679170,,,,,754617580,,754617580,,,,2906002333,1623057043,141061128,1947395568,0.7526,,,,183277398,0.0708,30694133,152583265,0.0590,1.89,1.89,94382000,94382000,5580520188,,5580520188,328635213,,19592887985,25502043385,981363425,,,137069593,,,,1118433018,,26620476403,459359738,1165202023,,,21162438240,22787000000,1178982990,,,17010,1179000000,,,23634103215,,1655231340,469920820,,861221028,2986373188,26620476403,,26620476403,152583265,141061128,,,241189730,,,,,451744955,986579078,-117031245,,-503943570,146445140,665642828,308144398,-1567536825,,,-56779410,254476140,-1369840095,,-75116620,5580520188,5655636808,869547833,
2000,2497606574,,,,,730460473,,730460473,,,,2694201966,1375260895,167678597,1639615801,0.6565,,,,96676309,0.0387,34234380,62441929,0.0250,0.78,0.78,80436364,81000000,6184125676,,6184125676,316327508,,19356542690,25856995874,929998709,,,125730719,,,,1055729428,,26912725302,433554325,896561790,,,21808883885,23139000000,981593752,,,-1593752,980000000,,,23813899921,,1665183964,490025879,,943615538,3098825381,26912725302,,26912725302,62441929,167678597,,,-263740931,,,,,685629737,652009332,-81697444,,-731176777,306338069,459842320,35003613,-498243965,,,-28581579,409863371,-116962173,,570050772,6184125676,5614074905,570311887,
2001,2474649509,,,,,689351508,,689351508,,,,2390849406,1096166730,160814158,1518752973,0.6137,,,,261772084,0.1058,74181948,187590136,0.0758,2.37,2.37,79004348,80180000,6529511822,,6529511822,344980300,,18215981876,25090473999,890823444,,,109333806,,,,1000157250,,26090631249,,441750285,,,21955249715,22397000000,924430203,,,-1430203,923000000,,,22962484096,,1623943574,538004090,,966199489,3128147154,26090631249,0,26090631249,187590136,160814158,,,-52905009,,,,,339680852,635180137,-106154138,,-2034963944,1277838002,845021072,87895130,-465150445,,,-27577777,268196804,-224531418,,498543850,6529511822,6030967972,529026000,
2002,2424289801,,,,,711077610,,711077610,,,,1870175359,626129734,156017310,1045900722,0.4314,,,,263753678,0.1088,114726574,149027105,0.0615,1.86,1.86,79967925,79967925,7673719718,,7673719718,321848335,,16819872799,24815440852,1020348497,,,101055588,4361452286,,,5482856371,35781153593,30298297223,,439387868,,,,439387868,2349848330,,,,2349848330,29084466304,,27174005842,,1659336974,634536968,366050485,236721133,2896645560,30070651402,227645820,30298297223,149027105,156017310,,,-150813334,,,,,1077957918,1232188998,-80394397,-175810000,-1134523027,1195859620,-74909125,-189382532,,,,-56213489,15306019,-40907471,,1001898996,7673719718,6671820722,1151794602,
2003,2599490241,,,,,754097920,,754097920,,,,1901781351,563002340,166086974,1146368831,0.4410,,,,417279517,0.1605,137686077,279593440,0.1076,3.50,3.50,79808911,79808911,5593915278,,5593915278,208313710,,,,917559164,,,,6036238087,,,,28769935028,28769935028,,334064335,,,,334064335,2057476399,,,,2057476399,27081732722,,25358320658,,1636873963,353686205,934881352,233516558,3158958078,28517278736,252656293,28769935028,279593440,166086974,15296526,,-789380519,,,,,2084607788,1756204209,-103777043,,-6056872789,2676361354,-20700605,-3401212039,-235191892,,,-82975849,,-318167741,-12747105,-1975922676,5593915278,7569837954,1652427166,
2004,2692247113,,,,,778754449,,778754449,,,,1779810637,525567450,152770561,1256187451,0.4666,,,,577849440,0.2146,149170559,428678881,0.1592,5.38,5.38,79723780,79800000,6027589598,,6027589598,315141125,,,,808892167,,,,7314940997,,,,29795292096,29795292096,,767052804,,,,767052804,2030810750,,,,2030810750,27287081132,,26023323186,,1547253155,839908575,883695480,221593542,3492450752,29515773938,279518159,29795292096,428678881,152770561,-20737714,,1615151546,,,,,130872190,2306735464,-134711536,,,,-1455712130,-1455712130,,,,-104590211,15668860,-88921351,-6688528,755413455,6050694526,5295281071,2172023928,
2005,3182240959,,,,,960360782,,960360782,,,,2108719738,596219337,133347862,1609064664,0.5056,,,,879497465,0.2764,253232852,626264613,0.1968,7.85,7.85,79774123,79774123,9161691600,,9161691600,318801519,,,,854940634,,,,9945509701,,,,37977170254,37977170254,7148062,3023936856,,,,3031084918,2934568860,,,,2934568860,33432207659,,33528723717,,1624882679,1954492372,286824613,232711439,4098911104,37627634821,349535433,37977170254,626264613,133347862,-39603571,,4654311423,,,,,-1043393309,4330927019,-100957774,61898227,-2183609121,,-100957774,-2222668668,,,,-219709954,1019707605,799997651,-100837262,2807418739,9161691600,6354272861,4229969245,
2006,3373061562,,,,,1069212496,,1069212496,,,,2389485311,866195377,153748625,1978180162,0.5865,,,,958236160,0.2841,255408437,702827723,0.2084,8.80,8.80,79865625,79865625,8352574268,,8352574268,294743176,,18592002925,27239320369,780638577,,,658930973,10681910093,,,12121479643,51482279656,39360800012,,,,,,,2698657030,,,,2698657030,37372875542,,34674218512,,1441974307,702827723,1916811492,206515782,4268129303,38942347815,418452198,39360800012,702827723,153748625,-14624102,,966287666,,,,,-3544496,1804695416,-111306341,-428043726,-1325219831,,-111306341,-1864569898,-280886030,,,-268092233,787913960,238935698,43126738,222187954,8352574268,8130386314,1693389075,
