,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
1998,100000,,100000,1.0000,11000000,,,,2400000,13400000,13400000,,,,-12800000,-128.0000,-13300000,-133.0000,500000,,,,-12800000,-128.0000,-0.77,-0.77,30454000,30454000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12800000,,,,1200000,,,,,2000000,-9600000,-1000000,,-10500000,,,-11500000,,22900000,,,,22900000,,22900000,,5000000,-10600000
1999,400000,1400000,-1000000,-2.5000,30700000,5000000,,5000000,-1300000,34400000,35800000,,,-1300000,-34800000,-87.0000,-35400000,-88.5000,100000,,,,-33500000,-83.7500,-1.25,-1.25,26748588,26748588,18300000,33300000,51600000,400000,,700000,52700000,3800000,,2700000,2700000,,,700000,7200000,,59900000,2300000,100000,,,2200000,4600000,1800000,,,-100000,1700000,,,6300000,,200000,-49300000,-200000,102900000,53600000,59900000,,59900000,-33500000,-1300000,,,48100000,,,,48100000,-37000000,-23700000,-2300000,,-114300000,92600000,-100000,-24100000,,58400000,,,900000,59300000,,11500000,18300000,6800000,-26000000
2000,2049258,1705787,343471,0.1676,70187748,11736144,,11736144,-79736,81844156,83549943,10693239,120035,-79736,-75568191,-36.8759,-81500685,-39.7708,-4681009,,,,-75608490,-36.8955,-1.97,-1.97,38474946,38474946,200935244,14483637,215418881,2351100,2896469,1453654,222120104,5939036,,17549224,17549224,,,5036620,28524880,,250644984,5952342,70803,,,5469047,11492192,1835960,,,2579050,4415010,,,15907202,,207401,-124881888,-491659,359903928,234737782,250644984,,250644984,-75608490,-79736,,,162527912,,-2115049,,210627912,-117954533,-31114847,-639875,-8131432,-56658901,76453000,-3865896,7156896,,210584729,-4072316,,100899,206613312,,182655361,200935244,18279883,-31754722
2001,5731702,3137152,2594550,0.4527,32590191,16943148,,16943148,,49533339,52670491,10020530,172718,3514785,-33600246,-5.8622,-46938789,-8.1893,9651040,-37287749,-6.5055,,-37287749,-6.5055,-0.92,-0.92,40571464,40571464,24372675,31676959,56049634,4223683,6024574,2704790,69002681,6403414,,15365275,15365275,,,121350001,143118690,,212121371,6667108,101794,,,4028965,10797867,1836406,,,3087974,4924380,,,15722247,,207519,-162169637,-1366712,359727954,196399124,212121371,,212121371,-37287749,3514785,,,-152423098,,-4035729,,58204814,147297285,-38898777,-687293,,-152519965,18385765,40000,-134781493,,,-2801840,,-80459,-2882299,,-176562569,24372675,200935244,-39586070
2002,30120000,5456000,24664000,0.8189,26778000,,,,15889000,42667000,48123000,4954000,117000,3135000,-20399000,-0.6773,-18003000,-0.5977,-5648000,-23651000,-0.7852,,-23651000,-0.7852,-0.57,-0.57,41288616,41288616,122655000,,122655000,9659000,7164000,2379000,141857000,9120000,,14466000,14466000,,,19123000,42709000,,184566000,2988000,111000,,,6208000,9307000,1767000,,,1834000,3601000,,,12908000,,215000,-185821000,8000,357256000,171658000,184566000,,184566000,-23651000,3135000,,,74345186,,-1867000,,132550000,-76087186,-22258000,-3581000,,-11218000,140567000,-5413000,120355000,,245000,,,-60000,185000,,98282000,122655000,24373000,-25839000
2003,53341000,6783000,46558000,0.8728,35417000,,,,22667000,58084000,64867000,2435000,112000,2325000,-7532000,-0.1412,-11526000,-0.2161,1557000,-9969000,-0.1869,,-9969000,-0.1869,-0.23,-0.23,42269214,42269214,68562000,,68562000,10612000,8116000,2431000,89721000,15225000,,13910000,13910000,,,60646000,89781000,,179502000,4326000,773000,,,5519000,10618000,25000,,,1094000,1119000,,,11737000,,218000,-195390000,1674000,361263000,167765000,179502000,,179502000,-9969000,2325000,,,-53447000,,-1202000,,79103000,52529000,-8562000,-7004000,,-44711000,,4177000,-47538000,,4085000,,,-2078000,2007000,,-54093000,68562000,122655000,-15566000
2004,73590000,8250000,65340000,0.8879,30602000,,,,21529000,52131000,60381000,2986000,4000,2276000,17729000,0.2409,13209000,0.1795,2240000,15449000,0.2099,,15449000,0.2099,0.35,0.33,43451742,46702334,82586000,200000,82786000,14766000,8014000,4926000,110492000,17799000,,13432000,13432000,,,65435000,96666000,,207158000,6127000,16000,,,7721000,13864000,10000,,,1648000,1658000,,,15522000,,229000,-180341000,2677000,369071000,191636000,207158000,,207158000,15449000,2276000,,,17525000,,-385000,,96628000,-14472000,20778000,-5217000,,-37474000,30000000,-179000,-12870000,,7090000,,,-774000,6316000,,14224000,82586000,68362000,15561000
2005,115915000,12315000,103600000,0.8938,36052000,,,,24655000,60707000,73022000,5359000,29000,2414000,49965000,0.4310,42893000,0.3700,4629000,47522000,0.4100,-17494000,65016000,0.5609,1.43,1.29,45650000,50412000,69180000,56304000,125484000,18807000,11263000,11203000,166757000,21802000,,12952000,12952000,,15100000,74802000,124656000,,291413000,3980000,15000,,,10528000,14523000,8000,,,1780000,1788000,,,16311000,,239000,-115325000,3593000,386595000,275102000,291413000,,291413000,65016000,2414000,,,55606000,,-3461000,,152234000,-79336000,43700000,-6117000,,-78059000,12900000,,-71276000,,14965000,,,-795000,14170000,,-13406000,69180000,82586000,37583000
2006,159632000,17028000,142604000,0.8933,57570000,,,,56052000,113622000,130650000,10700000,482000,1464000,41854000,0.2622,28982000,0.1816,10926000,39908000,0.2500,-34057000,73965000,0.4633,1.60,1.53,46020000,48276000,91067000,136682000,227749000,25579000,12047000,11999000,277374000,34681000,7465000,3140000,10605000,,66887000,89003000,201176000,,478550000,3093000,10000,,,16147000,19250000,250015000,,1579000,3100000,254694000,,,273944000,,246000,-41360000,1476000,244244000,204606000,478550000,,478550000,73965000,1464000,-37047000,,105890000,,-1006000,,258124000,-92488000,51784000,-15634000,,-207151000,118760000,,-104025000,,14445000,-193086000,,252769000,74128000,,21887000,91067000,69180000,36150000
2007,210943000,22261000,188682000,0.8945,83352000,,,,99027000,182379000,204640000,13602000,2175000,957000,19715000,0.0935,6303000,0.0299,10280000,16583000,0.0786,-3276000,19859000,0.0941,0.47,0.44,42448000,44902000,139323000,150729000,290052000,29662000,13211000,19536000,352461000,69354000,7465000,962000,8427000,,93700000,63076000,234557000,,587018000,2000000,250012000,,,20748000,272760000,2000,,,18466000,18468000,,,291228000,,266000,-21501000,317000,316708000,295790000,587018000,,587018000,19859000,957000,-3276000,,-178423000,,-2339000,,79701000,209966000,49083000,-38658000,,-301986000,318938000,,-21706000,,58344000,-67059000,-29604000,59198000,20879000,,48256000,139323000,91067000,10425000
