,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,,10000,,,,10000,212500,,,,,,,212500,,222500,7374,,,,548,7922,212813,,,,212813,,,220735,,10000,-8235,,,1765,222500,,222500,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,293603,44838,248765,0.8473,1943504,,,,3561898,5505402,5550240,67674,51739,104619,-6171982,-21.0215,-6344275,-21.6083,15935,-6328340,-21.5541,,-6328340,-21.5541,-198.00,-198.00,30259,30259,11136870,,11136870,212184,,195907,11544961,122082,3592073,10112141,13704214,,,,13826296,,25371257,119669,682993,86600,,597000,1399662,,,3192909,,3192909,,,4592571,,1305201,-49727753,915598,,20778686,25371257,,25371257,-6328340,104619,,339780,10218413,-31695,,,10145299,-10596526,-6262054,-130084,,,,37498,-92586,-706201,421163,,,-18314,-303352,677882,-5980110,11136870,17116980,-6392138
2013,1000000,,1000000,1.0000,3060306,6553163,,6553163,,9613469,9613469,34855,632,52032,-8526582,-8.5266,-8613469,-8.6135,34223,-8579246,-8.5792,,-8579246,-8.5792,-277.20,-277.20,30261,30261,4839486,,4839486,256015,,234308,5329809,152603,3665199,10318001,13983200,,,,14135803,,19465612,942156,681124,84599,,1966732,3590012,,,3257910,,3257910,,,6847922,,1305755,-58306999,900254,,12617690,19465612,,19465612,-8579246,52032,,431504,2122930,-7519,,,1739797,-79242,-6052022,-78634,,,,-66000,-144634,,,,,2090,2090,-102818,-6297384,4839486,11136870,-6130656
2014,,,,,6323896,6600870,,6600870,,12924766,12924766,18959,4706,88689,-12836077,-Infinity,-12924766,-Infinity,-1382338,-14307104,-Infinity,,-14307104,-Infinity,-43.56,-43.56,343170,343170,2507401,,2507401,115775,,154237,2777413,,3465157,9754857,13220014,,,318719,13538733,,16316146,852760,,,,1846163,2698923,,,3080097,56383,3136480,,,5835403,,1499855,-75624428,575676,84029640,10480743,16316146,,16316146,-14307104,88689,,1513238,-1661307,,,,78490,2037388,-12329096,-57669,43502,,,-38015,-52182,,10000000,,,-184191,9815809,233384,-2332085,2507401,4839486,-12386765
2015,,,,,3434016,6388000,,6388000,,9822016,9822016,1694,266999,56115,-9765901,-Infinity,-9822016,-Infinity,-2685455,-12507471,-Infinity,,-12507471,-Infinity,-35.64,-35.64,354537,354537,132229,,132229,,,4058325,4190554,,3283379,9243128,12526507,,,191327,12717834,,16908388,1788521,395000,,,5158893,7342414,,,2918518,38791,2957309,,,10299723,,162013,-88131899,253734,94324817,6608665,16908388,,16908388,-12507471,56115,,2747904,-3230350,,,,-3151860,7633076,-5300726,-1663,,,,7882,6219,-100000,,,,3100000,3000000,-80665,-2375172,132229,2507401,-5302389
2016,3000000,,,,43737814,6692786,,6692786,,50430600,50430600,32,729572,36449,-53440085,-17.8134,-47430600,-15.8102,-6775506,-54206106,-18.0687,,-54206106,-18.0687,-94.08,-94.08,619212,619212,4048131,,4048131,3000000,,1290519,8338650,,3283379,9243128,12526507,,,108708,12635215,,20973865,1006903,,,,859093,1865996,,,2918518,19876,2938394,,,4804390,3275,8730,-142338005,253734,158241741,16169475,20973865,,20973865,-54206106,36449,,2103186,9624514,-3000000,,,6472654,33654782,-8787175,-16793,,,,,-16793,-750128,8969998,,,4500000,12719870,,3915902,4048131,132229,-8803968
2017,7585000,156119,7428881,0.9794,4060000,6937643,,6937643,,10997643,11153762,16544,1818,23784,-3569530,-0.4706,-3568762,-0.4705,-26370,-3595132,-0.4740,,-3595132,-0.4740,-4.92,-4.92,722144,722144,5533062,,5533062,,,351515,5884577,,3283379,9243128,12526507,,,752559,13279066,,19163643,786779,,,,1156887,1943666,,,2918518,,2918518,,,4862184,3090,9040,-145933137,253734,159968732,14301459,19163643,,19163643,-3595132,23784,,1919409,-2531743,3000000,,,3940911,5677877,1494195,-9264,,,,,-9264,,,,,,,,1484931,5533062,4048131,1484931
2018,,,,,2883952,4392375,,4392375,,7276327,7276327,,,15827,-7260500,-Infinity,-7276327,-Infinity,-24131,-7300458,-Infinity,,-7300458,-Infinity,-9.60,-9.60,755903,755903,571605,,571605,,,622366,1193971,,3283379,9243128,12526507,,,710616,13237123,,14431094,934147,,,,665641,1599788,,,2918518,,2918518,,,4518306,2774,9726,-153233595,253734,162880149,9912788,14431094,,14431094,-7300458,15827,,1421581,-4346728,,,,-405817,3745821,-6463957,,,,,22500,22500,,,,,1480000,1480000,,-4961457,638115,5599572,-6463957
2019,17066,,,,4889340,4731176,,4731176,,9620516,9620516,,,27487,-12747538,-746.9552,-12886829,-755.1171,111804,-12775025,-748.5659,,-12775025,-748.5659,-6.33,-6.33,2852464,2852464,10367920,,10367920,,,722079,11089999,,,9243128,9243128,,,1213799,10456927,,21546926,931128,,,,484029,1415157,,,2918518,,2918518,,,4333675,2774,6092,-166008620,253734,182959271,17213251,21546926,,21546926,-12775025,27487,,853517,10080659,,,,9674842,-4586042,-6399404,,,,,2000,2000,,16121000,,,6209,16127209,,9729805,10367920,638115,-6399404
2020,436942,,436942,1.0000,1731406,3400071,,3400071,,5131477,5131477,126171,,28837,-13783147,-31.5446,-13937663,-31.8982,125679,-13811984,-31.6106,-2918518,-10893466,-24.9311,-1.70,-1.70,6392381,6392381,11527552,,11527552,,,841958,12369510,,,,,,,809985,809985,,13179495,327396,,,,609532,936928,,,27043,,27043,,,963971,2774,8771,-176902086,253734,188852331,12215524,13179495,,13179495,-10893466,28837,-2918518,468914,1757740,,,,11432582,7289300,-4267193,,,,,,,,5426825,,,,5426825,,1159632,11527552,10367920,-4267193
2021,1160692,,,,-3163485,-3743972,,-3743972,,-6907457,6907457,,,35482,-5609697,-4.8331,-5746765,-4.9512,101586,-5645179,-4.8636,,-5645179,-4.8636,-0.88,-0.88,6392381,6392381,18244030,,18244030,,,479399,18723429,,,,,,,1091931,1091931,,19815360,362470,,,,1058633,1421103,,,,,,,,1421103,,13465,-182547265,253734,200674323,18394257,19815360,,19815360,-5645179,35482,,,5869744,,,457132,17302326,-4998114,-4738067,,,,,,,,11450866,,,3679,11454545,,6716478,18244030,11527552,-4738067
