,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
1995,100000,1000000,-900000,-9.0000,,700000,,700000,200000,900000,1900000,,,200000,-6700000,-67.0000,-1800000,-18.0000,-5000000,,,,-6900000,-69.0000,-15.40,-15.40,448052,448052,,,,200000,,100000,300000,400000,,200000,200000,,,,600000,,900000,100000,,,,1100000,1200000,300000,,,,300000,,,1500000,,,-18100000,-600000,18100000,-600000,900000,,900000,-6900000,200000,,,200000,,-200000,,-900000,5000000,-1500000,,,,,,,,1500000,,,,1500000,,1500000,,,-1500000
1996,3100000,,,,1700000,900000,,900000,200000,2800000,2800000,,,200000,500000,0.1613,300000,0.0968,-200000,,,,300000,0.0968,0.70,0.70,428571,428571,4200000,,4200000,100000,100000,3900000,8300000,2300000,,200000,200000,,,,2500000,,10800000,200000,,,,600000,800000,1000000,,,,1000000,,,1800000,,,-17800000,-700000,27500000,9000000,10800000,,10800000,300000,200000,,,8400000,,100000,,7500000,-8500000,400000,-5900000,,,,,-5900000,,8600000,,,1100000,9700000,,9700000,4100000,,-5500000
1997,300000,-300000,600000,2.0000,30000000,3300000,,3300000,300000,33600000,33300000,,,300000,-32900000,-109.6667,-33000000,-110.0000,,,,,-33200000,-110.6667,-54.25,-54.25,612281,612281,12200000,,12200000,400000,200000,,12800000,5300000,,200000,200000,,,400000,5900000,,18700000,700000,100000,,,1400000,2200000,2000000,,,-100000,1900000,,,4100000,,,-51000000,-1000000,66600000,14600000,18700000,,18700000,-33200000,300000,,,3100000,,-100000,,10600000,25400000,-4400000,-3300000,,,3900000,-500000,100000,,11300000,,,1000000,12300000,,12300000,,4200000,-7700000
1998,500000,-700000,1200000,2.4000,7600000,4500000,,4500000,700000,12800000,12100000,,,700000,-11100000,-22.2000,-11600000,-23.2000,,,,,-11800000,-23.6000,-17.15,-17.15,884220,884220,1700000,,1700000,100000,,400000,2200000,9300000,,200000,200000,,,300000,9800000,,12000000,700000,2500000,,,1500000,4700000,1900000,,,,1900000,,,6600000,,,-72600000,-1600000,79600000,5400000,12000000,,12000000,-11800000,700000,,,-13100000,,,,-2500000,14300000,-9900000,-2900000,,,,,-2900000,,600000,,,1700000,2300000,,2300000,,12200000,-12800000
1999,100000,3500000,-3400000,-34.0000,8800000,6200000,,6200000,1000000,16000000,19500000,,,1000000,-18500000,-185.0000,-19400000,-194.0000,400000,,,,-19500000,-195.0000,-10.50,-10.50,1889901,1889901,2400000,,2400000,300000,100000,400000,3200000,1900000,,,,,,2300000,4200000,,7400000,900000,100000,,,5000000,6000000,3500000,,,,3500000,,,9500000,,,-92700000,-1100000,91700000,-2100000,7400000,,7400000,-19500000,1000000,,,-300000,,,,-2800000,10900000,-7900000,-500000,,,,3600000,3100000,,9600000,,,-4200000,5400000,,5400000,,1700000,-8400000
2000,1000,-516000,517000,517.0000,8075000,4236000,,4236000,516000,12827000,12311000,,,516000,-13998000,-13998.0000,-12310000,-12310.0000,-2190000,,,,-14514000,-14514.0000,-6.30,-6.30,2319856,2319856,4131000,,4131000,90000,,696000,4917000,870000,,,,,,166000,1036000,,5953000,522000,110000,,,7953000,8585000,89000,,,,89000,,,8674000,,91000,-107194000,-869000,105251000,-2721000,5953000,,5953000,-14514000,516000,,,-868000,,,,-3668000,5567000,-9299000,-201000,,,,47000,-154000,,11306000,,-2000,-105000,11199000,,1746000,4131000,2385000,-9500000
2001,979000,-412000,1391000,1.4208,7380000,3812000,,3812000,412000,11604000,11192000,,,412000,-9123000,-9.3187,-10213000,-10.4321,-9000,,,,-9535000,-9.7395,-3.50,-3.50,2720352,2720352,6327000,,6327000,46000,,264000,6637000,1117000,,,,,,146000,1263000,,7900000,675000,86000,,3500000,930000,5191000,2000,,,21000,23000,,,5214000,,97000,-116729000,-1613000,120931000,2686000,7900000,,7900000,-9535000,412000,,,5114000,,,,1446000,-2225000,-6234000,-242000,,,,22000,-220000,,12061000,,,-3411000,8650000,,2196000,6327000,4131000,-6476000
2002,3766000,,,,13506000,2478000,,2478000,,15984000,15984000,,,424000,-11294000,-2.9989,-12218000,-3.2443,,,,,-11718000,-3.1115,-3.85,-3.85,2986859,2986859,6072000,,6072000,328000,,390000,6790000,915000,,,,,,161000,1076000,,7866000,1070000,2000,,,1711000,2783000,,,,,,,,2783000,,110000,-128447000,-1853000,135273000,5083000,7866000,,7866000,-11718000,424000,,,2561000,,,,4007000,-4620000,-13353000,-280000,,,,96000,-184000,,13368000,,,-86000,13282000,,-255000,6072000,6327000,-13633000
2003,3921000,2860000,1061000,0.2706,8744000,,,2987000,,11731000,14591000,,,1381000,-10178000,-2.5958,-10670000,-2.7212,,,,,-11559000,-2.9480,-3.50,-3.50,3327663,3327663,3137000,242000,3379000,245000,376000,257000,4257000,836000,,,,,,306000,1142000,,5399000,560000,,,531000,1217000,2308000,760000,,,200000,960000,,,3268000,,120000,-140006000,-257000,142274000,2131000,5399000,,5399000,-11559000,1381000,,,-2058000,,-370000,,1949000,1931000,-10305000,-184000,,,,11000,-173000,,4740000,-500000,,3303000,7543000,,-2935000,3137000,6072000,-10489000
2004,3314000,2212000,1102000,0.3325,9673000,,,4225000,,13898000,16110000,,,2185000,-12160000,-3.6693,-12796000,-3.8612,,,,,-14345000,-4.3286,-3.85,-3.85,3837122,3837122,14884000,,14884000,1520000,1240000,240000,17884000,873000,,,,,,380000,1253000,,19137000,1331000,,,1524000,1398000,4253000,,,,125000,125000,,,4378000,,141000,-154351000,-2373000,171342000,14759000,19137000,,19137000,-14345000,2185000,,,11682000,,-864000,,13631000,-10773000,-11251000,-411000,,,,-250000,-661000,,23659000,,,,23659000,,11747000,14884000,3137000,-11662000
