,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2011,1360314,,,,5212691,,,,14547,5227238,5227238,11525,30768,197616,-5018195,-3.6890,-5227238,-3.8427,-19341,-5246579,-3.8569,,-5246579,-3.8569,-3.42,-3.42,1535476,1535476,898523,,898523,,,1434331,2332854,510787,,6515,6515,,,63162,580464,,2913318,399822,295443,1728,,719347,1414612,526766,,,46410,573176,,,1987788,,230321,-5246578,-642024,6583813,925532,2913320,-2,2913318,-5246579,197616,,266256,-86297,,,,,-4236,-4873240,,,-81023,5026546,,4945523,-192500,14700,,,355173,177373,,249656,898523,648867,-4873240,1.2945
2012,74153,,,,4312015,,,,914966,5226981,5226981,,77005,146533,-5028469,-67.8121,-5152827,-69.4891,-99180,-5252007,-70.8266,78889,-5330896,-71.8905,-0.65,-0.65,8224408,8224408,12361473,,12361473,,,1177953,13539426,416126,,,,,,68602,484728,,14024154,279358,360313,36029,,1520461,2160132,1072109,,,95372,1167481,,,3327613,,322571,-5330896,-780735,16485602,10696542,14024155,-1,14024154,-5330896,146533,,451196,913549,,,,,33868,-3785750,,,-50831,,1321,-49510,-352500,17848326,-1109062,,-1088554,15298210,,11462950,12361473,898523,-3785750,1.3194
2013,184938,,,,6025677,,,,2338680,8364357,8364357,59058,24570,233929,-7886421,-42.6436,-8179418,-44.2279,34498,-8144920,-44.0414,,-8144920,-44.0414,-0.76,-0.76,10753842,10753842,5001565,,5001565,,,1892157,6893722,467728,,9073,9073,,,68145,544946,,7438668,1348797,231039,66263,,1702125,3281961,875170,,,99765,974935,,,4256896,,322871,-8144920,-848489,11852310,3181772,7438668,,7438668,-8144920,233929,,597958,500356,,,,,-17889,-6830566,,,-195865,,3554,-192311,-365000,1899054,-1885303,,-6880,-358129,,-7381005,4980468,12361473,-6830566,1.3745
2014,967500,,,,8075723,,,,2511555,10587278,10587278,196648,55726,307560,-9113968,-9.4201,-9619777,-9.9429,142522,-9477255,-9.7956,79271,-9556525,-9.8775,-0.74,-0.74,12868856,12868856,32986475,,32986475,,,2518185,35504660,1291810,,9941,9941,,,247353,1549104,,37053764,2234638,320971,85603,,1868468,4424077,2002018,,,312330,2314348,,,6738425,,421943,-9556525,-947646,40397568,30315340,37053765,-1,37053764,-9556525,307560,,252257,376158,,,,,55725,-8564825,,,-1142465,,42,-1142423,-204683,58469251,-19780143,,-770644,37713781,-525,28006007,32986475,4980468,-8564825,1.2097
2015,265543,,,,13901898,,,,3505291,17407189,17407189,183218,59517,456080,-16487487,-62.0897,-17141647,-64.5532,138563,-17003084,-64.0314,,-17003084,-64.0314,-1.20,-1.20,14139173,14139173,17003225,,17003225,,,5944714,22947939,2431549,,7525,7525,,,1031182,3470256,,26418195,3585227,1070282,1583812,,2446715,7102224,3530821,,,173906,3704727,,,10806951,,424973,-17003084,-1144097,33333452,15611244,26418195,,26418195,-17003084,456080,,1291491,-1573540,,,,,8564,-16820489,,,-2278661,,72953,-2205708,-612222,793870,-7387,,2881771,3056032,-13085,-15983250,17003225,32986475,-16820489,1.086
2016,1558101,,,,16915243,,,,6497551,23412794,23412794,59492,102203,482794,-21205089,-13.6096,-21854693,-14.0265,64607,-21790086,-13.9850,90425,-21880511,-14.0431,-1.43,-1.43,15278010,15278010,21057998,,21057998,,,5832303,26890301,2431848,,4453,4453,,,1076141,3512442,,30402743,4373920,1084248,168765,,2787907,8246075,4583144,,,175207,4758351,,,13004426,,478958,-21880511,-1519987,40319858,17398318,30402744,-1,30402743,-21880511,482794,,1990855,1198270,,,,,-75174,-18283766,,,-444986,,,-444986,-1038244,23163680,,,770107,22895543,-112018,4054773,21057998,17003225,-18283766,1.0513
2017,251968,,,,16336844,,,,9182166,25519010,25519010,33026,108367,403852,-25631010,-101.7233,-25267041,-100.2788,-876187,-26143228,-103.7561,20,-26143249,-103.7562,-1.50,-1.50,17482488,17482488,47212493,,47212493,,,5896183,53108676,2990255,,135968,135968,,,1231792,4358015,,57466691,5143538,769509,229582,,3438418,9351465,3959804,,,233467,4193271,,,13544736,,589001,-26143249,-1854258,71330461,43921955,57466691,,57466691,-26143249,403852,,2605054,1671216,,,,,430321,-21032806,,,-1464345,,,-1464345,-983422,53227701,,,-3709615,48534664,116984,26154495,47212493,21057998,-21032806,1.1996
2018,116000,,,,9535000,,,,-245000,9290000,9290000,1172000,1449000,619000,-28277000,-243.7672,-30067000,-259.1983,-278000,-30345000,-261.5948,,-30345000,-261.5948,-1.55,-1.55,19633373,19633373,36203000,,36203000,,,6448000,42651000,2884000,,102000,102000,,,558000,3544000,,46195000,6509000,500000,180000,,4588000,11597000,20021000,,,334000,20355000,,,31952000,,589000,-30345000,-2384000,46383000,14243000,46195000,,46195000,-30345000,619000,,1867000,1078000,,,,,796000,-25985000,-506000,,,,487000,71000,-927000,59000,,,15718000,14850000,54000,-11009000,36203000,47212000,-26491000,1.1469
2019,68000,,,,30411000,18640000,,18640000,-2204000,46847000,46847000,105000,4793000,1767000,-44352000,-652.2353,-46779000,-687.9265,-4133000,-50912000,-748.7059,3000,-50915000,-748.7500,-2.35,-2.35,21631514,21631514,35094000,,35094000,8363000,,2670000,46127000,9386000,,163000,163000,131000,,398000,10078000,,56205000,6150000,1091000,216000,,7106000,14347000,43435000,,,332000,43767000,,6405000,58114000,,672000,-50915000,-104636000,152970000,-1909000,56205000,,56205000,-50915000,1767000,,4320000,-1522000,,,,,5181000,-41169000,-1444000,,-16000,,-352000,-1459000,-500000,30844000,,,11145000,41489000,29000,-1109000,35094000,36203000,-42613000,1.121
2020,50000,,,,24330000,14271000,,14271000,-2071000,36530000,36530000,4676000,333000,1754000,-31494000,-629.8800,-36428000,-728.5600,2814000,-33614000,-672.2800,9000,-33590000,-671.8000,-1.38,-1.38,24385827,24385827,119151000,,119151000,3880000,,2217000,125248000,8256000,,21000,21000,105000,,400000,8782000,,134030000,5574000,4872000,283000,,8595000,19041000,44107000,,,414000,44521000,,6188000,63562000,,1033000,-33590000,-152514000,255539000,70468000,134030000,,134030000,-33590000,1754000,,2924000,73000,,,,,1301000,-27538000,-107000,,-4000,,-12000,-112000,-250000,113655000,,,-1636000,111769000,-63000,84057000,119151000,35094000,-27645000,1.2213
2021,10000,,,,30378000,19434000,,19434000,-2637000,47175000,47175000,6170000,590000,,-46408000,-4640.8000,-52579000,-5257.9000,5580000,-46999000,-4699.9000,5000,-47003000,-4700.3000,-1.35,-1.35,34817037,34817037,83921000,,83921000,,,9139000,93060000,,,,,,,8709000,8709000,,101769000,,,,,36845000,36845000,,,,38134000,38134000,,,74979000,,,,,,26790000,101769000,,101769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1368
