,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
1994,600000,-700000,1300000,2.1667,8500000,,,2000000,700000,11200000,10500000,,,700000,-9600000,-16.0000,-9900000,-16.5000,,,,,-10300000,-17.1667,-3600000.00,-3600000.00,3,3,11400000,,11400000,,,2900000,14300000,2300000,,,,,,500000,2800000,,17100000,600000,,,,1000000,1600000,1600000,,,100000,1700000,,,3300000,,,-30200000,-1700000,45700000,13800000,17100000,,17100000,-10300000,700000,,,-300000,,,,,300000,-9600000,-300000,,-2500000,,-200000,-3000000,,12800000,,,3500000,16300000,,3700000,11400000,7700000,-9900000
1995,3000000,-800000,3800000,1.2667,9800000,,,2400000,800000,13000000,12200000,,,800000,-7800000,-2.6000,-9200000,-3.0667,900000,,,,-8600000,-2.8667,-1975000.00,-1975000.00,5,5,19800000,,19800000,,,4100000,23900000,1900000,,,,,,600000,2500000,,26400000,700000,,,,1200000,1900000,900000,,,,900000,,,2800000,,,-38800000,-2500000,64900000,23600000,26400000,,26400000,-8600000,800000,,,200000,,,,,300000,-7300000,-200000,,-1300000,,-100000,-1600000,,18100000,,,-800000,17300000,,8400000,19800000,11400000,-7500000
1996,4000000,-800000,4800000,1.2000,11700000,,,2900000,800000,15400000,14600000,,,800000,-8800000,-2.2000,-10600000,-2.6500,1200000,,,,-9600000,-2.4000,-1600000.00,-1600000.00,6,6,6600000,,6600000,4000000,,18900000,29500000,1400000,,,,,,800000,2200000,,31700000,1500000,600000,,,1500000,3600000,200000,,,,200000,,,3800000,,,-48400000,-3200000,79500000,27900000,31700000,,31700000,-9600000,800000,,,-3200000,,,,,200000,-11800000,-200000,,-13800000,,-300000,-14300000,,13800000,,,-900000,12900000,,-13200000,6600000,19800000,-12000000
1997,9900000,-800000,10700000,1.0808,14700000,,,2900000,800000,18400000,17600000,,,800000,-5600000,-0.5657,-7700000,-0.7778,1400000,,,,-6400000,-0.6465,-914285.71,-914285.71,7,7,12000000,,12000000,,,15600000,27600000,900000,,,,,,1100000,2000000,,29600000,1300000,100000,,,2500000,3900000,,,,,,,,3900000,,,-54700000,-3100000,83500000,25700000,29600000,,29600000,-6400000,800000,,,5300000,,,,,100000,-200000,-100000,,-21800000,24500000,-300000,2300000,,4000000,,,-600000,3400000,,3400000,,6600000,-300000
1998,8600000,-400000,9000000,1.0465,14600000,,,3100000,400000,18100000,17700000,,,400000,-7500000,-0.8721,-9100000,-1.0581,1200000,,,,-7900000,-0.9186,-987500.00,-987500.00,8,8,11200000,,11200000,,,12700000,23900000,700000,,1300000,1300000,,,-100000,1900000,,25800000,1300000,,,,2700000,4000000,,,,-100000,-100000,,,3900000,,,-62600000,-3500000,88000000,21900000,25800000,,25800000,-7900000,400000,,,300000,,,,,,-7200000,-100000,,-20600000,23400000,-200000,2500000,,4000000,,,-100000,3900000,,3900000,,12000000,-7300000
1999,4690000,-357000,5047000,1.0761,11686000,,,2944000,357000,14987000,14630000,,,357000,-8792000,-1.8746,-9940000,-2.1194,,,,,-9149000,-1.9507,-1143625.00,-1143625.00,8,8,4409000,6994000,11403000,,,464000,11867000,658000,,1518000,1518000,,,,2176000,,14043000,225000,199000,,,782000,1206000,44000,,,,44000,,,1250000,,202000,-71767000,-3728000,88086000,12793000,14043000,,14043000,-9149000,357000,,,-2893000,,,,,,-11685000,-180000,,-12289000,17469000,,5000000,,83000,,,-165000,-82000,,-6767000,4409000,11176000,-11865000
2000,1000,-381000,382000,382.0000,12933000,,,2706000,381000,16020000,15639000,,,381000,-13418000,-13418.0000,-15638000,-15638.0000,,,,,-13799000,-13799.0000,-1254454.55,-1254454.55,11,11,8061000,31838000,39899000,,,590000,40489000,780000,,1747000,1747000,,,,2527000,,43016000,468000,44000,,,2762000,3274000,,,,,,,,3274000,,294000,-85566000,-3870000,128884000,39742000,43016000,,43016000,-13799000,381000,,,2097000,,,,,-634000,-11955000,-541000,,-40716000,16611000,-191000,-24837000,,40643000,,,-199000,40444000,,3652000,8061000,4409000,-12496000
2001,,,,,23228000,,,4268000,,27496000,27496000,,,684000,-26812000,-Infinity,-27496000,-Infinity,,,,,-24683000,-Infinity,-1763071.43,-1763071.43,14,14,9932000,37028000,46960000,,,568000,47528000,1921000,,2237000,2237000,,,,4158000,,51686000,743000,167000,,,2231000,3141000,,,,,,,,3141000,,353000,-110249000,-4323000,162764000,48545000,51686000,,51686000,-24683000,684000,,,-234000,,,,,213000,-24020000,-1341000,,-33886000,28692000,-554000,-7089000,,33373000,,,-393000,32980000,,1871000,9932000,8061000,-25361000
2002,,,,,37696000,,,6944000,,44640000,44640000,,,1391000,-43249000,-Infinity,-44640000,-Infinity,,,,,-43318000,-Infinity,-2707375.00,-2707375.00,16,16,5610000,47115000,52725000,,,719000,53444000,6034000,,2386000,2386000,,,,8420000,,61864000,1846000,494000,,,4614000,6954000,1111000,,,,1111000,,,8065000,,425000,-153567000,36000,206905000,53799000,61864000,,61864000,-43318000,1391000,,,3335000,,,,,426000,-38166000,-5143000,,-71333000,60638000,-348000,-16186000,,48754000,,,1276000,50030000,,-4322000,5610000,9932000,-43309000
2003,,,,,32385000,,,6908000,,39293000,39293000,,,1918000,-37375000,-Infinity,-39293000,-Infinity,,,,,-38838000,-Infinity,-1941900.00,-1941900.00,20,20,4021000,28112000,32133000,,,957000,33090000,6206000,,2648000,2648000,,,,8854000,,41944000,278000,817000,,,3081000,4176000,1341000,,,,1341000,,29000,5517000,,511000,-192405000,-73000,228394000,36427000,41944000,,41944000,-38838000,1918000,,,-3339000,,,,,250000,-40009000,-1809000,,-56152000,74972000,-549000,16462000,,21575000,,,383000,21958000,,-1589000,4021000,5610000,-41818000
