,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
1995,6771000000,,6771000000,1.0000,43000000,,,,5088000000,5131000000,5131000000,,306000000,221000000,1877000000,0.2772,1646000000,0.2431,-186000000,1460000000,0.2156,490000000,860000000,0.1270,0.56,0.56,1550000000,1550000000,1231000000,221000000,1452000000,,2182000000,1830000000,5464000000,1879000000,,,,621000000,1231000000,-1135000000,2596000000,,8060000000,296000000,1012000000,,,2375000000,3683000000,2546000000,,43000000,921000000,3510000000,,,7193000000,,772000000,-283000000,-1631000000,2009000000,867000000,8060000000,,8060000000,860000000,221000000,,,-109000000,,-66000000,,,-426000000,546000000,-361000000,-2000000,-19000000,3000000,-229000000,-608000000,-711000000,9000000,,,680000000,-22000000,,-84000000,219000000,303000000,185000000,1.5508
1996,7241000000,,7241000000,1.0000,37000000,,,,5578000000,5615000000,5615000000,,340000000,231000000,2079000000,0.2871,1714000000,0.2367,-88000000,1626000000,0.2246,520000000,988000000,0.1364,0.64,0.64,1550000000,1550000000,1399000000,293000000,1692000000,,2086000000,1948000000,5726000000,1833000000,,,,444000000,1399000000,-1310000000,2366000000,,8092000000,355000000,1110000000,,,2424000000,3889000000,2327000000,,37000000,811000000,3175000000,,,7064000000,,775000000,-98000000,-1526000000,1877000000,1028000000,8092000000,,8092000000,988000000,231000000,,,-122000000,,-201000000,,,-622000000,475000000,-360000000,156000000,-13000000,18000000,-370000000,-569000000,-66000000,13000000,,,183000000,130000000,,36000000,289000000,253000000,115000000,1.713
1997,7152000000,,,,42000000,,,,5265000000,5307000000,5307000000,,368000000,239000000,1376000000,0.1924,1303000000,0.1822,-428000000,875000000,0.1223,357000000,412000000,0.0576,0.27,0.26,1550000000,1565000000,1310000000,166000000,1476000000,,2173000000,2256000000,5905000000,2033000000,,,,514000000,1310000000,-1212000000,2645000000,,8550000000,325000000,3528000000,,,2481000000,6334000000,1068000000,,59000000,844000000,1971000000,,,8305000000,,388000000,-915000000,-1677000000,2449000000,245000000,8550000000,,8550000000,412000000,239000000,,,174000000,,-71000000,,,-478000000,347000000,-360000000,-1028000000,-18000000,8000000,435000000,-963000000,-267000000,19000000,,,1043000000,795000000,,179000000,-2052000000,-2231000000,-13000000,1.6475
1998,7120000000,,7120000000,1.0000,45000000,,,,5483000000,5528000000,5528000000,,355000000,297000000,1275000000,0.1791,1011000000,0.1420,-273000000,738000000,0.1037,277000000,346000000,0.0486,0.22,0.22,1561000000,1574000000,970000000,185000000,1155000000,,2165000000,1493000000,4813000000,2048000000,,,,472000000,970000000,-851000000,2639000000,,7452000000,368000000,1595000000,,,2067000000,4030000000,2135000000,,47000000,853000000,3035000000,,,7065000000,,393000000,-813000000,-1854000000,2661000000,387000000,7452000000,,7452000000,346000000,297000000,,,134000000,,-36000000,,,-612000000,165000000,-363000000,652000000,-30000000,7000000,494000000,760000000,-1960000000,42000000,,,1115000000,-803000000,40000000,162000000,-440000000,-602000000,-198000000,1.6542
1999,9072000000,,,,58000000,,,,7098000000,7156000000,7156000000,,370000000,350000000,1949000000,0.2148,1479000000,0.1630,-108000000,1371000000,0.1511,673000000,556000000,0.0613,0.25,0.25,1910000000,2058000000,1853000000,768000000,2621000000,,2850000000,2123000000,7594000000,2456000000,,5338000000,5338000000,636000000,1853000000,-1643000000,8640000000,,16234000000,456000000,1033000000,,,3411000000,4900000000,4643000000,,170000000,1245000000,6058000000,,,10958000000,,605000000,-1017000000,-2497000000,8185000000,5276000000,16234000000,,16234000000,556000000,350000000,,,538000000,,31000000,,,-429000000,1015000000,,-276000000,-30000000,2000000,-1533000000,-1837000000,-2067000000,3000000,,,2920000000,856000000,,34000000,1711000000,1677000000,1015000000,1.6181
2000,10915000000,,10915000000,1.0000,59000000,,,,8297000000,8356000000,8356000000,,489000000,401000000,2242000000,0.2054,1784000000,0.1634,-262000000,1522000000,0.1394,660000000,692000000,0.0634,0.29,0.29,2150000000,2340000000,1667000000,221000000,1888000000,,3053000000,2310000000,7251000000,2600000000,,7158000000,7158000000,201000000,1667000000,-1140000000,10486000000,,17737000000,528000000,1085000000,,,3889000000,5502000000,5066000000,,248000000,1405000000,6719000000,,,12221000000,,575000000,-501000000,-2628000000,8070000000,5516000000,17737000000,,17737000000,692000000,401000000,,,617000000,,122000000,,,-630000000,1080000000,-362000000,123000000,-158000000,54000000,846000000,503000000,-915000000,3000000,-695000000,,,-1607000000,,-24000000,860000000,884000000,718000000,1.4959
2001,11371000000,,11371000000,1.0000,59000000,,,,8699000000,8758000000,8758000000,,409000000,396000000,2701000000,0.2375,2176000000,0.1914,-111000000,2065000000,0.1816,886000000,1010000000,0.0888,0.44,0.44,2145000000,2297000000,1968000000,331000000,2299000000,,2748000000,2173000000,7220000000,2678000000,,6546000000,6546000000,274000000,1968000000,-1456000000,10010000000,,17230000000,503000000,1508000000,,,3822000000,5833000000,4642000000,,263000000,1409000000,6314000000,,,12147000000,,575000000,-621000000,-2656000000,7785000000,5083000000,17230000000,,17230000000,1010000000,396000000,,,690000000,,234000000,,,-861000000,1235000000,-515000000,-305000000,-75000000,67000000,-254000000,-1082000000,-704000000,3000000,,,741000000,40000000,,193000000,791000000,598000000,720000000,1.4545
2002,10600000000,,24682000,0.0023,62000000,,,,7980000000,8042000000,8042000000,,333000000,338000000,2641000000,0.2492,2180000000,0.2057,-67000000,2113000000,0.1993,818000000,1152000000,0.1087,0.51,0.50,2145000000,2212711000,1772000000,163000000,1935000000,,2599000000,2082000000,6616000000,2602000000,,6248000000,6248000000,657000000,1772000000,-1609000000,9670000000,,16286000000,484000000,696000000,339000000,,3536000000,4716000000,4618000000,,257000000,1243000000,6118000000,,,10834000000,,576000000,6000000,-2629000000,7232000000,5185000000,16019000000,267000000,16286000000,1152000000,338000000,,,416000000,,58000000,,,-939000000,967000000,-490000000,65000000,-112000000,44000000,-44000000,-537000000,-710000000,6000000,,-707000,51707000,-653000000,-106000000,-1567511000,489000,1568000000,477000000,1.6113
2003,10570000000,,25622000000,2.4240,73000000,,,,7719000000,7792000000,7792000000,,335000000,477000000,2222000000,0.2102,1777000000,0.1681,-210000000,1567000000,0.1482,779000000,631000000,0.0597,0.27,0.27,2076844000,2364181341,2283000000,108000000,2391000000,,2582000000,2571000000,7544000000,2578000000,,8012000000,8012000000,737000000,2283000000,-2175000000,11435000000,,18979000000,649000000,1521000000,438000000,,4284000000,6454000000,6089000000,,198000000,1530000000,7817000000,,,14271000000,,550000000,-470000000,-2779000000,7182000000,4483000000,18754000000,225000000,18979000000,631000000,477000000,,,814000000,,179000000,,,-715000000,1207000000,-428000000,-1798000000,-150000000,88000000,-300000000,-2588000000,-323000000,5000000,-698000000,-773000000,3296000000,1507000000,-34000000,-1840000000,-5219000000,-3379000000,779000000,1.7857
2004,10768000000,,10768000000,1.0000,29000000,,,,8063000000,8092000000,8092000000,115000000,371000000,375000000,4246000000,0.3943,3760000000,0.3492,-130000000,3630000000,0.3371,673000000,2827000000,0.2625,1.13,1.13,2088000000,2129000000,1851000000,86000000,1937000000,,2143000000,1600000000,5680000000,2162000000,,7700000000,7700000000,1645000000,246000000,342000000,12095000000,,17775000000,499000000,1139000000,352000000,,2802000000,4440000000,6049000000,,233000000,936000000,7218000000,,,11658000000,,535000000,902000000,-334000000,4816000000,5919000000,17577000000,198000000,17775000000,2827000000,375000000,,,-29000000,,45000000,,,-1835000000,1338000000,-333000000,203000000,,80000000,98000000,48000000,-1280000000,4000000,-536000000,-856000000,953000000,-1715000000,,-1715000000,,1254000000,1005000000,1.9186
