,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
1993,126700000,80800000,45900000,0.3623,,23300000,,23300000,3100000,26400000,107200000,,,3100000,13600000,0.1073,19500000,0.1539,-9000000,10500000,0.0829,4500000,6000000,0.0474,0.40,0.36,15000000,16666667,300000,,300000,21600000,23700000,1300000,46900000,20500000,,13900000,13900000,,,2400000,36800000,,83700000,6900000,6200000,,,7600000,20700000,77500000,,1900000,-100000,79300000,,,100000000,,,-24700000,-12800000,21200000,-16300000,83700000,,83700000,6000000,3100000,-100000,,-3700000,,-2400000,,26200000,,5300000,-2500000,,,,-500000,-3000000,,,,,-2400000,-2400000,100000,-2400000,,200000,2800000
1994,145400000,93000000,52400000,0.3604,,27200000,,27200000,3400000,30600000,123600000,,,3400000,16300000,0.1121,21800000,0.1499,-4900000,16900000,0.1162,6800000,6100000,0.0420,0.42,0.34,14523810,17941176,2200000,,2200000,26400000,30700000,1300000,60600000,26300000,,13600000,13600000,,,2200000,42100000,,102700000,8800000,5400000,,,7200000,21400000,63800000,,1300000,,65100000,,,86500000,,,34100000,-13800000,,16200000,102700000,,102700000,6100000,3400000,,,13000000,,-6200000,,39200000,-17200000,5300000,-4000000,,,,-1400000,-5400000,,29200000,,,-27100000,2100000,,2100000,,300000,1300000
1995,188900000,122000000,66900000,0.3542,,33600000,,33600000,3800000,37400000,159400000,,,3800000,28300000,0.1498,29500000,0.1562,-5000000,24500000,0.1297,9800000,14700000,0.0778,0.90,0.76,16333333,19342105,2200000,,2200000,32900000,35400000,1900000,72400000,30100000,,13700000,13700000,,,800000,44600000,,117000000,11400000,8800000,,,10700000,30900000,52700000,,1600000,-100000,54200000,,,85100000,,,48800000,-15600000,,31900000,117000000,,117000000,14700000,3800000,-100000,,2300000,,-2900000,,41500000,-5800000,14900000,-5700000,,,,-3200000,-8900000,,200000,,,-6200000,-6000000,,-6000000,,2200000,9200000
1996,357400000,239500000,117900000,0.3299,,63600000,,63600000,6000000,69600000,309100000,,,6000000,31300000,0.0876,48300000,0.1351,-22400000,25900000,0.0725,10000000,15300000,0.0428,0.73,0.73,20990854,20990854,16100000,,16100000,96500000,90600000,5300000,208500000,89500000,,21000000,21000000,,,1100000,111600000,,320100000,31300000,7500000,,,33900000,72700000,73100000,,4100000,4700000,81900000,,,154600000,,,64800000,-22900000,123600000,165500000,320100000,,320100000,15300000,6000000,-2600000,,94300000,,-13000000,,135800000,-108300000,4700000,-15900000,,,,-104700000,-120600000,,116300000,,,13500000,129800000,,129800000,,2200000,-11200000
1997,517000000,352000000,165000000,0.3191,,92300000,,92300000,10100000,102400000,454400000,,,10100000,67400000,0.1304,62600000,0.1211,-5300000,57300000,0.1108,21300000,36000000,0.0696,1.56,1.56,23142857,23142857,9000000,,9000000,112100000,121000000,5400000,247500000,127600000,,53100000,53100000,,,1300000,182000000,,429500000,41400000,10200000,,,33900000,85500000,126700000,,6600000,5600000,138900000,,,224400000,,,100900000,-30600000,134800000,205100000,429500000,,429500000,36000000,10100000,3100000,,26200000,,-12700000,,162000000,-44500000,30900000,-26700000,,,,-72400000,-99100000,,5800000,,,55500000,61300000,-200000,61300000,,16100000,4200000
1998,651700000,446000000,205700000,0.3156,,112100000,,112100000,14100000,126200000,572200000,,,14100000,79900000,0.1226,79500000,0.1220,-13700000,65800000,0.1010,25300000,40500000,0.0621,1.87,1.72,21696429,23546512,11100000,,11100000,117300000,130300000,17800000,276500000,160900000,,64400000,64400000,,,1800000,227100000,,503600000,45700000,19700000,,,36500000,101900000,136100000,,14400000,6300000,156800000,,,258700000,,,88600000,-40500000,196800000,244900000,503600000,,503600000,40500000,14100000,1800000,,12600000,,-12300000,,174600000,-25400000,43600000,-68300000,,,,,-68300000,,7000000,-4300000,,24100000,26800000,,26800000,,9000000,-24700000
1999,684000000,460600000,223400000,0.3266,5500000,113600000,,113600000,18800000,137900000,598500000,,,18800000,85100000,0.1244,85500000,0.1250,-19200000,66300000,0.0969,26700000,39600000,0.0579,1.84,1.81,21521739,21838235,11400000,,11400000,130900000,141800000,21900000,306000000,201500000,,85000000,85000000,,,2600000,289100000,,595100000,38500000,46900000,,,56800000,142200000,171700000,,18600000,8000000,198300000,,,340500000,,300000,128300000,-54100000,180100000,254600000,595100000,,595100000,39600000,18800000,800000,,-10800000,,-1500000,,163800000,6400000,54800000,-74400000,,,,,-74400000,,13200000,-45000000,,51700000,19900000,-100000,300000,11400000,11100000,-19600000
2000,797824000,542530000,255294000,0.3200,4626000,126064000,,126064000,21449000,152139000,694669000,,,21449000,111660000,0.1400,103155000,0.1293,-12944000,90211000,0.1131,35291000,54920000,0.0688,2.58,2.50,21332500,22043000,16454000,,16454000,145717000,145015000,18974000,326160000,205880000,,80792000,80792000,,,2521000,289193000,,615353000,47996000,9468000,,,51986000,109450000,153336000,,23406000,9002000,185744000,,,295194000,,316000,183166000,-69901000,206578000,320159000,615353000,,615353000,54920000,21449000,3308000,,52910000,,-2967000,,216710000,-56896000,75691000,-22028000,-8331000,,,,-30359000,,12731000,,,-52360000,-39629000,-673000,5030000,16454000,11424000,53663000
2001,763225000,548410000,214815000,0.2815,5211000,134365000,,134365000,19955000,159531000,707941000,,,22543000,67902000,0.0890,55284000,0.0724,-9925000,45359000,0.0594,21903000,23456000,0.0307,1.08,1.04,21871500,22463500,14625000,,14625000,99238000,158415000,25801000,298079000,218993000,,63837000,63837000,,,3487000,286317000,,584396000,26821000,124256000,,,48482000,199559000,5413000,,23725000,11721000,40859000,,,240418000,,477000,206464000,-86003000,223040000,343978000,584396000,,584396000,23456000,22543000,440000,,-118190000,,-17825000,,98520000,129478000,57727000,-38082000,,,,1327000,-36755000,,6042000,,,-28328000,-22286000,-515000,-1829000,14625000,16454000,19645000
2002,553754000,415106000,138648000,0.2504,4988000,110156000,,110156000,2052000,117196000,532302000,,,24159000,31635000,0.0571,15623000,0.0282,-7847000,7776000,0.0140,3888000,3588000,0.0065,0.16,0.16,22122000,22315500,16755000,,16755000,90329000,137117000,28200000,272401000,239727000,,69220000,69220000,,,4439000,313386000,,585787000,26572000,2992000,,,43131000,72695000,108908000,,28173000,14544000,151625000,,,224320000,,481000,210052000,-106865000,257799000,361467000,585787000,,585787000,3588000,24159000,-342000,,101186000,,30050000,,199706000,-66712000,61879000,-12559000,-29255000,,,55000,-41759000,,2421000,,,-22791000,-20370000,2380000,2130000,16755000,14625000,49320000
