,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545118,,1545118,,,,1545118,,,,,,,,,,1545118,,,,,,,,,,,,,,,,32880,,,1512237,1545118,,1545118,1545118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,,,,,,12557134,,12557134,11414077,23971211,23971211,483196,,,-23971211,-Infinity,-23971211,-Infinity,483196,-23488015,-Infinity,,-23488015,-Infinity,-3.80,-3.80,5817793,5817793,63703804,,63703804,,,4194737,67898541,,,,,13491285414,,,13491285414,,13559183955,,,11414077,,11820545,11820545,,,,472495237,472495237,,,484315783,,12757851309,-23488015,,340504878,13074868172,13559183955,,13559183955,-23488015,,,,7570831,,,,,,-15917184,,,-13491285414,,,-13491285414,-12682308,13221306090,,,360697332,13569321114,,62118515,63703804,1585289,-15917184,0.0159
2015,,,,,,30098935,,30098935,11968085,42067020,42067020,5854455,,,-42067020,-Infinity,-42067020,-Infinity,5854455,-36212566,-Infinity,,-36212566,-Infinity,-5.32,-5.32,6493437,6493437,32980119,,32980119,,,3442354,36422472,,,,,14145695582,,,14145695582,,14182118054,,,11968085,,13415758,13415758,,,,495428844,495428844,,,508844601,,13340869738,-60840623,,393244338,13673273453,14182118054,,14182118054,-36212566,,,,2016955,,,,,,-34195611,,,-28297072281,28297491696,0,419415,,,,,-39495,-39495,,-33815691,32980119,66795809,-34195611,0.0151
2016,8345234000,4164352000,4180882000,0.5010,,5137709000,,5137709000,248090000,5385799000,9550151000,,1395000,233703000,-977211000,-0.1171,-1204917000,-0.1444,-31870000,-1236787000,-0.1482,6515000,-1218824000,-0.1461,-58.10,-58.10,20976500,20976500,389664000,1030569000,1420233000,1808102000,11933000,381308000,3621576000,126563000,653666000,757438000,1411104000,110558000,,84226000,1732451000,,5354027000,2051539000,,,,1437530000,3489069000,405856000,,,1029630000,1435486000,,,4924555000,,27000,-5848870000,-45304000,6323619000,429472000,5354027000,,5354027000,-1218824000,233703000,,,456026000,11508000,-3402000,298799000,,69192000,-459903000,-307770000,,,,-167779000,-475549000,,,846283000,,297738000,1144021000,-39929000,168640000,403114000,234474000,-767673000,0.0151
2017,9345148000,6295619000,3049529000,0.3263,,552830000,2457242000,3010072000,1907439000,4917511000,11213130000,139158000,119331000,275587000,-5465578000,-0.5849,-1863415000,-0.1994,-4032561000,-5895976000,-0.6309,40987000,-5901483000,-0.6315,-237.89,-237.89,24807613,24807613,1532629000,3000175000,4532804000,2321715000,14222000,749553000,7618294000,141646000,653666000,955437000,1609103000,39504000,35874000,130012000,1956139000,,9574433000,2250935000,13974000,14563000,1020273000,2546293000,5831475000,30902000,458703000,,63784000,553389000,,12851000,6384864000,,633000,-12003430000,755719000,14384565000,3137487000,9522351000,52082000,9574433000,-5901483000,275587000,,586932000,-384616000,-889875000,-3086000,508345000,,3833760000,-1589820000,-473698000,-3000000,-10292660000,8374026000,-393839000,-2380528000,-451690000,5645941000,-11219000,,-47420000,5135612000,-22299000,1142965000,1532629000,389664000,-2063518000,0.01535
2018,12248513000,7833597000,4414916000,0.3604,,746704000,4155420000,4902124000,2583568000,7485692000,15319289000,91912000,122568000,425600000,-3388085000,-0.2766,-3360133000,-0.2743,-634956000,-3995089000,-0.3262,56887000,-3993140000,-0.3260,-116.41,-116.41,34301152,34301152,2465073000,1005957000,3471030000,4381867000,23175000,974486000,8850558000,241694000,961186000,1264077000,2225263000,6187000,102649000,190436000,2766229000,,11616787000,3977674000,491860000,2755000,1765585000,4523685000,10758804000,359969000,599612000,44460000,79221000,1083262000,,8912000,11842066000,,638000,-16002266000,844179000,14932531000,-224918000,11617148000,-361000,11616787000,-3993140000,425600000,,729920000,1069870000,-824920000,-4006000,1898796000,,885809000,-881941000,-576276000,-353457000,-5262906000,7404456000,-343819000,1221059000,-613538000,5801000,,,1184919000,577182000,16144000,932444000,2465073000,1532629000,-1458217000,0.01537
2019,9358580000,6833017000,2525563000,0.2699,,1024514000,809996000,1834510000,2792512000,4627022000,11460039000,41310000,147705000,581746000,-370915000,-0.0396,-2578199000,-0.2755,1432441000,-1145758000,-0.1224,47837000,-1148203000,-0.1227,-26.37,-26.95,43543991,44286393,2161014000,1162820000,3323834000,5423896000,3807000,968317000,9719854000,155434000,1015099000,1221383000,2236482000,54245000,123169000,262714000,2832044000,,12551898000,5264949000,1151818000,4080000,1281763000,2223372000,9921902000,24587000,96392000,42503000,87343000,250825000,,4103000,10172727000,,713000,-17256409000,742559000,18872886000,2359749000,12532476000,19422000,12551898000,-1148203000,581746000,,282883000,-2217170000,,20142000,,,-1041390000,-3542134000,-424304000,-253448000,-2634374000,2640748000,-373094000,-650325000,-526674000,3563630000,,,-132376000,2904580000,186477000,-1101402000,1363671000,2465073000,-3966438000,0.0144
2020,7259355000,4700202000,2559153000,0.3525,,825033000,196209000,1021242000,2364823000,3386065000,8086267000,54319000,166133000,666369000,68499000,0.0094,-625054000,-0.0861,-145336000,-770390000,-0.1061,69805000,-833808000,-0.1149,-17.94,-17.94,46477249,46477249,1365370000,803270000,2168640000,2863899000,2490000,1067887000,6102916000,600985000,793100000,909593000,1702693000,800000,93831000,256965000,2655274000,,8758190000,2859370000,1039498000,204000,900520000,1607914000,6407302000,485587000,232069000,37645000,84613000,839914000,,539628000,7247216000,,714000,-18053916000,667208000,18877935000,1491941000,8739157000,19033000,8758190000,-833808000,666369000,,5135000,-396545000,,1428000,,,8493000,-550356000,-219323000,-3500000,-1091549000,1383049000,-175785000,96643000,-1081063000,,,,747592000,-333471000,69742000,-717442000,646229000,1363671000,-769679000,0.01327
2021,1271268000,801191000,470077000,0.3698,,503978000,79584000,583562000,1215934000,1799496000,2600687000,81546000,95232000,749480000,-268535000,-0.2112,-1470166000,-1.1565,339384000,-1130782000,-0.8895,64096000,-1177343000,-0.9261,-20.38,-20.42,57771701,58514103,1711589000,628829000,2340418000,1122904000,1480000,629861000,4094663000,474185000,528191000,361846000,890037000,21346000,15398000,251662000,1652628000,,5747291000,2215425000,203060000,263000,657131000,394496000,3470112000,430963000,266920000,14413000,401808000,1114104000,,502968000,4584216000,,838000,-19167316000,95470000,20228836000,1157828000,5742044000,5247000,5747291000,-1177343000,749480000,,,871039000,,,,,322267000,765443000,,-410383000,,,180018000,-230365000,,,,,535283000,535283000,-5001000,1065360000,1711589000,646229000,765443000,0.01367
