,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2006,,,,,,,,,,,1004,,,,-1004,-Infinity,-1004,-Infinity,,,,,-1004,-Infinity,-0.00,-0.00,929713,929713,,,,,,,,,,,,,,30154,30154,,30154,,,,,10142,10142,,,,,,,,10142,,30418,-8616,,-1790,20012,30154,,30154,-1004,,,,14,14,,,-10142,,-990,,,,,,,,,,,990,990,,,,,-990
2007,,,,,,27802,,27802,1200,29002,29002,,,,-26809,-Infinity,-29002,-Infinity,-2193,,,,-31995,-Infinity,-0.04,-0.04,929713,929713,1594,,1594,,,,1594,,,,,,,30154,30154,,31748,12653,20000,,,11078,43731,,,,,,,,43731,,,-42401,,30418,-11983,31748,,31748,-31995,,,,-31995,,,,-42137,45644,-18346,,,,,,,,,,,19940,19940,,,1594,,-18346
2008,,,,,,28282,,28282,950,29232,29232,,2649,,-29232,-Infinity,-29232,-Infinity,-2649,-31881,-Infinity,,-31881,-Infinity,-0.03,-0.03,929718,929718,2782,,2782,,,,2782,,,,,30154,,,30154,,32936,4220,,1091,,72580,76800,,,,,,,,76800,,,-72492,,28628,-43864,32936,,32936,-31881,,,,-31881,,,,-74018,25988,-37774,,,,,,,,,,,38962,38962,,1188,2782,1594,-37774
2009,,,,,,21872,,21872,,21872,21872,,4179,,-21872,-Infinity,-21872,-Infinity,-4179,-26051,-Infinity,,-26051,-Infinity,-0.03,-0.03,929718,929718,527,,527,,,,527,,,,,30154,,,30154,,30681,4602,,1201,,95994,100596,,,,,,,,100596,,,-98543,,28628,-69915,30681,,30681,-26051,,,,-26051,,,,-100069,30722,-21380,,,,,,,,,,,19125,19125,,-2255,527,2782,-21380
2010,,,,,1972134,4732271,,4732271,,6704405,6704405,815,19545,,-6703590,-Infinity,-6704405,-Infinity,-1348990,-8053395,-Infinity,,-8053395,-Infinity,-0.49,-0.49,16288468,16288468,671279,,671279,5711,,60534,737524,,,,,,,,,,737524,464453,2133743,,,2147764,4745960,,,,,,,,4745960,,1711,-9818318,,5808171,-4008436,737524,,737524,-8053395,,,3096302,-3908367,,,385008,-4008436,6237129,-2628331,,,,,,,,1366627,,,1861000,3227627,,599296,671279,71983,-2628331
2011,18750,,18750,1.0000,6648397,4504494,,4504494,,11152891,11152891,6684,8358,42551,-18225825,-972.0440,-11134141,-593.8209,-7142593,-18276734,-974.7591,82500,-18359234,-979.1591,-0.71,-0.71,26013838,26013838,11362325,,11362325,,,43120,11405445,76230,,,465924,,,7535000,8077154,,19482599,630622,,,50000,610911,1291533,,431250,,,431250,,,1722783,,3108,-28177552,-8475,45942735,17759816,19482599,,19482599,-18359234,42551,,1987066,14122348,,,166171,10113912,-6924393,-9131662,-84705,,,,-35000,-119705,-100000,22435500,,,-2393087,19942413,,10691046,11362325,671279,-9216367
2012,50000,,,,7493824,4377000,,4377000,,11870824,11870824,21943,,62396,-11530649,-230.6130,,,227711,-11593113,-231.8623,,-11593045,-231.8609,-0.34,-0.34,33983590,33983590,17682517,,17682517,,,164890,17847407,59290,,7920468,7920468,,,20000,7999758,,25847165,1201122,,,50000,384771,1635893,,381250,,,381250,,,2017143,,3701,-39770597,-25415,63622333,23830022,25847165,,25847165,-11593045,62396,,1522374,6097602,,,570500,16211514,-5804490,-9715163,,,,,15000,15000,,17542867,,,-1522512,16020355,,6320192,17682517,11362325,-9715163
2013,50000,,,,18288871,5785000,,5785000,,24073871,24073871,12287,,137680,-23870878,-477.4176,,,-504553,-24528424,-490.5685,,-24008558,-480.1712,-0.63,-0.63,38294259,38294259,26309449,,26309449,,,131986,26441435,1298504,,8234957,8234957,,,43856,9577317,,36018752,1900576,,,50000,522056,2472632,,331250,,,331250,,,2803882,,4207,-63779155,-97584,96949688,33077156,35881038,137714,36018752,-24008558,137680,,3448285,7757289,,,699454,23968803,-6467853,-19133157,-1641383,,,,-353856,-1665239,,30395306,,,-969978,29425328,,8626932,26309449,17682517,-20774540
2014,76787,2241000,-2164213,-28.1846,26922988,12225000,,12225000,,39147988,39147988,22263,,439098,-37686317,-490.7903,,,22263,-39048938,-508.5358,,-38125415,-496.5087,-0.76,-0.76,50226555,50226555,50320656,,50320656,,,938501,51259157,9945000,,8164000,8164000,,,899656,19008656,,70267813,3299025,,,85714,295244,3679983,,468749,,661160,1129909,,,4809892,,5197,-101904570,-419000,168436638,66118265,70928157,-660344,70267813,-38125415,439098,,7852666,23610371,,,1020496,47579174,-24517303,-30740583,-8668351,,,,10387,-8657964,,68409531,,,-4999777,63409754,,24011207,50320656,26309449,-39408934
2015,1162462,369309,793153,0.6823,18960545,15135000,,15135000,,34095545,34464854,-333760,,1136292,-30873950,-26.5591,-33302119,-28.6479,-412071,-33714190,-29.0024,,-32010242,-27.5366,-0.62,-0.62,51992048,51992048,26957938,,26957938,,,2270484,29228422,9331000,221000,11002583,11223583,,,634760,21189343,,50417765,2880662,,,85714,2548737,5515113,4921552,383036,,1671904,6976492,,,12491605,,5200,-133914812,-1277000,172185770,36999158,49490763,927002,50417765,-32010242,1136292,,6171127,-23865865,,,-426071,23713309,22124578,-26444110,-235656,-1540000,,,-890,-1776546,,,,,4857938,4857938,,-23362718,26957938,50320656,-26679766
