,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752874,72850,825724,101239,,77880,1004843,1987,,357520,357520,,,,359507,,1364350,145431,,,,567813,713244,,,,178524,178524,,,891768,,4632580,-13639857,,9479859,472582,1364350,,1364350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,3986691,589528,,589528,34284,4610503,4610503,5825,,9242,-4597236,-Infinity,-4610503,-Infinity,8094,-4602409,-Infinity,,-4602409,-Infinity,-50.98,-50.98,90276,90276,63967,,63967,115794,,203980,383741,124496,,357520,357520,,,,482016,,865757,410065,,,,457080,867145,,,,242646,242646,,,1109791,,4632580,-18240831,22275,13341942,-244034,865757,,865757,-4602409,9242,,56013,14047,,,,,24640,-4498467,-131751,,,72850,5825,-53076,,3862082,,,,3862082,554,-688907,63967,752874,-4630218,1.0923
2013,,,,,13253638,1312795,,1312795,49416,14615849,14615849,74036,50177,37517,-14506750,-Infinity,-14615849,-Infinity,-82894,-14698743,-Infinity,305750,-15004493,-Infinity,-202.00,-202.00,74585,74585,23865842,,23865842,73580,,634343,24573765,195915,,1482520,1482520,,,,1678435,,26252200,946215,13711200,,,1905160,16562575,,,327637,328342,655979,,,17218554,,6487130,-33115689,53995,35608210,9033646,26252200,,26252200,-15004493,37517,305750,110198,471222,,,,,36197,-14043609,-108936,,,,74036,-34900,,24120818,,,13760061,37880879,-495,23801875,23865842,63967,-14152545,1.1194
2014,,,,,17704461,3593249,,3593249,73434,21371144,21371144,52133,49635,73984,-21251203,-Infinity,-22193512,-Infinity,4008497,-18185015,-Infinity,,-18185015,-Infinity,-132.00,-132.00,138462,138462,56934325,,56934325,91303,,716405,57742033,235427,,1482520,1482520,2600157,32761,-2600157,1750708,,59492741,3141194,,,,1297758,4438952,,,360398,1410598,1770996,,,6209948,,11604156,-52131426,-51108,93861171,53282793,59492741,,59492741,-18185015,73984,,270747,2612408,,,,,-4088161,-19316037,-1238496,,,,-1072867,-1186363,,50037847,,,-428695,49609152,3961731,33068483,56934325,23865842,-20554533,1.0056
2015,,,,,26536176,4279372,,4279372,62198,30877746,30877746,36562,7985,92777,-30748407,-Infinity,-30877746,-Infinity,1172683,-29705063,-Infinity,,-29705063,-Infinity,-184.00,-184.00,161495,161495,50237300,,50237300,185092,,646668,51069060,222570,,1482520,1482520,,,38066,1743156,,52812216,965472,,,,5201362,6166834,,,327637,1575833,1903470,,,8070304,,13721556,-81578733,-63821,112662910,44741912,52812216,,52812216,-29705063,92777,,311671,1665764,,,-2028862,,-1092296,-28727147,-79920,,,,36562,-43358,,21071081,,,-152114,20918967,1154513,-6697025,50237300,56934325,-28807067,0.9977
2016,,,,,24776763,5412457,,5412457,34055,30223275,30223275,67565,828547,97600,-30058110,-Infinity,-30223275,-Infinity,-570031,-30793306,-Infinity,-131055,-30662251,-Infinity,-178.00,-178.00,171646,171646,32442222,,32442222,216631,,1032495,33691348,369294,,1482520,1482520,,,114778,1966592,,35657940,1733319,2212706,,,5011420,8957445,10151498,,196582,2209566,12557646,,,21515091,,13731881,-112344303,-83544,112838815,14142849,35657940,,35657940,-30662251,97600,-131055,290783,271928,,,632474,,679384,-29453611,-244324,,,,67553,-176771,,,,,11438639,11438639,396665,-17795078,32442222,50237300,-29697935,0.9814
2017,,,,,19210842,5062816,199484,5262300,-111891,24361251,24361251,53570,1640394,122784,-24184897,-Infinity,-24361251,-Infinity,-65996,-24427247,-Infinity,-17773,-24409474,-Infinity,-112.00,-112.00,217942,217942,14973369,,14973369,161441,,732753,15867563,252899,,1629100,1629100,,,76710,1958709,,17826272,1032557,4542109,,,4850976,10425642,5584297,,178809,3799733,9562839,,,19988481,,19349556,-136126946,-33047,114648228,-2162209,17826272,,17826272,-24409474,122784,-17773,354851,-468193,,,-637177,,142040,-24275765,-152969,,,,-93010,-99399,-2087076,13039066,,,-2730650,8221340,-1315029,-17468853,14973369,32442222,-24428734,1.0263
2018,,,,,6689589,4048814,,4048814,215720,10954123,10954123,,1070177,72713,-10767603,-Infinity,-10954123,-Infinity,-380101,-11334224,-Infinity,162177,-11496401,-Infinity,-14.40,-14.40,795043,795043,5393207,,5393207,240334,,431323,6064864,33895,,3535240,3535240,,,242866,3812001,,9876865,1810445,1435400,,,1316769,4562614,,,340986,1323615,1664601,,,6227215,,710336,-146303398,-44011,149286723,3649650,9876865,,9876865,-11496401,72713,162177,27730,-2473080,,,,,474697,-13232164,-1891115,,,,-1822955,-1822955,-9272328,17447499,,,-2442570,5732601,-257644,-9580162,5393207,14973369,-15123279,1.0185
2019,,,,,3325281,3908622,,3908622,25241,7259144,7259144,17882,28628,30823,-7210439,-Infinity,-7259144,-Infinity,433406,-6825738,-Infinity,-193837,-6631901,-Infinity,-2.28,-2.28,2909056,2909056,1384720,,1384720,255259,,733886,2373865,66672,,6765613,6765613,,,20001,6852286,,9226151,906501,,,,1371568,2278069,,,147149,764800,911949,,,3190018,,1650380,-152778389,-27565,157191707,6036133,9226151,,9226151,-6631901,30823,-193837,226601,-1224038,,,,,-601080,-8393432,-3018636,,,,-2937154,-3000754,-1463328,9793643,,,-952360,7377955,7744,-4008487,1384720,5393207,-11412068,1.0328
2020,174475,,,,2862979,2595335,,2595335,-673,5457641,5457641,258,135151,20036,-8066262,-46.2316,-5283166,-30.2804,-2938283,-8221449,-47.1211,-21284,-8200165,-46.9991,-1.36,-1.36,6014146,6014146,11258870,,11258870,70342,,288108,11617320,46636,,9115410,9115410,,,20001,9182047,,20799367,722272,523920,,,1783726,3029918,,,125865,873694,999559,,,4029477,,114172,-160635879,61297,177230300,16769890,20799367,,20799367,-8200165,20036,-21284,368793,300524,,,,,2688626,-4843470,-2315232,,,,-2314974,-2314974,,,,,16961069,16961069,71525,9874150,11258870,1384720,-7158702,1.1293
