,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2007,130055,55841,74214,0.5706,,933948,2385,936333,1728288,2664621,2720462,,238984,1158154,-1472253,-11.3202,-2590407,-19.9178,-278984,-2869391,-22.0629,,-2869391,-22.0629,-80.00,-80.00,35930,35930,54508,,54508,12000,28400,239250,334158,875044,,2173576,2173576,,,167491,3216111,,3550269,180488,,,,3527087,3707575,,,,581630,581630,,668613,4289205,95,31655,-4242014,-22313,3493641,-738936,3550269,,3550269,-2869391,1158154,,592447,399804,-12000,-28400,180489,-3373417,406008,-312978,-897357,,,,-658750,-1556107,,894716,,,1014521,1909237,,40152,54508,14356,-1210335
2008,268242,155457,112785,0.4205,,2366598,39348,2405946,3646141,6052087,6207544,,219453,1531214,-4408088,-16.4333,-5939302,-22.1416,-219453,-6158755,-22.9597,,-6158755,-22.9597,-144.00,-144.00,43432,43432,86631,,86631,35747,7100,143579,273057,2272784,,51677,51677,,,252281,2576742,,2849799,580258,,,,4184658,4764916,,,,1786734,1786734,,2138853,6551650,95,36779,-10400769,-310569,6972613,-3701851,2849799,,2849799,-6158755,1531214,,347422,-1118442,-23747,21300,326530,-4491859,3854563,-1543998,-1710590,,,,-24594,-1710590,-225217,1371997,,,2139931,3286711,,32123,86631,54508,-3254588
2009,320363,125685,194678,0.6077,,1695005,6627,1701632,1042695,2744327,2870012,,839627,562671,-2589696,-8.0836,-2549649,-7.9586,-602718,,,,-3991994,-12.4608,-64.00,-64.00,60210,60210,37562,,37562,19030,1550,151432,209574,1970113,,106476,106476,,,263379,2339968,,2549542,622713,,,,3735508,4358221,,,,,,,1839418,4358221,,52129,-17276806,-848240,16264238,-1808679,2549542,,2549542,-3991994,562671,,480024,343212,16717,5549,316114,-4148647,1593059,-1013028,-316882,,,,-81882,-316882,-72124,455200,,,897765,1280841,,-49069,37562,86631,-1329910
2010,360613,70130,290483,0.8055,,2891023,29072,2920095,945727,3865822,3935952,599,860252,545192,-2649582,-7.3474,-3725339,-10.3306,379966,,,,-4055026,-11.2448,-56.00,-56.00,70216,70216,589390,,589390,440874,1400,136924,1168588,1211664,,236193,236193,,,27281,1475138,,2643726,604645,,,1191492,2783079,4579216,,,,1029171,1029171,,1434509,5608387,,67918,-21331832,-1387739,19686992,-2964661,2643726,,2643726,-4055026,545192,,165886,738019,-38015,150,64453,-3410628,1971610,-634319,-149377,,,,-8327,-24377,-501676,547000,,,1165200,1210524,,551828,589390,37562,-783696
2011,390000,60000,330000,0.8462,,2350000,,2350000,541430,2891430,2960000,,408474,546388,-1795138,-4.6029,-2561869,-6.5689,-188131,-2750000,-7.0513,,-2750000,-7.0513,-32.00,-32.00,86690,86690,50000,,50000,10000,10000,40000,110000,670000,,330000,330000,,,10000,1010000,,1120000,,2560699,,,2789301,5350000,600000,,,,600000,,1031813,5950000,,70000,-24080000,-1930000,21104189,-4835811,1114189,5811,1120000,-2750000,546388,,128602,-1829372,427175,-8275,619580,-5240000,3045538,-858844,,,,,-97421,-97421,-751446,,,,1170878,419432,,-536833,52557,589390,-858844
2012,250000,70000,180000,0.7200,,5560000,,5560000,485841,6045841,6180000,,1102137,483200,-7004663,-28.0187,-5870693,-23.4828,-2719307,-8590000,-34.3600,,-8590000,-34.3600,-88.00,-88.00,94590,94590,10000,,10000,20000,,,30000,210000,,380000,380000,,,550000,1140000,,1170000,,4004840,,,6735160,10740000,290000,,,-10000,280000,,631270,11020000,,80000,-32670000,-2400000,25139458,-9850542,1169458,542,1170000,-8590000,483200,,3030469,-5470000,-7540,5575,397834,-10710000,8747088,-1799243,-92162,,,,-77412,-92162,-672541,,,,2517800,1845259,,-46146,6411,52557,-1891405
2013,140000,110000,30000,0.2143,,3400088,9912,3410000,204890,3614890,4150000,,1600761,208632,-1660607,-11.8615,-3579618,-25.5687,109618,-3470000,-24.7857,,-3470000,-24.7857,-24.00,-24.00,125859,125859,,,,,10000,110000,120000,10000,,40000,40000,,,30000,80000,,200000,,725172,,,8444828,9170000,,,,,,,309145,9170000,,120000,-36140000,,27054564,-8965436,204564,-4564,200000,-3470000,208632,,135656,1660000,21239,-4375,205635,-9050000,-570758,-2036470,-7716,,,,-7716,-7716,-546820,,,,2584595,2037775,,2037775,,6411,-2044186
2014,24110,,,,,1964730,1300,1966030,11995,1978025,2617620,,2458322,11992,-15638396,-648.6270,-1955021,-81.0876,-16153689,-18108710,-751.0871,,-18108710,-751.0871,-45.60,-45.60,399086,399086,200,,200,,,30190,30390,,,,,,,60130,60130,,90520,,5030773,,,15221917,20252690,,,,,,,39481,20252690,,1705380,-54247230,,32379682,-20162168,90522,-2,90520,-18108710,11992,,23800,-11172300,,,239964,-20222300,28109292,-1135926,,,,,,,-279664,,,,1415793,1136129,,1136129,203,,-1135926
2015,24110,470,23640,0.9805,149650,2445920,,2445920,5674,2601244,2601720,,2659806,5672,8898168,369.0655,-2577610,-106.9104,8810300,6232690,258.5106,,6232690,258.5106,2.40,2.40,2313183,2313183,179030,,179030,,8480,26210,213720,4420,,35480,35480,,,640,40540,,254260,,3068834,,,6900016,9968850,,,,,,,,9968850,4617052,1996930,-48014550,,27068934,-14331634,-4362784,4617044,254260,6232690,5672,,80635,10467170,,,151607,-9755130,-17979272,-1193105,,,,,,,-294481,,,,1666415,1371934,,178829,179032,203,-1193105
2016,8110,,8110,1.0000,328030,3829472,284138,4113610,2938,4444578,1380190,,6259467,2947,-3592486,-442.9699,-4436470,-547.0370,-5418430,-9854900,-1215.1541,,-9854900,-1215.1541,-3.68,-3.68,2687133,2687133,27890,,27890,,,11990,39880,1470,,,,,,650,2120,,42000,,876703,,,2185597,3062300,,,,,,,,3062300,,31740,-57869440,,40672829,-17164871,-14102571,14144571,42000,-9854900,2947,,,6732710,,,102954,-3022420,1192530,-1926713,,,,,,,-419055,,,,2194625,1775570,,-151143,27889,179032,-1926713
2017,4050,,,,203040,1729788,111662,1841450,576478,2620968,2931050,,3903015,1473,-2514242,-620.8005,-2616914,-646.1516,-3801816,-6418730,-1584.8716,,-6418730,-1584.8716,-1.04,-1.04,6048373,6048373,8320,,8320,,,6710,15030,,,,,,,670,670,,15700,,2947043,,,1331127,4278170,,,,,,,,4278170,3779,65700,-64288170,,59956221,-4262470,15700,,15700,-6418730,1473,,103865,-1240720,,,49895,-4263140,6266037,-1288075,,,,,2800,2800,,,,,1265703,1265703,,-19572,8317,27889,-1288075
2018,,,,,104210,2260740,11500,2272240,95604,2472054,1884040,,5649546,,-2053304,-Infinity,-2489637,-Infinity,-5213213,-7702850,-Infinity,,-7702850,-Infinity,-0.16,-0.16,55501248,55501248,5490,,5490,,,11000,16490,,,,,,,,,,16490,,53824,,,904836,958660,,,,,,,,958660,5859,1307570,-71991010,,69735407,-942174,16486,4,16490,-7702850,,,1325085,3320970,,,-129516,-942170,2356341,-700454,,,,,,,-200000,683140,,,214491,697631,,-2823,5494,8317,-700454
2019,9500,6030,3470,0.3653,67580,1265870,,1265870,1,1333451,1358220,,261374,,-1348726,-141.9712,-1329979,-139.9978,-280121,-1610100,-169.4842,,-1610100,-169.4842,-0.01,-0.01,175195600,175195600,20380,,20380,,,23490,43870,,,,,,,,,,43870,511817,786386,,,225357,1523560,,,,,,,,1523560,4487,184850,-73601110,,71932084,-1479689,43871,-1,43870,-1610100,,,612379,-537520,,,-142871,-1479690,698128,-837113,,,,,,,,50000,,,802000,852000,,14887,20381,5494,-837113
2020,7000,5608,1392,0.1989,84668,589245,,589245,,673913,679521,,287471,,-669521,-95.6459,-672521,-96.0744,-284471,-956992,-136.7131,,-956992,-136.7131,-0.00,-0.00,222804039,222804039,903704,,903704,,,33835,937539,,,,,,,,,,937539,361880,344418,,,199207,905505,,,,,,,,905505,2992,292279,-74558101,,74294864,32034,937539,,937539,-956992,,,2176,1511724,,,-149937,32034,-1432715,-875807,,,,,,,-50000,1662780,-63650,,210000,1759130,,883323,903704,20381,-875807
2021,14887,12000,2887,0.1939,286848,1950360,,1950360,267477,2504685,2516685,,-25375,,-2553141,-171.5014,-2501798,-168.0525,-25968,-2527766,-169.7969,,-2527766,-169.7969,-0.01,-0.01,335506200,335506200,1606123,,1606123,,,28175,1634298,,,,,,,,,,1634298,,,,,166915,166915,,,,,,,,166915,,68916673,-77085867,,9636577,1467383,1634298,,1634298,-2527766,,,,1435349,,,31480,1467383,128598,-963819,,,,,,,-45000,1811238,,,-100000,1666238,,702419,1606123,903704,-963819
