,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2001,321627000,203274000,118353000,0.3680,,,,,71108000,71108000,274382000,,,,42583000,0.1324,47245000,0.1469,-5082000,42163000,0.1311,442000,42141000,0.1310,1.30,0.58,32175000,71500000,37500000,,37500000,,,,,,,,,,,,,276207000,276207000,,,,,,,,,,,,71005000,,71005000,,,,,205202000,205202000,276207000,,276207000,42141000,,,,,,,,,31469000,73610000,,,,,,,,,,,-56812000,-56812000,,,,,73610000
2002,341893000,216649000,125244000,0.3663,,,,,69478000,69478000,286127000,,4933000,11820000,68626000,0.2007,55766000,0.1631,-4933000,50833000,0.1487,1451000,50422000,0.1475,1.57,0.71,32175000,71500000,57584000,,57584000,,,,,,,,,,,,,287039000,287039000,,,,,,,,,,,,84768000,,84768000,,,,,202271000,202271000,287039000,,287039000,50422000,11820000,,,,,,,,19722000,81964000,,,,,-9750000,-9750000,,,,,-52333000,-52333000,,,,,81964000
2003,355714000,232463000,123251000,0.3465,,,,,59491000,59491000,291954000,1312000,6762000,14061000,79533000,0.2236,63760000,0.1792,-5450000,58310000,0.1639,321000,58389000,0.1641,1.81,0.82,32175000,71500000,23423000,,23423000,26817000,,,,15129000,156685000,20619000,177304000,,,,,243627000,243627000,18016000,,,,,,,,,,,44380000,,44380000,,,,1741000,199247000,199247000,243627000,,243627000,58389000,14061000,,,,,,,,-38979000,33471000,-7047000,,,,-1035000,-7047000,,,,,-63067000,-63067000,2482000,-34161000,23423000,57584000,26424000
2004,403003000,270112000,132891000,0.3298,,,,45322000,13548000,58870000,328982000,1318000,33343000,15166000,90718000,0.2251,74021000,0.1837,-32025000,41996000,0.1042,-212346000,254555000,0.6316,7.91,3.56,32175000,71566000,49577000,,49577000,34998000,,13725000,98300000,10341000,,173279000,173279000,,214705000,,398325000,,496625000,20617000,,,,54450000,75067000,478250000,,,,478250000,,,553317000,40000,32000,-58801000,1950000,,-56779000,496538000,87000,496625000,254555000,15166000,-214665000,,23233000,,-659000,,23233000,-3077000,75212000,-3261000,,,,-1600000,-4861000,,,,,-43950000,-43950000,-247000,26154000,49577000,23423000,71951000
2005,454080000,309002000,145078000,0.3195,,,,50685000,12109000,62794000,371796000,1815000,44165000,14051000,88839000,0.1956,82284000,0.1812,-51879000,30405000,0.0670,8032000,22591000,0.0498,0.49,0.30,45643000,74486000,35123000,,35123000,67519000,,10959000,113601000,10579000,,178762000,178762000,,207476000,,396817000,,510418000,20413000,,,,395372000,415785000,,,,,,,,415785000,,149000,-36210000,1726000,128819000,94484000,510269000,149000,510418000,22591000,14051000,7228000,,-325417000,,-1093000,,-302184000,318130000,36583000,-7098000,,,,-10762000,-17860000,,131177000,,,-164365000,-33188000,11000,-14454000,35123000,49577000,29485000
2006,548148000,389251000,158897000,0.2899,,63812000,,63812000,9889000,73701000,462952000,3484000,42098000,11473000,96919000,0.1768,85196000,0.1554,-42031000,43165000,0.0787,16739000,26609000,0.0485,0.33,0.32,81641000,81921000,40919000,,40919000,149939000,,10838000,201696000,20454000,156755000,18001000,174756000,,191741000,,386951000,,588647000,26282000,,,,155625000,181907000,274480000,,,,274480000,,,456387000,,82000,-9601000,2161000,139515000,132157000,588544000,103000,588647000,26609000,11473000,15899000,,321973000,,,,19789000,-305875000,70079000,-15711000,,,,-1350000,-17061000,,1488000,,,-48249000,-46761000,-461000,5796000,40919000,35123000,54368000
2007,600890000,434413000,166477000,0.2771,,82015000,,82015000,11789000,93804000,528217000,3669000,38146000,12762000,89339000,0.1487,72673000,0.1209,-34478000,38195000,0.0636,14727000,23704000,0.0394,0.29,0.29,81108000,81377000,71063000,,71063000,87808000,,8872000,167743000,23523000,156889000,13941000,170830000,,177227000,,371580000,,539323000,22463000,,,,114949000,137412000,263480000,,,,263480000,,,400892000,,83000,14103000,2708000,121402000,138296000,539188000,135000,539323000,23704000,12762000,14514000,,10542000,,,,30331000,30352000,91874000,-10930000,,,,-30000,-10960000,,1287000,-40379000,,-10623000,-49715000,-1055000,30144000,71063000,40919000,80944000
2008,671608000,492974000,178634000,0.2660,,83962000,,83962000,16026000,99988000,592962000,2229000,30117000,17193000,96689000,0.1440,78646000,0.1171,-27974000,50672000,0.0754,23349000,26030000,0.0388,0.31,0.31,76787000,76796000,77148000,,77148000,68363000,,12255000,157766000,24419000,183929000,34982000,218911000,,156514000,1540000,401384000,,559150000,35561000,,,,96961000,132522000,265750000,,,,265750000,,,398272000,,83000,37659000,1243000,121893000,160878000,559150000,,559150000,26030000,17193000,20677000,,-5087000,,,,25244000,12511000,71324000,-8135000,-50881000,,,308000,-58708000,,,-9487000,,2270000,-7217000,686000,6085000,77148000,71063000,63189000
2009,667720000,501810000,165910000,0.2485,,76005000,,76005000,17851000,93856000,595666000,303000,17960000,17936000,90090000,0.1349,72054000,0.1079,-17960000,54094000,0.0810,20556000,33638000,0.0504,0.45,0.45,74232000,75356000,84768000,,84768000,35524000,,10784000,131076000,19419000,174354000,28154000,202508000,,148764000,,370691000,,501767000,28482000,,,,78126000,106608000,249750000,,,,249750000,,,356358000,,83000,71302000,2190000,71922000,145497000,501855000,-88000,501767000,33638000,17936000,19578000,8454000,-776000,,,-7528000,24468000,12133000,90963000,-7216000,-38000,,,19000,-7235000,-16000000,,-61338000,,2913000,-74425000,-1683000,7620000,84768000,77148000,83747000
2010,605590000,463045000,142545000,0.2354,,73720000,,73720000,16195000,89915000,552960000,,16329000,16195000,68769000,0.1136,52630000,0.0869,-16329000,36301000,0.0599,18751000,17494000,0.0289,0.27,0.26,65903000,67272000,60636000,,60636000,25585000,3845000,8655000,98721000,16648000,185110000,26368000,211478000,,131547000,,359673000,,458394000,28562000,208750000,,,-131146000,106166000,208750000,,,,208750000,,,314916000,,85000,88796000,2587000,52010000,143478000,458394000,,458394000,17494000,16195000,,7935000,-31913000,,814000,-715000,-7445000,59187000,68898000,-9051000,-15354000,,,-87000,-24492000,-41000000,,-33474000,,5629000,-68845000,307000,-24132000,60636000,84768000,59847000
