,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2006,4738970,,,,9771350,,,,15984750,25756100,25756100,241990,30450,2522150,-17992210,-3.7966,-20900130,-4.4103,355320,-20544810,-4.3353,,-20544810,-4.3353,-43.14,-43.14,476529,476529,40946680,,40946680,,,1309780,42256460,3653540,,81420,81420,,,360350,4095310,,46351770,1837260,126570,170250,,2110250,4074080,,,,,,,126570,4074080,,3867620,-64439490,,102849390,42277520,46351600,170,46351770,-20544810,2522150,,526780,-1701580,,,,,-361950,-19559410,-357410,,,,-543040,-900450,,40232730,-7220,,-611770,39613740,122630,19276510,40946750,21670240,-19916820,0.8206
2007,486930,,,,12209020,,,,25899470,38108490,38108490,2551690,8540,1802090,-33275130,-68.3366,-37621560,-77.2628,2535800,-35085760,-72.0550,,-35085760,-72.0550,-41.94,-41.94,836148,836148,140044690,,140044690,,,3638460,143683150,4949830,,184740,184740,,,556870,5691440,,149374590,2571100,,436210,,6695350,9266450,,,,,,,,9266450,,5737910,-99525260,,233895480,140108130,149374580,10,149374590,-35085760,1802090,,599670,2247460,,,,,-2568340,-33004880,-2729520,,,,2536030,-193490,,136875000,-63070,,-4500960,132310970,-14580,99098020,140044700,40946680,-35734400,0.882
2008,26806842,,,,44191671,7554239,,7554239,-67331,51678579,51678579,3307338,501878,2016429,-19547970,-0.7292,-24871737,-0.9278,2805460,-22066277,-0.8232,,-22066277,-0.8232,-23.10,-23.10,956033,956033,119470604,,119470604,,,3125876,122596480,8993922,,224053,224053,,,513361,9731336,,132327816,,,,,13336443,13336443,,,,,,,,13336443,,5735554,-121591532,,234847351,118991373,132327816,,132327816,-22066277,2016429,,,3713428,,,,,-1455239,-17791659,-5609892,,,,3313303,-2172781,,,-64093,,-38198,-102291,-507351,-20574082,119470604,140044686,-23401551,0.9366
2009,4090770,,,,39961124,7596102,,7596102,,47557226,47557226,362129,,2835639,-39856485,-9.7430,-43054253,-10.5247,85746377,42692124,10.4362,,-42692124,-10.4362,-44.64,-44.64,955777,955777,76560104,,76560104,,,1838463,78398567,9568079,,181566,181566,,,405142,10154787,,88553354,,,,,10889962,10889962,,,,82554,82554,,,10972516,,5741188,-164283656,-13839810,249963116,77580838,88553354,,88553354,-42692124,2835639,,,-335535,,,,,815636,-39376384,-4210598,,,,241940,-3895468,,318275,,,-3116,315159,46193,-42910500,76560104,119470604,-43586982,0.9656
2010,1975265,,,,31164789,6433176,,6433176,-2024911,35573054,35573054,97254,144812,2941151,-30559384,-15.4710,-33597789,-17.0093,-47558,-33645347,-17.0333,,-33645347,-17.0333,-34.14,-34.14,986056,986056,63797325,,63797325,,,2697674,66494999,6668201,,83918,83918,,,1036862,7788981,,74283980,,,,,9277301,9277301,,,,592477,592477,,,9869778,,6334180,-197929003,-15372593,271381618,64414202,74283980,,74283980,-33645347,2941151,,,-2381897,,,,,1745189,-31340904,-453018,,,,-564822,-972802,,6042512,-148701,,13813404,19707215,-156288,-12762779,63797325,76560104,-31793922,1.0701
2011,2823447,27985645,-25162198,-8.9119,,6731247,,6731247,-919546,5811701,33797346,72199,239368,2927636,-27974064,-9.9078,-30973899,-10.9702,-167169,-31141068,-11.0295,,-31141068,-11.0295,-25.14,-25.14,1238493,1238493,36065379,,36065379,,,2002589,38067968,3964409,,32217,32217,,,1551483,5548109,,43616077,,,,,8728038,8728038,,,,1052083,1052083,,,9780121,,7705132,-229070071,-17461900,272662795,33835956,43616077,,43616077,-31141068,2927636,,,246772,,,,,1416029,-26550631,-204314,,,,-568995,-758275,,,-183254,,,-183254,-239786,-27731946,36065379,63797325,-26754945,1.0656
2012,,1269187,-1269187,-Infinity,4755956,12853583,,12853583,9400875,27010414,27010414,22662,,2104420,-24874919,-Infinity,-27010414,-Infinity,-8413,-27018827,-Infinity,,-27018827,-Infinity,-20.46,-20.46,1318656,1318656,15256707,,15256707,982467,,781451,17020625,2089574,,97596,97596,,,2527895,4715065,,21735690,709643,,332250,,3946542,4656185,,,,788615,788615,,,5444800,,8633531,-256088898,6030657,257715600,16290890,21735690,,21735690,-27018827,2104420,,580482,-5225015,,,,,106002,-29452938,-330906,,,,-5889,-225036,,9680759,,,-780195,8900564,-31262,-20808672,15256707,36065379,-29783844,1.0923
2013,,91760,,,2220131,6468723,,6468723,5769741,14458595,14458595,4134,,662549,-13788679,-Infinity,-14458595,-Infinity,-3233,-14461828,-Infinity,,-14461828,-Infinity,-9.60,-9.60,1511014,1511014,2913396,,2913396,811549,,176063,3901008,179524,,52584,52584,,,1746535,1978643,,5879651,605803,,30022,,1757438,2363241,,,,490435,490435,,,2853676,,9843247,-272013024,5505898,259689854,3025975,5879651,,5879651,-14461828,662549,,174475,-1537809,,,,,-613755,-15776368,,,,,256067,256067,,3351075,,,-167105,3183970,-6981,-12343312,2913396,15256708,-15776368,1.1194
2014,,85404,,,258058,1547919,,1547919,-9441,1796536,1796536,1586,,110135,-1706593,-Infinity,-1796636,-Infinity,21778,-1774858,-Infinity,,-1774858,-Infinity,-1.08,-1.08,1664148,1664148,1979609,,1979609,91507,,67882,2138998,44677,,13216,13216,,,1802331,1860224,,3999222,647304,,11500,14397,847291,1508992,,,,144536,144536,,,1653528,,9984888,-273787882,6127826,260020862,2345694,3999222,,3999222,-1774858,110135,,275740,-107252,,,,,-303407,-1799642,,,,,373450,373450,,468329,,,4320,472649,19756,-933787,1979609,2913396,-1799642,1.0056
2015,,40301,,,761217,1567774,,1567774,311823,2640814,2640814,39860,152210,25878,-2614936,-Infinity,-3867945,-Infinity,-336268,-4204213,-Infinity,,-4204213,-Infinity,-2.34,-2.34,1808676,1808676,2633601,,2633601,132075,,17087,2782763,31843,,,,,,75109,106952,,2889715,170899,,64814,158,858766,1029823,,,,195662,195662,,,1225485,,11025489,-277992095,6552733,262078103,1664230,2889715,,2889715,-4204213,25878,,355909,-5745,,,,,1199728,-2628443,,,,,399903,399903,,3183397,,,-253701,2929696,-47164,653992,2633601,1979609,-2628443,0.9977
